Index,Word,log freq,nr. of tokens,tokens,word score
4158,levels,10.079120121179288,1,levels,-13.247748374938965
4159,levied,7.44716835960004,2,le_##vied,-29.41039276123047
4160,lexington,6.09807428216624,3,le_##xing_##ton,-37.97390651702881
4161,liable,9.597505722912912,1,liable,-14.34824562072754
4162,liberal,10.611646490716511,1,liberal,-13.637904167175291
4163,liberty,9.76249985923515,1,liberty,-13.567821502685549
4164,library,9.4776156346503,1,library,-12.595829010009766
4165,lichen,9.231612507251722,3,l_##iche_##n,-32.99620532989502
4166,lie,12.494696774107709,1,lie,-12.011242866516112
4167,liedenbrock,0.0,4,lied_##en_##bro_##ck,-46.18668174743652
4168,lies,9.592332123898704,1,lies,-12.15300464630127
4169,lieutenant,9.06773940337716,1,lieutenant,-13.301225662231444
4170,life,12.01732448226772,1,life,-10.296221733093262
4171,life's,6.3473892096560105,3,life_'_s,-13.577983856201172
4172,lift,9.993419660036736,1,lift,-13.492039680480955
4173,lifted,7.490529402060711,1,lifted,-12.693954467773438
4174,lifting,7.456454555176209,1,lifting,-14.709487915039062
4175,light,11.91024414754258,1,light,-11.146212577819824
4176,lighted,7.227662498728654,2,light_##ed,-24.746017456054688
4177,lighting,7.693937325509272,1,lighting,-13.858793258666992
4178,lightly,7.786551806428712,1,lightly,-13.748733520507812
4179,lightning,9.011035410141815,1,lightning,-13.16734218597412
4180,lights,9.497622364406624,1,lights,-12.736858367919922
4181,like,11.429021980747525,1,like,-9.841093063354492
4182,liked,7.781973234434385,1,liked,-12.761011123657228
4183,likely,9.046879822823149,1,likely,-12.543991088867188
4184,likeness,8.475746001502063,2,like_##ness,-22.99408435821533
4185,likes,7.917900586327916,1,likes,-13.674938201904297
4186,likewise,8.223627175805483,1,likewise,-14.427899360656738
4187,lilburn,4.762173934797756,3,l_##il_##burn,-36.64556121826172
4188,lilly,7.342131730584722,3,l_##ill_##y,-31.613475799560547
4189,lillys,4.955827057601261,3,l_##ill_##ys,-35.10658645629883
4190,lily,8.767796255626598,2,l_##ily,-27.237171173095703
4191,limbs,7.97349996402463,1,limbs,-14.003219604492188
4192,limestone,8.273336598504486,1,limestone,-13.503689765930176
4193,limit,11.553635453218016,1,limit,-12.641890525817873
4194,limitation,9.969228475498804,1,limitation,-14.703401565551758
4195,lincoln,7.910590612256477,4,l_##in_##co_##ln,-44.407097816467285
4196,lindens,6.249975242259483,3,l_##ind_##ens,-36.45881652832031
4197,line,12.025066223567178,1,line,-11.257685661315918
4198,lined,7.576609766973037,1,lined,-13.751325607299805
4199,linen,9.085570485020233,1,linen,-13.327349662780762
4200,lines,10.443046395124991,1,lines,-12.560815811157228
4201,lingered,6.706862336602747,1,lingered,-14.933511734008787
4202,link'd,6.803505257608338,3,link_'_d,-24.868138313293457
4203,links,8.142063283104147,1,links,-12.322162628173828
4204,lips,9.32750099174976,1,lips,-11.702406883239746
4205,liquid,10.531082364855838,1,liquid,-13.248679161071776
4206,list,11.49163032443007,1,list,-12.13925838470459
4207,listen,9.804661198229232,1,listen,-12.395134925842283
4208,listened,6.77078942390898,1,listened,-12.775617599487305
4209,listening,8.07153089355666,1,listening,-12.41555404663086
4210,listlessly,6.525029657843462,2,list_##lessly,-28.71194839477539
4211,liter,11.665783881613542,1,liter,-13.329894065856934
4212,literal,9.5450252980233,1,literal,-14.248220443725586
4213,literally,7.668561108015897,1,literally,-13.785931587219238
4214,literary,8.292047637431354,1,literary,-13.850959777832031
4215,literature,10.371176003824424,1,literature,-13.075252532958984
4216,little,10.138401559449251,1,little,-9.777331352233888
4217,live,11.730155566252373,1,live,-10.94520664215088
4218,lived,9.518780497512472,1,lived,-11.672300338745115
4219,liveliest,6.18826412308259,2,live_##liest,-27.9555721282959
4220,liveried,6.413458957167357,2,liver_##ied,-29.630598068237305
4221,liveries,6.47543271670409,2,liver_##ies,-28.555121421813965
4222,livery,8.32845106681936,1,livery,-14.681377410888672
4223,lives,10.166736041346642,1,lives,-11.742908477783203
4224,livid,9.103979355984771,3,l_##iv_##id,-37.02634716033936
4225,living,10.222740963825228,1,living,-11.819259643554688
4226,lo,14.891250251804436,1,lo,-11.304885864257812
4227,load,10.343804871411503,1,load,-13.41240119934082
4228,loaded,7.332369205929062,1,loaded,-13.326704025268556
4229,loads,8.420241665339788,1,loads,-13.286998748779297
4230,loaf,9.161990111035136,2,lo_##af,-23.72530460357666
4231,located,9.198773735604718,1,located,-11.59571647644043
4232,lock,10.71936108595781,1,lock,-12.205891609191896
4233,locked,7.731053144007127,1,locked,-12.007887840270996
4234,locris,0.0,3,lo_##c_##ris,-35.20442485809326
4235,lodge,9.4040963063958,1,lodge,-13.78036880493164
4236,lodging,8.59932602095476,2,lo_##dging,-29.204265594482425
4237,loft,9.567525185909115,1,loft,-14.37587070465088
4238,loftiest,6.300785794663244,2,loft_##iest,-28.623682022094727
4239,loftiness,6.805722553416985,2,loft_##iness,-31.15330410003662
4240,log,12.233483511539472,1,log,-13.48007106781006
4241,logarithms,6.593044534142437,4,log_##ari_##th_##ms,-46.73227024078369
4242,logical,8.545974992841689,1,logical,-13.26995086669922
4243,logically,6.234410725718371,2,logical_##ly,-26.155067443847656
4244,london,7.7501841622578365,2,lo_##ndon,-29.1128044128418
4245,lonelier,6.495265555937008,2,lone_##lier,-29.427845001220703
4246,loneliness,7.86288203464149,1,loneliness,-14.115747451782228
4247,lonely,7.110696122978827,1,lonely,-13.60779094696045
4248,long,12.757834817254924,1,long,-10.10578155517578
4249,longed,7.457609289715606,1,longed,-14.838549613952637
4250,longer,9.86796399646708,1,longer,-10.495691299438477
4251,longing,8.037220031133012,1,longing,-13.857380867004396
4252,look,11.148880572412432,1,look,-10.432717323303224
4253,looked,8.181720455128108,1,looked,-10.430479049682615
4254,looking,8.87640491500694,1,looking,-11.374295234680176
4255,looks,8.146998697389993,1,looks,-11.962285995483398
4256,loose,10.112897224395695,1,loose,-12.286648750305176
4257,loosely,7.617759576608505,1,loosely,-14.318138122558594
4258,lopped,6.664409020350408,2,lo_##pped,-26.649879455566406
4259,lord,10.683637776717648,1,lord,-13.674972534179688
4260,lording,7.247792581767846,2,lord_##ing,-26.708251953125
4261,lordly,6.802394763324311,2,lord_##ly,-25.92475700378418
4262,lords,9.234935418831563,1,lords,-15.181550979614258
4263,lorne,7.299797366758161,2,lo_##rne,-26.783302307128903
4264,lose,9.86104966983816,1,lose,-12.303997993469238
4265,loses,7.328437352895162,1,loses,-14.234384536743164
4266,losing,7.697575346802343,1,losing,-13.646302223205566
4267,loss,10.844880569171112,1,loss,-11.92996597290039
4268,lost,10.366907053904848,1,lost,-10.883830070495604
4269,lot,11.4377815718202,1,lot,-10.961223602294922
4270,lots,8.597297435657898,1,lots,-13.15743923187256
4271,lotus,8.55256033525353,2,lot_##us,-23.9572172164917
4272,lou's,5.225746673713202,4,lo_##u_'_s,-25.77205753326416
4273,loud,9.835850903820315,1,loud,-12.123355865478516
4274,louder,7.150701457592526,1,louder,-14.26013469696045
4275,loudly,6.748759547491679,1,loudly,-13.661534309387209
4276,loudness,7.311886164077165,2,loud_##ness,-26.01685237884521
4277,louis,8.682368589375221,3,lo_##ui_##s,-32.44365882873535
4278,louise,6.727431724850855,2,lo_##uise,-28.06912612915039
4279,love,11.740061037553977,1,love,-10.879788398742676
4280,love's,5.356586274672012,3,love_'_s,-14.726025581359863
4281,loved,9.017604776833355,1,loved,-12.664718627929688
4282,lovely,7.502738210754851,1,lovely,-13.58473300933838
4283,lover,9.723104116372433,1,lover,-13.405122756958008
4284,lovers,8.228710798793687,1,lovers,-13.829890251159668
4285,loves,9.235813167949214,1,loves,-13.850990295410156
4286,loving,8.83840674707681,1,loving,-14.244576454162598
4287,low,12.353056274726706,1,low,-11.954925537109377
4288,lower,10.615799902357084,1,lower,-13.08798599243164
4289,lowly,7.768956044538332,2,low_##ly,-24.23254871368408
4290,loyal,9.832367420033002,1,loyal,-12.845015525817873
4291,loyally,6.442540166468199,2,loyal_##ly,-26.041763305664062
4292,lubricate,7.569927655242652,4,l_##ub_##rica_##te,-48.79080104827881
4293,lucid,9.60184177306696,3,l_##uc_##id,-37.38674736022949
4294,luck,9.739202358228273,1,luck,-12.406916618347168
4295,lucretius,4.955827057601261,4,l_##uc_##ret_##ius,-50.38887023925781
4296,lucy,6.551080335043404,3,l_##uc_##y,-31.951265335083008
4297,lugubrious,7.077498053569231,4,l_##ug_##ub_##rious,-53.94071102142334
4298,luis,8.769196271411001,3,l_##ui_##s,-31.338143348693848
4299,luke,8.737292112544221,2,l_##uke,-27.630714416503903
4300,lulls,6.606650186198215,3,l_##ull_##s,-30.863524436950684
4301,luminous,7.545918151209323,2,l_##uminous,-28.16940116882324
4302,lump,9.7385539453434,1,lump,-14.362045288085938
4303,lumps,7.431299675155903,2,lump_##s,-24.64918804168701
4304,lungs,8.383661798791715,1,lungs,-13.11159324645996
4305,lure,8.656085190282855,1,lure,-14.386981964111328
4306,lurid,8.655562860681009,3,l_##uri_##d,-34.14535617828369
4307,lurking,7.8351837552667485,1,lurking,-14.142539024353027
4308,lustre,8.64241515616962,2,lust_##re,-26.061312675476078
4309,lustrous,7.282073658093465,2,lust_##rous,-30.931734085083008
4310,luther,8.516793111394898,3,l_##uth_##er,-30.921162605285645
4311,luther's,0.0,5,l_##uth_##er_'_s,-31.13694429397583
4312,lutheran,6.754604099487962,3,l_##uth_##eran,-36.60213756561279
4313,luxuriant,7.755767170102998,4,l_##ux_##uria_##nt,-47.04298400878906
4314,luxuries,7.105786129481271,3,l_##ux_##uries,-37.91903972625733
4315,lying,8.6652683094816,1,lying,-12.46412181854248
4316,lynchings,5.8805329864007,4,l_##ync_##hing_##s,-42.48226261138916
4317,mabel,6.76849321164863,2,ma_##bel,-26.92706871032715
4318,mac,12.981859159610922,1,mac,-12.472244262695312
4319,macdonalds,0.0,4,mac_##don_##ald_##s,-43.66654777526856
4320,machine,10.800085651064547,1,machine,-12.182488441467283
4321,machines,9.179778066393542,1,machines,-12.614108085632324
4322,mad,12.30230966841,1,mad,-12.876421928405762
4323,madam,9.005159521036145,2,mad_##am,-28.025938034057617
4324,madame,7.959974528080536,2,mad_##ame,-24.920933723449707
4325,madame's,0.0,4,mad_##ame_'_s,-28.88696384429932
4326,made,11.388495386592052,1,made,-9.569127082824709
4327,mademoiselle,7.752764808851328,3,made_##mo_##iselle,-40.06373500823975
4328,madness,8.585038738311304,1,madness,-13.749820709228516
4329,magazine,9.45688790106941,1,magazine,-11.825807571411133
4330,magic,10.039110506320842,1,magic,-11.557975769042969
4331,magician,8.033009498596668,1,magician,-14.039011001586914
4332,magistracy,6.9985096422506015,4,ma_##gis_##tra_##cy,-49.98872756958008
4333,magnificence,7.607381425639791,4,ma_##gni_##fic_##ence,-50.61343574523926
4334,magnificent,8.671115273688494,1,magnificent,-13.713268280029297
4335,magnified,6.583409222158765,3,ma_##gni_##fied,-37.354543685913086
4336,mahogany,7.731053144007127,2,ma_##hogany,-30.084775924682617
4337,maid,10.248813337717966,1,maid,-13.717370986938477
4338,maid's,5.247024072160486,3,maid_'_s,-17.407404899597168
4339,maids,7.913155185928068,2,maid_##s,-23.97830867767334
4340,main,11.876839145920158,1,main,-11.39238452911377
4341,mainhall,0.0,2,main_##hall,-26.793993949890137
4342,mainly,6.786716950605081,1,mainly,-13.377552032470703
4343,mainsail,7.0967213784947605,3,main_##sai_##l,-33.02741050720215
4344,maintained,9.430920640887228,1,maintained,-12.86828327178955
4345,maintaining,6.887552571664617,1,maintaining,-14.22004508972168
4346,majesty,8.553910774351401,3,ma_##je_##sty,-36.82264137268066
4347,majesty's,0.0,5,ma_##je_##sty_'_s,-40.48705101013184
4348,make,11.089423669375911,1,make,-9.854736328125
4349,makes,8.956350940490871,1,makes,-10.9197998046875
4350,making,9.99706896615766,1,making,-10.990958213806152
4351,malady,8.137980454452139,3,ma_##lad_##y,-33.03570556640625
4352,malice,8.334471554600944,2,ma_##lice,-27.42279052734375
4353,malicious,8.037866234709618,3,ma_##lic_##ious,-40.56786251068115
4354,maligned,6.665683717782408,3,ma_##li_##gned,-40.04013538360596
4355,malignities,5.963579343618446,4,ma_##li_##gni_##ties,-48.15545654296875
4356,mammy,7.739359202689098,2,ma_##mmy,-28.827770233154297
4357,man,14.094973193201827,1,man,-10.615099906921388
4358,man's,7.77779262633883,3,man_'_s,-14.496149063110352
4359,manage,10.92482275012959,1,manage,-12.394968032836914
4360,managed,7.750614732770409,1,managed,-12.066417694091797
4361,management,10.001067880874992,1,management,-11.981283187866213
4362,managers,8.909775673693389,1,managers,-14.591917991638184
4363,managing,7.408530566894626,1,managing,-14.02386474609375
4364,mandible,7.724004656676065,3,man_##di_##ble,-34.28132629394531
4365,manhood,8.116417072794205,2,man_##hood,-27.40117454528809
4366,manicamp,0.0,3,man_##ica_##mp,-37.1775016784668
4367,manifest,10.840560823592812,1,manifest,-13.655447006225586
4368,manifested,7.593877844605118,2,manifest_##ed,-26.69978618621826
4369,manifestly,6.769641976852503,2,manifest_##ly,-26.16526508331299
4370,manifold,8.66957087183712,1,manifold,-13.89535427093506
4371,mankind,9.604609707323611,1,mankind,-14.456748008728027
4372,manna,8.930494185292178,2,man_##na,-24.502967834472656
4373,manner,10.606188945900884,1,manner,-12.942069053649902
4374,manners,8.40357646462927,1,manners,-14.55522918701172
4375,manoeuvring,7.047517221357296,5,man_##oe_##u_##v_##ring,-60.45407295227051
4376,manservant,6.912742820493176,3,man_##ser_##vant,-37.95499420166016
4377,mansion,8.826881344130634,1,mansion,-13.615453720092772
4378,manufacturer,9.474549088242322,1,manufacturer,-14.097394943237305
4379,manuscript,9.785604511879413,1,manuscript,-13.614360809326172
4380,many,11.134720402481133,1,many,-10.105192184448242
4381,map,10.7379823741081,1,map,-12.69549560546875
4382,marais,6.714170529909472,3,ma_##rai_##s,-33.803035736083984
4383,marble,9.292104673778825,1,marble,-12.489965438842772
4384,march,10.998242410876934,1,march,-14.448671340942385
4385,marched,6.93828448401696,1,marched,-13.798028945922852
4386,marches,8.333991247194975,2,march_##es,-26.957531929016117
4387,margaret,7.508238774678663,3,ma_##rga_##ret,-40.42398548126221
4388,margin,10.63233965771685,1,margin,-13.201952934265137
4389,margolotte,0.0,4,ma_##rgo_##lot_##te,-47.567017555236816
4390,maria,9.547669384317375,2,ma_##ria,-28.83683013916016
4391,marianne,6.07073772800249,3,ma_##rian_##ne,-36.47688007354736
4392,marie,9.05963375455148,2,ma_##rie,-28.55013465881348
4393,marie's,0.0,4,ma_##rie_'_s,-26.103515625
4394,marine,9.184612223403452,1,marine,-13.408098220825195
4395,marivaux,3.091042453358316,4,ma_##ri_##va_##ux,-46.0336971282959
4396,mark,11.928017419272804,1,mark,-12.771117210388184
4397,marked,8.84404789894249,1,marked,-11.764200210571287
4398,market,11.27889789705394,1,market,-11.97585678100586
4399,markham,5.8664680569332965,2,mark_##ham,-28.846288681030277
4400,marking,7.60339933974067,1,marking,-13.895444869995115
4401,marks,9.357121103184378,1,marks,-12.814360618591309
4402,marquis,8.67846133901236,3,ma_##r_##quis,-34.128756523132324
4403,marriage,10.565169865465496,1,marriage,-12.941498756408691
4404,married,9.384209641955154,1,married,-11.070903778076172
4405,marry,9.297618380083245,1,marry,-12.792997360229492
4406,marshal,9.455793210210228,1,marshal,-14.493703842163086
4407,marshall,8.764209507142004,2,marshal_##l,-25.608863830566406
4408,marshalled,6.511745329644728,2,marshal_##led,-29.55043029785156
4409,martha,7.186901020411631,3,ma_##rth_##a,-34.22159194946289
4410,martial,9.086815885690685,1,martial,-14.39247703552246
4411,martin,9.465989834846653,3,ma_##rt_##in,-35.54183483123779
4412,marvel,9.668271419987647,3,ma_##rve_##l,-35.453856468200684
4413,marvelled,6.373319789577012,3,ma_##rve_##lled,-41.36767482757568
4414,marvelous,7.829232537543592,3,ma_##rve_##lous,-40.58411312103272
4415,marvels,6.5998704992128365,3,ma_##rve_##ls,-38.74018859863281
4416,mary,9.27771860730613,2,ma_##ry,-24.450294494628903
4417,masks,6.815639990074331,1,masks,-14.010488510131836
4418,mass,11.531305512251658,1,mass,-13.454156875610352
4419,massachusetts,6.192362489474872,4,mass_##ach_##use_##tts,-49.14174842834473
4420,masses,9.222565341598752,1,masses,-14.08392333984375
4421,mast,11.852820408868944,1,mast,-14.83203125
4422,master,11.14348365603872,1,master,-12.913694381713867
4423,master's,6.53813982376767,3,master_'_s,-14.541369438171388
4424,masterly,6.51025834052315,2,master_##ly,-25.33398151397705
4425,masterpiece,7.947678571301568,1,masterpiece,-14.83375072479248
4426,masters,9.635281256585005,1,masters,-13.964765548706056
4427,mastery,7.944846711001996,2,master_##y,-22.498499870300293
4428,matchless,7.87777633327726,2,match_##less,-24.52330207824707
4429,mate,12.03903174259831,1,mate,-14.206241607666016
4430,mated,6.949856455000773,2,mate_##d,-26.09248733520508
4431,material,11.259657701600467,1,material,-12.282487869262695
4432,materialism,8.39795910349254,2,material_##ism,-26.27786636352539
4433,materially,6.748759547491679,2,material_##ly,-24.033767700195312
4434,materials,9.888729181560583,1,materials,-12.56764030456543
4435,mathematics,8.78216942633238,1,mathematics,-12.299723625183104
4436,matter,11.065544013760771,1,matter,-11.935073852539062
4437,mattered,6.490723534502507,1,mattered,-13.560184478759766
4438,matters,9.914872497402692,1,matters,-12.425077438354492
4439,matthews,6.3784261836515865,3,mat_##the_##ws,-37.60099792480469
4440,mature,9.09459276343187,1,mature,-13.287668228149414
4441,mausoleum,7.416378479192928,1,mausoleum,-14.582260131835938
4442,maxims,7.138073034044347,3,ma_##xi_##ms,-34.29357433319092
4443,maximum,8.827028068509152,1,maximum,-12.537679672241213
4444,may,11.769217484463914,1,may,-9.979293823242188
4445,mc,12.131742340970126,2,m_##c,-21.624428749084476
4446,me,15.399329694050728,1,me,-8.40220832824707
4447,meadowcroft,0.0,2,meadow_##croft,-32.43763256072998
4448,meadowcroft's,0.0,4,meadow_##croft_'_s,-30.7514705657959
4449,meadows,7.38025578842646,1,meadows,-14.802815437316896
4450,meal,10.17545936253226,1,meal,-14.860261917114258
4451,meals,8.264878262801748,1,meals,-15.248555183410645
4452,mealyback,0.0,3,meal_##y_##back,-34.5877423286438
4453,mean,11.845117124407937,1,mean,-11.354087829589844
4454,meaning,10.555682521764645,1,meaning,-12.838211059570312
4455,meanings,8.639056779173078,1,meanings,-15.054786682128906
4456,means,10.168578864458096,1,means,-12.146662712097168
4457,meant,9.2314166975781,1,meant,-11.720070838928224
4458,meantime,7.43307534889858,1,meantime,-13.961085319519045
4459,meanwhile,7.048386408721883,1,meanwhile,-14.52628231048584
4460,measure,11.10673009028232,1,measure,-13.42333984375
4461,measured,8.9005490139363,1,measured,-12.912473678588867
4462,measures,9.795178249029275,1,measures,-12.824321746826172
4463,meat,10.510068711466475,1,meat,-12.185436248779297
4464,mechanics,8.392536586816682,1,mechanics,-13.63683795928955
4465,medicine,9.857024678125788,1,medicine,-12.653481483459473
4466,meditation,8.843470781627381,1,meditation,-13.030847549438477
4467,meditative,7.239932591320469,3,me_##dit_##ative,-39.88795471191406
4468,mediterranean,6.888572459565364,5,me_##dit_##er_##rane_##an,-55.65835094451904
4469,medium,10.305847845690812,1,medium,-13.126112937927246
4470,meek,9.306831672164943,2,me_##ek,-22.51702213287353
4471,meet,11.24916823077072,1,meet,-11.494384765625
4472,meeting,10.56416319294911,1,meeting,-12.815014839172363
4473,melancholy,7.673223121121708,1,melancholy,-15.690485000610352
4474,mell,10.792489304172612,2,me_##ll,-22.99547863006592
4475,melody,8.204671828950811,1,melody,-14.58181381225586
4476,melts,7.022868086082641,2,melt_##s,-24.312294960021973
4477,member,11.285861739805394,1,member,-11.584747314453123
4478,members,10.901634730880115,1,members,-11.675155639648438
4479,memory,9.84866171025235,1,memory,-12.779461860656738
4480,men,13.314928951294362,1,men,-10.783379554748535
4481,men's,7.675081857716334,3,men_'_s,-14.310663223266602
4482,menagerie,7.38025578842646,3,men_##ager_##ie,-36.76652145385742
4483,mend,10.891466187701068,2,men_##d,-23.5419340133667
4484,mending,7.507690077819904,2,men_##ding,-25.91829204559326
4485,menial,7.704361167910313,2,men_##ial,-26.4375638961792
4486,mental,9.847023015555,1,mental,-13.14792823791504
4487,mention,10.57928509476096,1,mention,-12.77682876586914
4488,mentioned,9.818746324081037,1,mentioned,-12.29054832458496
4489,mentions,7.588829878307813,1,mentions,-14.340530395507812
4490,mer,13.227645489988715,2,me_##r,-19.61167526245117
4491,merchant,10.109281465515226,1,merchant,-13.54079818725586
4492,merchiston,0.0,4,me_##rch_##ist_##on,-42.21424579620361
4493,mercy,9.190953658175992,1,mercy,-12.70385456085205
4494,mere,11.00059871507797,1,mere,-13.50698471069336
4495,merely,7.868254265520613,1,merely,-13.84687042236328
4496,merganser,7.151485463904735,3,me_##rgan_##ser,-37.32943534851074
4497,meridian,8.857515151192198,3,me_##rid_##ian,-34.09559631347656
4498,merit,10.810798082829503,1,merit,-13.05400848388672
4499,merits,9.026778045746097,1,merits,-14.087886810302734
4500,merry,9.11173476822206,2,me_##rry,-21.495841026306152
4501,mersey,5.087596335232384,2,me_##rsey,-26.85373020172119
4502,meshes,6.428105272684596,2,mesh_##es,-26.59483337402344
4503,mess,11.284756808939491,1,mess,-14.211647033691406
4504,message,9.939144229744162,1,message,-12.75942325592041
4505,messrs,5.978885764901122,2,mess_##rs,-26.955260276794437
4506,met,13.800596900156892,1,met,-11.406591415405272
4507,metal,11.427236849109866,1,metal,-11.005704879760742
4508,metallic,8.860499167616016,1,metallic,-14.288179397583008
4509,metamorphosis,7.369600720526409,4,meta_##mor_##ph_##osis,-51.19950866699219
4510,metaphor,9.54445268330577,1,metaphor,-13.39080047607422
4511,meter,9.94477343944167,1,meter,-13.645563125610352
4512,meters,8.50976567558744,1,meters,-12.630733489990234
4513,method,11.363113691791948,1,method,-12.664446830749512
4514,methods,9.98072633287693,1,methods,-13.033055305480955
4515,metropolis,8.520587424484253,2,metro_##polis,-29.313815116882324
4516,mice,9.711297461543568,1,mice,-13.758743286132812
4517,microscope,8.289790583181643,2,micro_##scope,-28.93337917327881
4518,midday,6.80128303447162,2,mid_##day,-27.03871250152588
4519,middle,10.347179290116486,1,middle,-12.74903678894043
4520,midst,9.167954655479743,1,midst,-13.457679748535156
4521,midwife,8.000684784514748,2,mid_##wife,-29.628745079040527
4522,might,10.341032554107704,1,might,-10.567832946777344
4523,mightily,6.825460036255307,2,might_##ily,-27.87289428710937
4524,mighty,7.639642287858013,1,mighty,-14.386714935302734
4525,mike,8.302513718514158,2,mi_##ke,-25.52047634124756
4526,milan,8.307459327011946,2,mi_##lan,-27.323217391967773
4527,mild,10.042553600659126,1,mild,-13.999685287475586
4528,mildly,6.340359303727752,1,mildly,-14.435927391052246
4529,mile,10.803364309142028,1,mile,-11.906200408935549
4530,miles,10.112369894498068,1,miles,-11.223673820495604
4531,military,9.69984020902742,1,military,-12.056503295898438
4532,militated,6.1675164908883415,3,mi_##lit_##ated,-37.94387149810791
4533,militia,9.359449794564023,1,militia,-14.73964500427246
4534,milk,10.907807476583594,1,milk,-13.54311180114746
4535,milked,6.826545223556594,2,milk_##ed,-26.338010787963867
4536,milking,7.681560362559537,2,milk_##ing,-26.58698463439941
4537,milligram,8.011355109161286,3,mill_##ig_##ram,-39.39586544036865
4538,millimeter,7.989899374942939,2,mill_##imeter,-32.33538055419922
4539,million'd,5.438079308923196,3,million_'_d,-24.841368675231934
4540,millions,8.823058934301647,1,millions,-13.233147621154783
4541,milner's,0.0,5,mi_##ln_##er_'_s,-37.42526483535767
4542,mind,11.428652154235447,1,mind,-11.084003448486328
4543,minded,8.66681936537205,1,minded,-13.90870475769043
4544,mindful,8.050065422915965,2,mind_##ful,-24.15396785736084
4545,minds,9.461332526110132,1,minds,-13.347305297851562
4546,mine,11.444336083498802,1,mine,-10.958045959472656
4547,mingled,7.371489295214277,2,min_##gled,-30.392571449279785
4548,mingles,7.010311867307229,2,min_##gles,-31.737069129943848
4549,mingoes,4.927253685157205,3,min_##go_##es,-34.999972343444824
4550,miniature,8.026496938945412,1,miniature,-13.69613265991211
4551,minister,10.596059567720175,1,minister,-12.95095157623291
4552,ministers,9.188197007290492,1,ministers,-14.000493049621582
4553,ministry,9.275753510524416,1,ministry,-13.730379104614258
4554,minority,9.226705726062448,1,minority,-13.507793426513672
4555,mint,9.849875783087478,1,mint,-14.510383605957031
4556,minute,10.45368772377614,1,minute,-11.699297904968262
4557,minutes,9.758057074325922,1,minutes,-11.271514892578123
4558,miracle,9.21253795551967,1,miracle,-13.874346733093262
4559,miraculously,6.866933284461882,3,mi_##rac_##ulously,-40.83450889587402
4560,mirror,9.468233115617211,1,mirror,-12.449742317199709
4561,mischance,7.557472901614746,3,mi_##sch_##ance,-36.5548210144043
4562,mischief,9.029417836095936,3,mi_##sch_##ief,-38.243608474731445
4563,misdemeanor,8.682538124003075,6,mi_##s_##de_##me_##ano_##r,-59.56887102127075
4564,miserable,8.261526448396468,1,miserable,-13.401710510253906
4565,miserably,6.990256500493881,3,mi_##ser_##ably,-37.757253646850586
4566,misery,8.46884293047519,1,misery,-14.216580390930176
4567,misfortune,8.659213451436667,4,mi_##s_##fort_##une,-40.718586444854736
4568,misfortunes,7.377758908227872,5,mi_##s_##fort_##une_##s,-52.0370044708252
4569,misgovernment,6.678342114654332,5,mi_##s_##go_##vern_##ment,-58.62786102294922
4570,miss,11.99777460233246,1,miss,-12.495888710021973
4571,missed,7.622663951323595,1,missed,-12.58403205871582
4572,mission,10.887810694802113,1,mission,-13.545268058776855
4573,missionaries,8.68169016329764,1,missionaries,-14.127326965332031
4574,missionary,8.382518288089635,1,missionary,-13.715181350708008
4575,missouri,7.716460800176355,3,miss_##our_##i,-36.419758796691895
4576,missourians,0.0,3,miss_##our_##ians,-40.28986835479736
4577,missus,8.027150106832774,2,miss_##us,-25.501872062683105
4578,mist,11.721791576986297,1,mist,-14.154136657714844
4579,mistake,9.9631705546973,1,mistake,-12.89146614074707
4580,mistaken,8.53346016388011,1,mistaken,-13.603266716003418
4581,mister,9.424806382096705,2,mist_##er,-25.63815975189209
4582,mistress,8.75384509275524,1,mistress,-13.874221801757812
4583,mists,7.1049654482698426,2,mist_##s,-24.214558601379395
4584,misty,7.971776122880628,2,mist_##y,-23.686256408691406
4585,misunderstanding,7.834392302910435,2,mi_##sunderstanding,-28.473783493041992
4586,mitigate,8.086410275323782,2,mit_##igate,-33.73016357421875
4587,mixed,9.288041879640035,1,mixed,-12.559101104736328
4588,mixture,8.943767262734637,1,mixture,-14.058639526367188
4589,mo,15.285713529133734,2,m_##o,-21.088550567626957
4590,moan,9.406071615680055,1,moan,-13.633512496948242
4591,moaning,7.440733707389261,1,moaning,-14.653501510620115
4592,mob,10.99349626973007,1,mob,-13.05569839477539
4593,mobility,8.757626411267408,1,mobility,-14.156192779541016
4594,mobs,7.65728279297819,2,mob_##s,-23.331915855407715
4595,moccasin,7.761744984658913,4,m_##oc_##cas_##in,-44.81220579147339
4596,mode,12.248739337549292,1,mode,-13.154304504394531
4597,model,10.998677324402909,1,model,-12.329131126403809
4598,moderate,9.162199996648248,1,moderate,-13.322376251220703
4599,modern,10.694078997756929,1,modern,-12.209644317626951
4600,moderns,7.718240951959316,2,modern_##s,-22.02556324005127
4601,modes,10.184711314926863,1,modes,-14.31232738494873
4602,modest,9.966744002171144,1,modest,-14.024018287658691
4603,modification,9.266342562091468,1,modification,-14.91744613647461
4604,mohammed,6.784457062637643,4,m_##oh_##am_##med,-45.96343088150024
4605,mohican,5.493061443340548,4,m_##oh_##ica_##n,-43.86018228530884
4606,moist,10.108630052740786,1,moist,-14.15977668762207
4607,moisture,9.064736398117391,1,moisture,-14.68812370300293
4608,molded,7.030857476116121,2,mold_##ed,-27.75635528564453
