sentence id,sentence,PLL score,nr. of tokens
brown.010632,"And unlike other fruits, one cannot eat the skin of the avocado.",-55.837745666503906,14
brown.010633,Nutritious and a cholesterol reducer.,-43.284873962402344,9
brown.010634,"Avocados, however, are very rich in nutrients.",-36.73711013793945,12
brown.010635,"The B vitamins are well represented, especially thiamin and riboflavin.",-50.09374237060547,17
brown.010636,"None of these values is destroyed, not significantly altered by refrigeration storage.",-73.1328353881836,15
brown.010637,"The study comprised 16 male patients, ranging in age from 27 to 72.",-48.210784912109375,15
brown.010638,"They were put on control diets to determine as accurately as possible, the normal cholesterol level of their blood.",-83.8168716430664,21
brown.010639,"Five, four, three, two, one, fire!!",-34.486907958984375,12
brown.010640,The tremendous energy released by giant rocket engines perhaps can be felt much better than it can be heard.,-83.729248046875,20
brown.010641,The pulsating vibration of energy clutches at the pit of your stomach.,-57.985816955566406,15
brown.010642,Never before has the introduction of a weapon caused so much apprehension and fear.,-50.200286865234375,15
brown.010643,"With a nation defenseless before it, why would the attacker spare the victim's people??",-87.62251281738281,19
brown.010644,Wouldn't the wanton destruction of cities and people be the logical act of complete subjugation??,-83.97651672363281,20
brown.010645,The nation would be utterly devastated.,-31.392574310302734,7
brown.010646,"The will of its people, so crucial in time of peril, would be broken.",-67.03905487060547,17
brown.010647,Nuclear weapons have given the world the means for self-destruction in hours or days.,-58.300575256347656,19
brown.010648,And now rockets have given it the means to destroy itself in minutes.,-62.78093719482422,14
brown.010649,It should be appallingly apparent that city-trading is not a profitable military tactic.,-78.28364562988281,19
brown.010650,ICBMs have given us a capability which could be used in two different ways.,-70.23390197753906,17
brown.010651,We must determine whether missiles can win a war all by themselves.,-53.699344635009766,13
brown.010652,We must make certain that the aircraft is finished before we give the entire job to the missile.,-76.14928436279297,19
brown.010653,"Missiles are very valuable weapons, but they also have their too little known limitations.",-68.17383575439453,17
brown.010654,"Because of a missile's ballistic trajectory, the location of a fixed target must be known quite accurately.",-73.45731353759766,20
brown.010655,"Until this hunter-killer operation can be performed by spacecraft, manned aircraft appear to be the only means available to us.",-100.38445281982422,24
brown.010656,Let us suppose the Russians decide to build a rail-mobile ICBM force.,-65.90234375,16
brown.010657,It is entirely feasible to employ aircraft such as the B-52 or B-70 in hunter-killer operations against Soviet railway-based missiles.,-107.20753479003906,29
brown.010658,"Why, then, aren't we planning a larger, more important role for manned military aircraft??",-82.08952331542969,19
brown.010659,Is there any other way to do the job??,-35.22740173339844,10
brown.010660,"War, under these circumstances, cannot be one massive exchange of nuclear devastation.",-72.18087768554688,15
brown.010661,"Forces will survive a surprise attack, and these forces will give depth, or considerable duration, to the conflict.",-102.36507415771484,23
brown.010662,The forces which survive the initial attack must be found and destroyed.,-57.045745849609375,13
brown.010663,Even mobile forces must be found and destroyed.,-49.426151275634766,9
brown.010664,"But, how does one go about the job of finding and destroying mobile forces??",-69.38092041015625,16
brown.010665,They are not susceptible to wholesale destruction by ballistic missile.,-54.523475646972656,11
brown.010666,"Some day, many years in the future, true spacecraft will be able to find and destroy mobile targets.",-76.5638656616211,21
brown.010667,"But until we have an effective spacecraft, the answer to the hunter-killer problem is manned aircraft.",-84.52455139160156,20
brown.010668,"However, the aircraft which we have today are tied to large,"" soft"" airfields.",-102.23722076416016,18
brown.010669,Nuclear rockets can destroy airfields with ease.,-44.13824462890625,10
brown.010670,"But the airfield, on which the aircraft is completely dependent, is doomed by the missile.",-84.275634765625,19
brown.010671,"This makes today's aircraft a one-shot, or one mission, weapon.",-68.83518981933594,16
brown.010672,Aircraft are mighty expensive if you can use them only once.,-59.79197692871094,13
brown.010673,This is the point on which so many people have written off the aircraft in favor of the missile.,-68.16509246826172,20
brown.010674,"But remember this -- it isn't the aircraft which is vulnerable to nuclear rockets, it is the airfield.",-82.08114624023438,22
brown.010675,Eliminate the vulnerability of aircraft on the ground and you have essentially eliminated its vulnerability to long-range ballistic missiles.,-82.24044799804688,24
brown.010676,There are four rather obvious ways to reduce or eliminate the vulnerability of aircraft on the ground:,-62.423866271972656,18
brown.010677,"Put aircraft in"" bomb-proof"" hangars when they are on the ground.",-77.67045593261719,17
brown.010678,Use nuclear propulsions to keep our long-range military aircraft in the air for the majority of their useful life.,-88.28462982177734,24
brown.010679,We have the technology today with which to build aircraft shelters which could withstand at least 200 Aj.,-94.61361694335938,19
brown.010680,We could put a portion of our strategic bombers in such shelters.,-68.9002685546875,13
brown.010681,"One seldom hears the analogy"" nuclear propulsion will do for the aircraft what it has already done for the submarine"".",-107.01513671875,22
brown.010682,"With powerplants such as these, vertical takeoff and landing combat aircraft could be built.",-69.79373168945312,18
brown.010683,"For example, a 12-to-one engine would power a supersonic VTOL fighter.",-83.23513793945312,20
brown.010684,"With a 15-to-one engine, a supersonic aircraft weighing 300,000 pounds could rise vertically.",-95.72898864746094,23
brown.010685,"When aircraft are no longer helpless on airfields, they are no longer vulnerable to Aj.",-82.04678344726562,18
brown.010686,We would have the means to seek out and destroy the enemy's force -- whether it were fixed or mobile.,-80.7856674194336,22
brown.010687,"Our first necessity, at the very outset of war, is post-attack reconnaissance.",-65.87510681152344,17
brown.010688,What targets have we successfully knocked out??,-42.18096160888672,8
brown.010689,"A ballistic missile cannot, today, tell you if it was successful or unsuccessful.",-64.12721252441406,16
brown.010690,What targets still remain to be hit??,-40.109195709228516,8
brown.010691,These crucial questions must be answered by post-attack reconnaissance.,-55.10408020019531,12
brown.010692,SAMOS will be hard put to see through clouds -- and to see in the dark.,-81.93407440185547,18
brown.010693,Pre-attack reconnaissance is vital but only post-attack reconnaissance will allow us to terminate the war favorably.,-89.1624984741211,21
brown.010694,It would be priceless to have an aircraft to gather that post-attack reconnaissance.,-75.8406753540039,16
brown.010695,It could operate under the clouds and perform infrared photography through clouds and at night.,-73.62252807617188,16
brown.010696,"A large aircraft, such as the B-52 or B-70, could carry perhaps 50 or 100 small nuclear weapons.",-79.27179718017578,25
brown.010697,"Few people realize that one kiloton of nuclear explosive power will create 1,000 psi overpressure at 100 feet.",-89.32938385009766,23
brown.010698,It is our lack of extreme accuracy which forces the use of very large yield nuclear weapons.,-85.70689392089844,18
brown.010699,"But for students of musical forms and would-be classifiers, the work presents its problems.",-82.7739028930664,19
brown.010700,The many and frequent performances of the Trout serve to emphasize the dual nature of its writing.,-87.91310119628906,18
brown.010701,"Some renditions are of symphonic dimensions, with the contrabass given free rein.",-80.82734680175781,19
brown.010702,Other interpretations present the music as an essentially intimate creation.,-62.82453536987305,11
brown.010703,"Whether considered alone or in relation to other editions, COLH 40 is a document of prime importance.",-96.77207946777344,20
brown.010704,"This is a serious-minded interpretation, but it is never strait-laced.",-60.972267150878906,18
brown.010705,"And although Schnabel's pianism bristles with excitement, it is meticulously faithful to Schubert's dynamic markings and phrase indications.",-132.6265869140625,27
brown.010706,The piano performance on this Trout is one that really demands a search for superlatives.,-89.63416290283203,18
brown.010707,About the Pro Arte's contribution I am less happy.,-75.73028564453125,12
brown.010708,"The violinist, in particular, is very indulgent with swoops and slides, and his tone is pinched and edgy.",-100.904052734375,27
brown.010709,"Some of Curzon's playing strikes me as finicky, however.",-67.76921844482422,14
brown.010710,"Why, for example, does he favor two tempos, rather than one, for the third movement??",-85.06843566894531,21
brown.010711,"The assisting musicians from the Vienna Octet are somewhat lacking in expertise, but their contribution is rustic and appealing.",-109.29924011230469,23
brown.010712,"It is, moreover, a perfectly integrated ensemble effort.",-55.06192398071289,11
brown.010713,"Returning once again to the Schnabel reissue, I am beguiled anew by the magnificence of this pianist's musical penetration.",-113.00752258300781,30
brown.010714,This recording surely belongs in everyone's collection.,-38.24668884277344,9
brown.010715,Must records always sound like records??,-46.71538162231445,7
brown.010716,"Seen in perspective, many of these releases have a genuine claim to be milestones.",-71.73783874511719,17
brown.010717,"Although lacking absolute verisimilitude, they supply the ear and the imagination with all necessary materials for re-creation of the original.",-106.01964569091797,27
brown.010718,"Since the concept of high fidelity became important some dozen years ago, the claims of technical improvements have multiplied tenfold.",-93.76795959472656,23
brown.010719,Other innovations with better claims to musical interest survived rehearing to acquire in time the status of classics.,-126.38573455810547,20
brown.010720,"If we return to them today, we have no difficulty spotting their weaknesses but we find them still pleasing.",-89.71610260009766,21
brown.010721,Records sound like records because they provide a different sort of experience than live music.,-70.20226287841797,17
brown.010722,This difference is made up of many factors.,-31.148921966552734,9
brown.010723,The sound may be good.,-27.40009880065918,6
brown.010724,"But if you know The Real Thing, you know that what you are hearing is only a clever imitation.",-72.77885437011719,21
brown.010725,The engineering as such never obtrudes upon your consciousness.,-59.51300048828125,12
brown.010726,"This absence of peaky highs and beefed-up bass not only produces greater fidelity, but it eliminates listener fatigue.",-111.14659118652344,24
brown.010727,"A contributing factor is the perspective, the uniform aesthetic distance which is maintained.",-81.30956268310547,15
brown.010728,Command has achieved the ideal amount of reverberation.,-54.30253219604492,10
brown.010729,The music is always allowed the living space needed to attain its full sonority.,-80.78795623779297,16
brown.010730,Yet the hall never intrudes as a quasi-performer.,-71.3046875,13
brown.010731,The timbre remains that of the instruments unclouded by resonance.,-66.22377014160156,14
brown.010732,"All of this would be wasted, of course, if the performance lacked authority and musical distinction.",-78.20513916015625,19
brown.010733,For me it has more of both elements than the majority of its competitors.,-57.45886993408203,15
brown.010734,"In the end, however, the thing about this performance that is most striking is the way it sings.",-62.49314498901367,21
brown.010735,The engineering provides exactly the support needed for such a result.,-57.179447174072266,12
brown.010736,Too many records seem to reduce a work of symphonic complexity to a melody and its accompaniment.,-84.89212036132812,21
brown.010737,The Command technique invites you to listen to the depth of the orchestration.,-66.38423156738281,15
brown.010738,"The home listener is overpowered, all right, but the experience is a far from pleasant one.",-85.10169982910156,19
brown.010739,The Class had entries from as far west as Wisconsin and as far south as Kentucky.,-61.880218505859375,17
brown.010740,This year several entries from Canada were entered which made the Junior Class International.,-79.01741027832031,15
brown.010741,Forty-six of the 53 Juniors who mailed in entries were present.,-69.46342468261719,16
brown.010742,"Over 60 Juniors, parents and guests attended.",-51.96708297729492,10
brown.010743,"Mrs. William H. Long, Jr. speaks.",-49.67705154418945,11
brown.010744,I know because this is my 37th year with hardly a break.,-58.660011291503906,14
brown.010745,Dogs have a way of sensing our feelings!!,-46.3631591796875,10
brown.010746,"Aids sounds more like a Pony Club, or horsemanship classes -- riding a horse and showing a dog are very similar!!",-144.35987854003906,25
brown.010747,Hands to guide or restrain.,-43.027828216552734,7
brown.010748,Legs to produce motion and rate of speed.,-51.63241195678711,10
brown.010749,"The second speaker was Harvey Barcus, President of the Dog Writers Ass'n of America.",-82.32743835449219,19
brown.010750,Mr. Barcus spoke on the subject of scholarships for Juniors -- with which he is very familiar.,-87.67522430419922,21
brown.010751,He gave a resume of the steps taken in order for the boy he sponsored to win the scholarship.,-87.85173797607422,20
brown.010752,Is one of Mr. Barcus' strong beliefs.,-62.12095642089844,11
brown.010753,He feels very forcibly that the American Kennel Club should take a more active part in encouraging the Junior Division!!,-101.6717529296875,22
brown.010754,"In closing, Mr. Barcus also wished all the Juniors luck in their Class.",-83.11624908447266,18
brown.010755,"Instead of 3 a.m. in the past, the Juniors Class at Westminster was held at 4:45 p.m..",-98.73218536376953,27
brown.010756,This gave the Juniors the use of the entire ring at the show -- a great advantage to them!!,-105.50552368164062,21
brown.010757,"From there on, each Junior was going to be judged individually.",-58.45396423339844,13
brown.010758,Anne Hone Rogers judges 28th finals.,-82.05835723876953,9
brown.010759,"This year Anne Hone Rogers, outstanding Handler, judged the Class.",-103.75079345703125,14
brown.010760,This is the third time in 28 years of Junior Showmanship at Westminster that a lady Handler has judged the Class.,-115.69625854492188,23
brown.010761,A Junior who won two or more wins in the Open Class was eligible.,-70.35513305664062,15
brown.010762,Many adults showing at Westminster today are products of this Class.,-75.92112731933594,12
brown.010763,It seemed an almost impossible job for Miss Rogers to select 4 winners from the 46 Juniors entered.,-104.05012512207031,20
brown.010764,A large number of these Juniors have 7 and 8 wins to their credit and are seasoned campaigners.,-86.95516967773438,20
brown.010765,She then went over them thoroughly giving each a strenuous test in showmanship.,-82.07324981689453,16
brown.010766,International Champion of the year.,-33.480194091796875,6
brown.010767,"Betty Lou Ham, age 16, Holyoke, Mass., showing an Irish Setter, was chosen as International Champion of the year.",-128.36038208007812,28
brown.010768,Betty is 16 years of age and had several wins to her credit last year.,-67.23748016357422,17
brown.010769,"In addition to showing an Irish Setter throughout the year, she also scored with an Afghan.",-91.33087921142578,19
brown.010770,"Sydney Le Blanc, age 15, Staten Island, N.Y., showing a Doberman Pinscher, was 2nd.",-111.96597290039062,29
brown.010771,"Susan Hackmann, age 14, from Baltimore, Md., showing a Dachshund, was 3rd.",-108.31681823730469,23
brown.010772,Last year Susan also placed 3rd in the Finals at Westminster.,-64.1264877319336,13
brown.010773,"Karen Marcmann, age 16, Trapp, Penna., showing a Keeshond was 4th.",-132.18600463867188,24
brown.010774,"In 1960, there were 7287 entries in the Junior Classes.",-62.092018127441406,13
brown.010775,Each year these shows have increased in entries.,-48.79672622680664,9
brown.010776,Judging class for intermediates proposed.,-56.96600341796875,8
brown.010777,Such a Class was tried out successfully at the Westchester KC Show recently.,-87.76542663574219,15
brown.010778,"Not only were the contestants pleased with the Class, but it aroused the interest of all in attendance that day.",-89.37311553955078,22
brown.010779,This Class can be just as successful in the dog world if it is given a chance.,-66.43232727050781,18
brown.010780,More volunteer handlers needed to judge.,-55.046180725097656,7
brown.010781,Superintendents at dog shows state it is becoming more difficult to obtain a licensed Handler to Judge Junior Showmanship Competition.,-126.672607421875,24
brown.010782,"To overcome this unfair judging, the A.K.C. requires that a licensed Handler be present to judge the Class.",-111.7922592163086,25
brown.010783,"By recognizing and helping Juniors get interested in the dog world, all will be helping to create future dog owners.",-102.6927490234375,23
brown.010784,The American Pointer Club is still continuing to donate trophies to Juniors who win at Junior Showmanship Classes with Pointers.,-119.41825866699219,25
brown.010785,In the morning we leave the room looking as neat as a pin!!,-63.965396881103516,14
brown.010786,Is it that they don't care??,-32.76848220825195,8
brown.010787,Are they indifferent to the fact that the dog can easily pick up germs from the preceding patient??,-91.77022552490234,20
brown.010788,Today the recreational boating scene is awash with heartening statistics which prove the enormous growth of that sport.,-93.41413879394531,22
brown.010789,"About 40,000,000 people participated in boating in 1960.",-55.10995864868164,14
brown.010790,Boating has become a giant whose strides cover the entire nation from sea to shining sea.,-83.95417785644531,18
brown.010791,"Providing these means are about ninety companies which manufactured the estimated 1,800,000 boat trailers now in use.",-118.41726684570312,23
brown.010792,"The sight of sleek inboards, outboards, and sailboats being wheeled smartly along highways many miles from any water is commonplace.",-124.12916564941406,28
brown.010793,"Today, the boat, on its trailer, is brought to the gear and loaded at the door.",-90.49932098388672,20
brown.010794,"Arriving at the waterside, the boat is launched, the family taken aboard and, that easily, another day afloat is begun.",-116.50503540039062,28
brown.010795,And trailers for boats are not what they started out to be ten years ago.,-65.6865005493164,16
brown.010796,The boats of America's trailer sailors in 1961 will be coddled on clouds as they are hauled to new horizons.,-124.7061996459961,25
brown.010797,The variety of craft on the country's waters today is overwhelming.,-58.75896072387695,13
brown.010798,Boat prices vary according to the buyer's desires or needs.,-53.755104064941406,13
brown.010799,"In this respect, boats can be compared with houses.",-42.14977264404297,11
brown.010800,"There is no limit to what you can spend, yet it is easily possible to keep within a set budget.",-66.98588562011719,22
brown.010801,There is no question as to just what is available.,-40.28902053833008,11
brown.010802,"You name it, our industry is producing it, and it probably is made in different models.",-76.04298400878906,19
brown.010803,There are canoes ideal for fishing in protected waters or for camping trips.,-65.4851303100586,15
brown.010804,"There are houseboats which are literally homes afloat, accommodating whole families in comfort and convenience.",-82.29400634765625,18
brown.010805,"You may have your boat of wood, canvas, plywood, plastic, or metal.",-65.0814208984375,18
brown.010806,"You may order utility models, inboard or outboard, with or without toilets, galleys, and bunks.",-100.44392395019531,25
brown.010807,You may dress it up with any number of accessories or keep it as simple as you choose.,-54.39524841308594,19
brown.010808,You pay your money and you take your choice.,-35.25312423706055,10
brown.010809,American technology in engine and hull design is largely responsible for the plentiful interest in American boating.,-89.50838470458984,19
brown.010810,Now here is truly a marvel.,-33.26851272583008,7
brown.010811,"These engines can be removed from a boat with relative ease, wherein lies their greatest advantage.",-81.39895629882812,18
brown.010812,Great thought has been given to making life easier for the growing boating population of the country.,-75.72303771972656,19
brown.010813,And to making the owning of a boat simpler.,-54.771888732910156,10
brown.010814,Having a boat financed through a local bank is done much the same way as an automobile loan is extended.,-82.32841491699219,21
brown.010815,"Of course, individual financing arrangements depend a good deal on the purchaser's earning power, credit rating and local bank policy.",-95.08123016357422,24
brown.010816,"Outboard motors, insurance, and boat repairs may also be financed in the same way as boats.",-80.14522552490234,20
brown.010817,Terms and rates of interest for motors generally follow those for home appliances.,-76.62815856933594,15
brown.010818,"When air travel was in its infancy, the sky was considered big enough and high enough for all.",-67.46073150634766,20
brown.010819,Man had enough to worry about managing to get up there and stay without being burdened with rules once aloft.,-119.06571197509766,23
brown.010820,It was much the same with pleasure boating at first.,-56.47931671142578,12
brown.010821,"Come one, come all, the water's fine!!",-40.6409912109375,11
brown.010822,"However, there is a minimum of legislative restriction on boating.",-56.33771514892578,13
brown.010823,What may be acceptable in one state may be strictly prohibited across the boundary line.,-64.80859375,16
brown.010824,State numbering laws differ from each other in many ways.,-42.702842712402344,11
brown.010825,"Generally, states reserve for communities the right to have local ordinances regulating speed and other activities.",-81.14893341064453,18
brown.010826,Ignorance of the law is no better excuse on the water than it is on land.,-57.25891876220703,19
brown.010827,Lack of ability and common sense can lead to just as much tragedy.,-53.7218132019043,15
brown.010828,Hand in hand with the legislative program is the industry's self originated and directed safety program.,-89.7668228149414,18
brown.010829,A primary factor in the success of the safety program has been the enthusiastic cooperation of the individual manufacturers.,-68.0512466430664,20
brown.010830,The industry has been its own watch dog.,-43.94978332519531,9
brown.010831,Industry interest in safety goes even farther.,-45.89221954345703,9
brown.010832,It is important to note the work of the United States Power Squadrons and the U.S. Coast Guard Auxiliary.,-80.83013916015625,25
brown.010833,Each of these fine groups gives free boating classes in seamanship piloting and small boat handling.,-96.61062622070312,20
brown.010834,These are not governmentally subsidized organizations.,-43.554046630859375,8
brown.010835,"This year, over 100,000 persons will receive this free instruction.",-52.22247314453125,14
brown.010836,"Instead of motels, for the boatman there are marinas.",-67.5768814086914,14
brown.010837,Boatel has a similar meaning to yachtel.,-70.67721557617188,10
brown.010838,"Regardless of nomenclature, yachtels and boatels are marinas.",-80.876708984375,17
brown.010839,Boatyards which also provide some of the above facilities may rightfully be called marinas.,-80.71379089355469,18
brown.010840,"The main set of bars are the"" tappets"" and one tappet is connected to each lever.",-95.6849365234375,23
brown.010841,Close behind the plane of the tappets are the locking bars.,-73.06786346435547,14
brown.010842,These can also move a short distance but at right angles to the tappets.,-73.54098510742188,17
brown.010843,The number of locking bars required depends on how many false moves must be prevented.,-73.4200439453125,16
brown.010844,Two or more dogs are mounted on each locking bar.,-51.595088958740234,11
brown.010845,"These slide into and out of the notches in the tappets as the tappets are moved, locking and unlocking them.",-95.248291015625,27
brown.010846,Here's how the scheme works: Suppose the operator pulls the lever to clear a particular signal.,-75.65064239501953,19
brown.010847,The dogs on the other ends of these locking bars are thus forced into notches in other tappets.,-108.55113983154297,22
brown.010848,"Interlocking signals are normally at stop or"" red"" position, and a lever must be pulled to"" clear"" the signal.",-120.97952270507812,26
brown.010849,There are other basic rules.,-27.135040283203125,6
brown.010850,"A turnout may have two levers, one to actually move the switch points, the other to lock the points.",-103.45929718017578,22
brown.010851,A signal cannot be cleared until all the related turnouts are properly thrown and locked.,-92.03793334960938,17
brown.010852,"Such locks are nearly always used where the switch points"" face"" oncoming traffic.",-102.17440795898438,17
brown.010853,"Generally, these locks on turnouts are called"" facing point locks"".",-85.30723571777344,14
brown.010854,Figs. 1-6 show typical arrangements of track and signals.,-63.183250427246094,14
brown.010855,The lines connecting the wedge-shaped dogs represent the locking bars at right angles to the tappet bars.,-99.43672180175781,22
brown.010856,By studying the track-signal diagrams you'll note several other details.,-78.40502166748047,15
brown.010857,The blacked-in blades indicate a fixed aspect -- the blade does not move.,-81.77040100097656,17
brown.010858,"In some low-speed situations, the distant signal is fixed at caution.",-76.56227111816406,15
brown.010859,"In other instances where there is no automatic block signaling, the distant has only green and yellow aspects.",-104.77287292480469,20
brown.010860,So much for the prototype.,-24.059120178222656,6
brown.010861,Here's how it can be built.,-27.138708114624023,8
brown.010862,You may change the dimensions to suit a frame for more or fewer levers and locks as you wish.,-85.48139190673828,20
brown.010863,"Our instructions assume you are building this particular frame, which is for a junction.",-76.87030029296875,16
brown.010864,"When cutting the pieces, dress the ends smooth, and square with a smooth file or sanding disk.",-88.48865509033203,21
brown.010865,"Start with the right-hand piece"" B"", Af, soldering it to the lower piece"" A"" of the same material but 12''"" long.",-154.13665771484375,32
brown.010866,"Let exactly 1''"" of"" A"" extend beyond"" B"" and use a square to check your angle to exactly 90 degrees.",-143.87962341308594,27
brown.010867,"This gives you the spacing for locating the left-hand piece"" B"".",-81.31621551513672,15
brown.010868,"Compress the assembly when you make the mark to show the location for"" B"".",-94.32124328613281,17
brown.010869,"Solder this second"" B"" to"" A"" at right angles.",-86.19794464111328,15
brown.010870,"There should be 10''"" between the two parallel members and each should be 1''"" from an end of the long piece.",-107.97050476074219,26
brown.010871,These will be drilled and tapped later on.,-38.16865921020508,9
brown.010872,"Position these using six intermediate temporary Af spacers and locate the upper 12''"" bar"" A"".",-154.35162353515625,20
brown.010873,Solder it and the five locking bar spacers to the frame.,-72.73395538330078,14
brown.010874,Cap with a Af bar and tack-solder in place.,-86.63026428222656,13
brown.010875,"Cap the locking bar spacers with two Af directly under the first two"" B"" pieces.",-121.00755310058594,19
brown.010876,Remove all the loose spacing bars.,-48.20552062988281,7
brown.010877,Mark and center-punch all the holes required for screws to hold this assembly together.,-93.28530883789062,18
brown.010878,"Drill all No. 50 and counter-drill all except the"" A"" pieces size 43.",-119.03518676757812,21
brown.010879,"Dress all surfaces with a file, cleaning off all solder and drilling burrs.",-92.85966491699219,17
brown.010880,"Drill 20 No. 47 holes in the upper piece"" A"" as shown in Fig. 7.",-100.37602996826172,21
brown.010881,Tap these 3-48 for mounting the electrical contact later on.,-88.8040542602539,13
brown.010882,"Note, 6 and 8 lock levers don't require holes for contacts.",-77.54335021972656,14
brown.010883,"Now reassemble the frame, using Af roundhead steel screws and nuts.",-92.75492858886719,16
brown.010884,Drill a No. 43 hole through the pieces and secure with a 2-56 nut and screw.,-82.58743286132812,21
brown.010885,"Drill two No. 50 holes, one in the insert and one in the locking bar spacer directly above it, and tap 2-56.",-128.3951416015625,30
brown.010886,Number all the tappet bars before removing them so they can be replaced in the same slots.,-88.1098403930664,20
brown.010887,Remove all other loose pieces and file the edges of the basic frame smooth.,-70.12686920166016,15
brown.010888,These are supporting members for the short locking bars.,-64.30232238769531,10
brown.010889,Locate their positions in Fig. 7 and drill No. 43 to match the corresponding holes in the frame.,-97.4923324584961,22
brown.010890,Cut off excess screw lengths and file flush with either frame or nut.,-88.02430725097656,14
brown.010891,"Drill four No. 19 and four No. 28 holes in the 12''"" long"" A"" pieces.",-105.70598602294922,23
brown.010892,Locate the position from Fig. 7.,-41.877986907958984,9
brown.010893,Draw-file No. 1 tappet to a smooth fit in its respective slot and square the ends.,-120.52092742919922,22
brown.010894,Break the end corners with a slight 45 degree chamfer.,-65.17179870605469,13
brown.010895,"Drill a No. 50 hole, tap 2-56 and insert a roundhead 2-56 screw as you did on the first end.",-126.76516723632812,29
brown.010896,Drill a No. 47 hole crosswise through the tappet at the position shown in Figs. 7 and 8.,-91.26632690429688,26
brown.010897,Repeat these drill and tap operations for each of the tappet bars.,-73.84928894042969,15
brown.010898,These will serve as lifting pads for the electrical contacts.,-53.41018295288086,11
brown.010899,"A little extra work here will pay off with a smooth, snug-fitting machine when you are finished.",-82.78839111328125,21
brown.010900,Each completed locking bar should remain in place as the work progresses to insure snug fitting.,-87.27378845214844,17
brown.010901,The order of fitting is not too important.,-39.48542785644531,9
brown.010902,"However, we started with the first row of bars and worked our way back.",-56.555503845214844,16
brown.010903,Figs. 7 and 8 give all pertinent dimensions.,-53.34929656982422,11
brown.010904,All the bars are cut from Af brass.,-62.109798431396484,9
brown.010905,The lengths of each piece are listed at the bottom of Fig. 7.,-56.6596565246582,15
brown.010906,Fig. 8 gives the dimensions for locating the dog-pin holes.,-69.61727142333984,14
brown.010907,This dog will engage a notch to be cut in tappet 3.,-85.82313537597656,15
brown.010908,Place the locking bar in proper position and insert tappet 3.,-67.91210174560547,14
brown.010909,"Scribe a line through the center of the pin and across the face of tappet 3, parallel to piece"" A"".",-125.93507385253906,26
brown.010910,See the drawings for the shape of the notch.,-45.249794006347656,10
brown.010911,We used the latter equipped with a carborundum disk about.,-75.43890380859375,14
brown.010912,Such disks are very handy for cutting and shaping small parts.,-54.80637741088867,12
brown.010913,File to a smooth finish.,-37.915122985839844,6
brown.010914,Endeavor to get the notches as much alike as possible.,-61.87127685546875,14
brown.010915,The notch should have a smooth finish so that the steel dog will slide easily over it.,-74.46332550048828,18
brown.010916,Assemble the parts in the frame and test the sliding action of the mating pieces.,-70.93473815917969,17
brown.010917,All matching surfaces should be checked frequently and mated on a cut and fit basis.,-84.81396484375,17
brown.010918,This tool can also be made with a lathe.,-38.785247802734375,11
brown.010919,Scientists say that the world and everything in it are based on mathematics.,-48.98445510864258,14
brown.010920,"Math and the formulas that allow it to be applied to different problems are, therefore, essential to any scientific endeavor.",-79.18758392333984,23
brown.010921,Hot rodding is a science.,-30.20865249633789,7
brown.010922,But because science is based on mathematics doesn't mean that a hot rodder must necessarily be a mathematician.,-83.03311157226562,21
brown.010923,A guy can be an active and successful hot rodder for years without becoming even remotely involved with mathematical problems.,-95.51191711425781,22
brown.010924,A mathematical formula is nothing more than a pattern for solving a specific problem.,-47.334991455078125,15
brown.010925,"This changes the formula to an"" equation"".",-54.311954498291016,9
brown.010926,The equation is used for the mathematical process of solving the problem.,-51.2286262512207,13
brown.010927,Equations for rodding formulas are not complicated.,-54.99498748779297,10
brown.010928,They involve only simple mathematics that are taught in grammar school arithmetic classes.,-72.34898376464844,14
brown.010929,"They indicate simple division, multiplication, subtraction, and addition.",-54.88739776611328,13
brown.010930,The symbol for division is a straight line that separates two numbers placed one above the other.,-63.081581115722656,18
brown.010931,The lower number is always divided into the upper number: Af.,-66.06997680664062,13
brown.010932,It is used to separate two or more numbers in a row.,-45.3577880859375,13
brown.010933,Numbers to be multiplied together may be multiplied in any order.,-52.80067825317383,12
brown.010934,The result will be the same regardless of the order used.,-41.15507888793945,12
brown.010935,The symbol for subtraction is the standard minus sign.,-42.31658172607422,11
brown.010936,This is nothing more than a dash.,-29.333820343017578,8
brown.010937,It separates two or more numbers.,-35.5958251953125,7
brown.010938,The number on the right of the symbol is always subtracted from the number on the left of the symbol.,-49.50541687011719,22
brown.010939,"For example, for the problem Af, 10 from 25 equals 15, then 6 from 15 equals 9.",-102.74374389648438,21
brown.010940,The symbol is used to separate two or more numbers.,-39.19540786743164,11
brown.010941,Numbers separated by addition symbols may be placed in any order.,-57.703102111816406,12
brown.010942,"Completing the division first also includes those division parts that require multiplication, subtraction, or addition steps: Af.",-117.77442169189453,23
brown.010943,This would be reduced by multiplying 8 times 6 and then dividing the product by 12.,-64.01670837402344,17
brown.010944,This part of the equation would then become 4.,-47.17543029785156,10
brown.010945,"For use in formulas, fractions should be converted to their decimal equivalents.",-54.76152038574219,14
brown.010946,The easiest way to do this is with a conversion chart.,-32.34757995605469,12
brown.010947,Charts for this purpose are available from many sources.,-39.316734313964844,11
brown.010948,They are included in all types of mathematical handbooks and they are stamped on some types of precision measuring instruments.,-87.73847961425781,22
brown.010949,The various mathematical processes can be simplified by carrying the results to only two or three decimal places.,-80.72441101074219,19
