sentence id,sentence,PLL score,nr. of tokens
tensor(905),The provost applauded the psychiatrist.,-78.10453414916992,12
tensor(906),The provost was applauded by the psychiatrist.,-76.84921932220459,14
tensor(907),The psychiatrist was applauded by the provost.,-76.80035972595215,14
tensor(908),The refugee provoked the homeless person.,-31.725139141082764,9
tensor(909),The homeless person provoked the refugee.,-28.909563064575195,9
tensor(910),The homeless person was provoked by the refugee.,-27.057068347930908,11
tensor(911),The refugee was provoked by the homeless person.,-28.559614181518555,11
tensor(912),The asylum seeker goaded the vagrant.,-87.98525285720825,13
tensor(913),The vagrant goaded the asylum seeker.,-90.63829374313354,13
tensor(914),The vagrant was goaded by the asylum seeker.,-90.56310701370239,15
tensor(915),The asylum seeker was goaded by the vagrant.,-92.01772928237915,15
tensor(916),The interpreter swindled the messenger.,-51.38410711288452,10
tensor(917),The messenger swindled the interpreter.,-50.69063854217529,10
tensor(918),The messenger was swindled by the interpreter.,-50.66017246246338,12
tensor(919),The interpreter was swindled by the messenger.,-51.47575235366821,12
tensor(920),The translator deceived the courier.,-54.80792427062988,10
tensor(921),The courier deceived the translator.,-55.29860019683838,10
tensor(922),The courier was deceived by the translator.,-58.565439224243164,12
tensor(923),The translator was deceived by the courier.,-57.57272815704346,12
tensor(924),The gangster hated the governor.,-28.736510276794434,8
tensor(925),The governor hated the gangster.,-27.074901580810547,8
tensor(926),The governor was hated by the gangster.,-33.49683380126953,10
tensor(927),The gangster was hated by the governor.,-28.31790256500244,10
tensor(928),The hoodlum abhorred the chancellor.,-80.43725633621216,12
tensor(929),The chancellor abhorred the hoodlum.,-80.13726043701172,12
tensor(930),The chancellor was abhorred by the hoodlum.,-80.23608827590942,14
tensor(931),The hoodlum was abhorred by the chancellor.,-72.72565507888794,14
tensor(932),The planner convinced the customer.,-33.57240581512451,9
tensor(933),The customer convinced the planner.,-36.79977798461914,9
tensor(934),The customer was convinced by the planner.,-38.5353798866272,11
tensor(935),The planner was convinced by the customer.,-40.94722938537598,11
tensor(936),The organizer persuaded the buyer.,-26.500691890716553,8
tensor(937),The buyer persuaded the organizer.,-29.219847202301025,8
tensor(938),The buyer was persuaded by the organizer.,-23.1032075881958,10
tensor(939),The organizer was persuaded by the buyer.,-25.79325771331787,10
tensor(940),The wizard protected the gnome.,-46.52334213256836,10
tensor(941),The gnome protected the wizard.,-47.85002040863037,10
tensor(942),The gnome was protected by the wizard.,-47.3796591758728,12
tensor(943),The wizard was protected by the gnome.,-46.92143249511719,12
tensor(944),The sorcerer defended the dwarf.,-36.173593044281006,9
tensor(945),The dwarf defended the sorcerer.,-35.83411693572998,9
tensor(946),The dwarf was defended by the sorcerer.,-41.156681537628174,11
tensor(947),The sorcerer was defended by the dwarf.,-40.01355981826782,11
tensor(948),The student befuddled the professor.,-51.55926704406738,10
tensor(949),The professor befuddled the student.,-49.57400417327881,10
tensor(950),The professor was befuddled by the student.,-50.53810214996338,12
tensor(951),The student was befuddled by the professor.,-48.22952318191528,12
tensor(952),The scholar confused the lecturer.,-35.00685501098633,8
tensor(953),The lecturer confused the scholar.,-31.921825408935547,8
tensor(954),The lecturer was confused by the scholar.,-32.74215507507324,10
tensor(955),The scholar was confused by the lecturer.,-29.834782123565674,10
tensor(956),The invader spotted the sentry.,-56.30618333816528,10
tensor(957),The sentry spotted the invader.,-51.4971809387207,10
tensor(958),The sentry was spotted by the invader.,-53.67622375488281,12
tensor(959),The invader was spotted by the sentry.,-53.20447587966919,12
tensor(960),The intruder sighted the watchman.,-41.19140434265137,10
tensor(961),The watchman sighted the intruder.,-37.04166841506958,10
tensor(962),The watchman was sighted by the intruder.,-48.03684711456299,12
tensor(963),The intruder was sighted by the watchman.,-44.63020324707031,12
tensor(964),The supplier reimbursed the merchant.,-65.18068504333496,11
tensor(965),The merchant reimbursed the supplier.,-63.19498062133789,11
tensor(966),The merchant was reimbursed by the supplier.,-61.169095039367676,13
tensor(967),The supplier was reimbursed by the merchant.,-62.08524703979492,13
tensor(968),The wholesaler compensated the trader.,-45.10987949371338,10
tensor(969),The trader compensated the wholesaler.,-49.46951389312744,10
tensor(970),The trader was compensated by the wholesaler.,-51.4297080039978,12
tensor(971),The wholesaler was compensated by the trader.,-49.130515575408936,12
tensor(972),The accuser confronted the vandal.,-63.24846363067627,11
tensor(973),The vandal confronted the accuser.,-63.077167987823486,11
tensor(974),The vandal was confronted by the accuser.,-65.09656429290771,13
tensor(975),The accuser was confronted by the vandal.,-62.34982872009277,13
tensor(976),The plaintiff accosted the thug.,-76.92701148986816,11
tensor(977),The thug accosted the plaintiff.,-78.66380786895752,11
tensor(978),The thug was accosted by the plaintiff.,-73.61064386367798,13
tensor(979),The plaintiff was accosted by the thug.,-75.08575630187988,13
tensor(980),The trickster bemused the idiot.,-68.47174835205078,11
tensor(981),The idiot bemused the trickster.,-64.11881303787231,11
tensor(982),The idiot was bemused by the trickster.,-66.90293884277344,13
tensor(983),The trickster was bemused by the idiot.,-63.919753551483154,13
tensor(984),The swindler puzzled the fool.,-52.959227085113525,10
tensor(985),The fool puzzled the swindler.,-55.222853660583496,10
tensor(986),The fool was puzzled by the swindler.,-47.43618202209473,12
tensor(987),The swindler was puzzled by the fool.,-50.093650817871094,12
tensor(988),The protestor quoted the leader.,-40.52135705947876,9
tensor(989),The leader quoted the protestor.,-37.213382720947266,9
tensor(990),The leader was quoted by the protestor.,-42.29351329803467,11
tensor(991),The protestor was quoted by the leader.,-37.02602434158325,11
tensor(992),The striker cited the chief.,-32.12214279174805,8
tensor(993),The chief cited the striker.,-28.22341823577881,8
tensor(994),The chief was cited by the striker.,-30.649646759033203,10
tensor(995),The striker was cited by the chief.,-27.76083278656006,10
tensor(996),The postal worker repulsed the taxi-driver.,-22.202351570129395,11
tensor(997),The taxi-driver repulsed the postal worker.,-23.627881050109863,11
tensor(998),The taxi-driver was repulsed by the postal worker.,-23.429187774658203,13
tensor(999),The postal worker was repulsed by the taxi-driver.,-20.204880714416504,13
tensor(1000),The letter carrier disgusted the cabbie.,-45.87928581237793,10
tensor(1001),The cabbie disgusted the letter carrier.,-40.99592161178589,10
tensor(1002),The cabbie was disgusted by the letter carrier.,-44.3584041595459,12
tensor(1003),The letter carrier was disgusted by the cabbie.,-43.02776050567627,12
tensor(1004),The competitor agitated the rival.,-32.54236841201782,8
tensor(1005),The rival agitated the competitor.,-33.531572341918945,8
tensor(1006),The rival was agitated by the competitor.,-32.927799701690674,10
tensor(1007),The competitor was agitated by the rival.,-33.23094606399536,10
tensor(1008),The contender flustered the opponent.,-41.958669662475586,9
tensor(1009),The opponent flustered the contender.,-44.94526195526123,9
tensor(1010),The opponent was flustered by the contender.,-47.65465831756592,11
tensor(1011),The contender was flustered by the opponent.,-48.209723472595215,11
tensor(1012),The culprit betrayed the hunter.,-70.26749038696289,11
tensor(1013),The hunter betrayed the culprit.,-62.135053634643555,11
tensor(1014),The hunter was betrayed by the culprit.,-54.37055540084839,13
tensor(1015),The culprit was betrayed by the hunter.,-59.905919551849365,13
tensor(1016),The botanist respected the partner.,-38.645328521728516,8
tensor(1017),The partner respected the botanist.,-37.37075424194336,8
tensor(1018),The partner was respected by the botanist.,-36.18433475494385,10
tensor(1019),The botanist was respected by the partner.,-42.0691933631897,10
tensor(1020),The flora specialist esteemed the collaborator.,-62.013489723205566,10
tensor(1021),The collaborator esteemed the flora specialist.,-58.67860221862793,10
tensor(1022),The collaborator was esteemed by the flora specialist.,-59.83670520782471,12
tensor(1023),The flora specialist was esteemed by the collaborator.,-61.20824432373047,12
tensor(1024),The pacifist placated the zealot.,-114.39302015304565,15
tensor(1025),The zealot placated the pacifist.,-108.67084407806396,15
tensor(1026),The zealot was placated by the pacifist.,-110.17281246185303,17
tensor(1027),The pacifist was placated by the zealot.,-111.62680435180664,17
tensor(1028),The scoundrel beat the protagonist.,-78.16015338897705,11
tensor(1029),The protagonist beat the scoundrel.,-69.81199836730957,11
tensor(1030),The protagonist was beaten by the scoundrel.,-61.073516845703125,13
tensor(1031),The scoundrel was beaten by the protagonist.,-63.0128231048584,13
tensor(1032),The rogue defeated the main character.,-26.796181678771973,9
tensor(1033),The main character defeated the rogue.,-24.449016571044922,9
tensor(1034),The main character was defeated by the rogue.,-17.923574447631836,11
tensor(1035),The rogue was defeated by the main character.,-17.051934242248535,11
tensor(1036),The sociologist accepted the offer.,-33.025654792785645,9
tensor(1037),The offer accepted the sociologist.,-44.546815395355225,9
tensor(1038),The offer was accepted by the sociologist.,-36.71512317657471,11
tensor(1039),The sociologist was accepted by the offer.,-46.48721790313721,11
tensor(1040),The boyfriend basted the turkey.,-47.72315311431885,10
tensor(1041),The turkey basted the boyfriend.,-54.16472816467285,10
tensor(1042),The turkey was basted by the boyfriend.,-56.34154415130615,12
tensor(1043),The boyfriend was basted by the turkey.,-60.850128173828125,12
tensor(1044),The caseworker posed the question.,-30.346670627593994,10
tensor(1045),The question posed the caseworker.,-38.926756858825684,10
tensor(1046),The question was posed by the caseworker.,-31.963390350341797,12
tensor(1047),The caseworker was posed by the question.,-57.44554948806763,12
tensor(1048),The ditch digger bent the wire.,-40.4432954788208,10
tensor(1049),The wire bent the ditch digger.,-46.50029277801514,10
tensor(1050),The wire was bent by the ditch digger.,-44.280080795288086,12
tensor(1051),The ditch digger was bent by the wire.,-49.08926582336426,12
tensor(1052),The uncle hung the ornament.,-55.337746143341064,10
tensor(1053),The ornament hung the uncle.,-64.72714805603027,10
tensor(1054),The ornament was hung by the uncle.,-57.13839244842529,12
tensor(1055),The uncle was hung by the ornament.,-58.74282503128052,12
tensor(1056),The attendant pressed the button.,-6.186171531677246,8
tensor(1057),The button pressed the attendant.,-28.77213430404663,8
tensor(1058),The button was pressed by the attendant.,-7.536910533905029,10
tensor(1059),The attendant was pressed by the button.,-28.039757251739502,10
tensor(1060),The bum stole the necklace.,-34.56117820739746,9
tensor(1061),The necklace stole the bum.,-45.00124931335449,9
tensor(1062),The necklace was stolen by the bum.,-34.487860679626465,11
tensor(1063),The bum was stolen by the necklace.,-47.12066173553467,11
tensor(1064),The potter molded the clay.,-39.63709020614624,10
tensor(1065),The clay molded the potter.,-47.18111181259155,10
tensor(1066),The clay was molded by the potter.,-47.117661476135254,12
tensor(1067),The potter was molded by the clay.,-50.29352951049805,12
tensor(1068),The guarantor initialed the form.,-68.78380727767944,12
tensor(1069),The form initialed the guarantor.,-82.34289360046387,12
tensor(1070),The form was initialed by the guarantor.,-73.80271339416504,14
tensor(1071),The guarantor was initialed by the form.,-85.68724536895752,14
tensor(1072),The couch-potato forgot the umbrella.,-39.628353118896484,10
tensor(1073),The umbrella forgot the couch-potato.,-34.0785346031189,10
tensor(1074),The umbrella was forgotten by the couch-potato.,-24.186577796936035,12
tensor(1075),The couch-potato was forgotten by the umbrella.,-34.10548639297485,12
tensor(1076),The groupie attended the concert.,-26.088407516479492,9
tensor(1077),The concert attended the groupie.,-40.16430854797363,9
tensor(1078),The concert was attended by the groupie.,-28.93228530883789,11
tensor(1079),The groupie was attended by the concert.,-45.275243282318115,11
tensor(1080),The hacker memorized the password.,-61.42453193664551,11
tensor(1081),The password memorized the hacker.,-72.80193901062012,11
tensor(1082),The password was memorized by the hacker.,-63.24370193481445,13
tensor(1083),The hacker was memorized by the password.,-72.27706575393677,13
tensor(1084),The marine packed the bag.,-19.201077461242676,8
tensor(1085),The bag packed the marine.,-29.208366870880127,8
tensor(1086),The bag was packed by the marine.,-22.301100730895996,10
tensor(1087),The marine was packed by the bag.,-37.86518907546997,10
tensor(1088),The seamstress ironed the shirt.,-64.17839050292969,12
tensor(1089),The shirt ironed the seamstress.,-71.29438972473145,12
tensor(1090),The shirt was ironed by the seamstress.,-65.9289927482605,14
tensor(1091),The seamstress was ironed by the shirt.,-90.09374380111694,14
tensor(1092),The confectioner sprinkled the sugar.,-86.9578709602356,13
tensor(1093),The sugar sprinkled the confectioner.,-91.73443698883057,13
tensor(1094),The sugar was sprinkled by the confectioner.,-87.22893762588501,15
tensor(1095),The confectioner was sprinkled by the sugar.,-96.44777870178223,15
tensor(1096),The voter sealed the envelope.,-21.209522247314453,8
tensor(1097),The envelope sealed the voter.,-28.62733030319214,8
tensor(1098),The envelope was sealed by the voter.,-22.117634773254395,10
tensor(1099),The voter was sealed by the envelope.,-40.38597345352173,10
tensor(1100),The fisherman emptied the trashcan.,-34.37622404098511,10
tensor(1101),The trashcan emptied the fisherman.,-53.15804433822632,10
tensor(1102),The trashcan was emptied by the fisherman.,-43.26219081878662,12
tensor(1103),The fisherman was emptied by the trashcan.,-65.33852624893188,12
tensor(1104),The cellist received the prize.,-27.406689643859863,9
tensor(1105),The prize received the cellist.,-33.84046030044556,9
tensor(1106),The prize was received by the cellist.,-31.56387758255005,11
tensor(1107),The cellist was received by the prize.,-43.467650413513184,11
tensor(1108),The cheapskate rated the service.,-57.877699851989746,10
tensor(1109),The service rated the cheapskate.,-59.49055290222168,10
tensor(1110),The service was rated by the cheapskate.,-62.63139200210571,12
tensor(1111),The cheapskate was rated by the service.,-59.959632396698,12
tensor(1112),The schoolgirl borrowed the key.,-30.28868341445923,9
tensor(1113),The key borrowed the schoolgirl.,-49.44526195526123,9
tensor(1114),The key was borrowed by the schoolgirl.,-32.47106981277466,11
tensor(1115),The schoolgirl was borrowed by the key.,-51.95804500579834,11
tensor(1116),The bookworm recited the poem.,-35.552063941955566,9
tensor(1117),The poem recited the bookworm.,-41.99847459793091,9
tensor(1118),The poem was recited by the bookworm.,-36.01873302459717,11
tensor(1119),The bookworm was recited by the poem.,-48.681888580322266,11
tensor(1120),The diver recharged the battery.,-27.095421314239502,9
tensor(1121),The battery recharged the diver.,-34.801658630371094,9
tensor(1122),The battery was recharged by the diver.,-38.20333480834961,11
tensor(1123),The diver was recharged by the battery.,-48.964118003845215,11
tensor(1124),The poker player won the game.,-14.344143867492676,9
tensor(1125),The game won the poker player.,-24.595510005950928,9
tensor(1126),The game was won by the poker player.,-14.677116394042969,11
tensor(1127),The poker player was won by the game.,-29.203770637512207,11
tensor(1128),The copycat redecorated the apartment.,-80.66996574401855,12
tensor(1129),The apartment redecorated the copycat.,-91.93782806396484,12
tensor(1130),The apartment was redecorated by the copycat.,-76.95436143875122,14
tensor(1131),The copycat was redecorated by the apartment.,-88.2990174293518,14
tensor(1132),The winemaker uncorked the bottle.,-49.04069423675537,11
tensor(1133),The bottle uncorked the winemaker.,-72.79197978973389,11
tensor(1134),The bottle was uncorked by the winemaker.,-52.110732555389404,13
tensor(1135),The winemaker was uncorked by the bottle.,-62.40760564804077,13
tensor(1136),The exterminator filed the complaint.,-55.750786781311035,11
tensor(1137),The complaint filed the exterminator.,-67.71566009521484,11
tensor(1138),The complaint was filed by the exterminator.,-56.59383296966553,13
tensor(1139),The exterminator was filed by the complaint.,-82.0479531288147,13
tensor(1140),The minuteman loaded the gun.,-19.70357036590576,9
tensor(1141),The gun loaded the minuteman.,-32.43695306777954,9
tensor(1142),The gun was loaded by the minuteman.,-17.476431846618652,11
tensor(1143),The minuteman was loaded by the gun.,-38.66598606109619,11
tensor(1144),The bookseller calculated the profit.,-37.08042001724243,9
tensor(1145),The profit calculated the bookseller.,-57.64713478088379,9
tensor(1146),The profit was calculated by the bookseller.,-36.91161060333252,11
tensor(1147),The bookseller was calculated by the profit.,-52.80361270904541,11
tensor(1148),The count inherited the painting.,-22.876322269439697,8
tensor(1149),The painting inherited the count.,-33.312256813049316,8
tensor(1150),The painting was inherited by the count.,-19.638893604278564,10
tensor(1151),The count was inherited by the painting.,-41.13393783569336,10
tensor(1152),The groundskeeper changed the light bulb.,-25.02369451522827,10
tensor(1153),The light bulb changed the groundskeeper.,-35.445199966430664,10
tensor(1154),The light bulb was changed by the groundskeeper.,-30.132624626159668,12
tensor(1155),The groundskeeper was changed by the light bulb.,-36.50243854522705,12
tensor(1156),The marcher sang the anthem.,-26.982476711273193,9
tensor(1157),The anthem sang the marcher.,-39.119500160217285,9
tensor(1158),The anthem was sung by the marcher.,-29.195201873779297,11
tensor(1159),The marcher was sung by the anthem.,-38.59951305389404,11
tensor(1160),The deckhand unlocked the door.,-20.83522939682007,9
tensor(1161),The door unlocked the deckhand.,-32.5712513923645,9
tensor(1162),The door was unlocked by the deckhand.,-20.630513668060303,11
tensor(1163),The deckhand was unlocked by the door.,-44.01003932952881,11
tensor(1164),The supremacist established the fund.,-77.29086971282959,12
tensor(1165),The fund established the supremacist.,-82.38502216339111,12
tensor(1166),The fund was established by the supremacist.,-74.05199956893921,14
tensor(1167),The supremacist was established by the fund.,-86.30839538574219,14
tensor(1168),The house sitter watered the plant.,-47.80174541473389,11
tensor(1169),The plant watered the house sitter.,-54.71701908111572,11
tensor(1170),The plant was watered by the house sitter.,-52.9351806640625,13
tensor(1171),The house sitter was watered by the plant.,-64.2626461982727,13
tensor(1172),The interviewee wrinkled the suit.,-39.481144428253174,9
tensor(1173),The suit wrinkled the interviewee.,-44.12941074371338,9
tensor(1174),The suit was wrinkled by the interviewee.,-45.262803077697754,11
tensor(1175),The interviewee was wrinkled by the suit.,-45.258591651916504,11
tensor(1176),The cryptographer sent the letter.,-48.277655601501465,10
tensor(1177),The letter sent the cryptographer.,-54.07749128341675,10
tensor(1178),The letter was sent by the cryptographer.,-48.45016574859619,12
tensor(1179),The cryptographer was sent by the letter.,-60.83316993713379,12
tensor(1180),The bellboy erased the message.,-27.729368209838867,9
tensor(1181),The message erased the bellboy.,-39.86060857772827,9
tensor(1182),The message was erased by the bellboy.,-32.728471755981445,11
tensor(1183),The bellboy was erased by the message.,-51.91616344451904,11
tensor(1184),The forger shipped the package.,-35.73609447479248,9
tensor(1185),The package shipped the forger.,-44.349974632263184,9
tensor(1186),The package was shipped by the forger.,-41.31480360031128,11
tensor(1187),The forger was shipped by the package.,-51.21877717971802,11
tensor(1188),The crackhead smoked the pipe.,-34.21487617492676,9
tensor(1189),The pipe smoked the crackhead.,-41.672038078308105,9
tensor(1190),The pipe was smoked by the crackhead.,-33.48137712478638,11
tensor(1191),The crackhead was smoked by the pipe.,-40.16354036331177,11
tensor(1192),The manicurist rescheduled the appointment.,-95.99487209320068,14
tensor(1193),The appointment rescheduled the manicurist.,-100.29613494873047,14
tensor(1194),The appointment was rescheduled by the manicurist.,-88.8978214263916,16
tensor(1195),The manicurist was rescheduled by the appointment.,-100.06203746795654,16
tensor(1196),The charlatan burned the contract.,-64.24829387664795,11
tensor(1197),The contract burned the charlatan.,-64.06644344329834,11
tensor(1198),The contract was burnt by the charlatan.,-63.0793080329895,13
tensor(1199),The charlatan was burnt by the contract.,-66.38226795196533,13
tensor(1200),The tanner placed the order.,-34.14247226715088,9
tensor(1201),The order placed the tanner.,-45.240095138549805,9
tensor(1202),The order was placed by the tanner.,-39.40457773208618,11
tensor(1203),The tanner was placed by the order.,-54.01873588562012,11
tensor(1204),The archaeologist canceled the trip.,-19.369128227233887,8
tensor(1205),The trip canceled the archaeologist.,-33.957011222839355,8
tensor(1206),The trip was canceled by the archaeologist.,-22.348054885864258,10
tensor(1207),The archaeologist was canceled by the trip.,-45.36699676513672,10
tensor(1208),The Frenchman sliced the baguette.,-44.16172170639038,11
tensor(1209),The baguette sliced the Frenchman.,-61.64896011352539,11
tensor(1210),The baguette was sliced by the Frenchman.,-49.357354164123535,13
tensor(1211),The Frenchman was sliced by the baguette.,-67.1986780166626,13
tensor(1212),The producer cast the actress.,-12.750412940979004,8
tensor(1213),The actress cast the producer.,-24.674649238586426,8
tensor(1214),The actress was cast by the producer.,-13.652194023132324,10
tensor(1215),The producer was cast by the actress.,-27.282158374786377,10
tensor(1216),The exorcist vanquished the spirit.,-65.14219665527344,11
tensor(1217),The spirit vanquished the exorcist.,-68.09518194198608,11
tensor(1218),The spirit was vanquished by the exorcist.,-66.95098686218262,13
tensor(1219),The exorcist was vanquished by the spirit.,-72.62845706939697,13
tensor(1220),The barber shaved the old man.,-32.843255043029785,10
tensor(1221),The old man shaved the barber.,-35.69058036804199,10
tensor(1222),The old man was shaved by the barber.,-33.479995250701904,12
tensor(1223),The barber was shaved by the old man.,-37.488383293151855,12
tensor(1224),The paparazzi stalked the pop star.,-61.94336700439453,12
tensor(1225),The pop star stalked the paparazzi.,-61.25473880767822,12
tensor(1226),The pop star was stalked by the paparazzi.,-59.85260486602783,14
tensor(1227),The paparazzi was stalked by the pop star.,-66.78081893920898,14
tensor(1228),The brunette tipped the busboy.,-62.32036256790161,11
tensor(1229),The busboy tipped the brunette.,-59.6496148109436,11
tensor(1230),The busboy was tipped by the brunette.,-65.62492847442627,13
tensor(1231),The brunette was tipped by the busboy.,-63.989476680755615,13
tensor(1232),The roommate adopted the newborn.,-28.754310131072998,8
tensor(1233),The newborn adopted the roommate.,-35.580180168151855,8
tensor(1234),The newborn was adopted by the roommate.,-29.574719429016113,10
tensor(1235),The roommate was adopted by the newborn.,-32.923882484436035,10
tensor(1236),The cartoonist sketched the unicyclist.,-74.20185852050781,13
tensor(1237),The unicyclist sketched the cartoonist.,-87.31495714187622,13
tensor(1238),The unicyclist was sketched by the cartoonist.,-75.59686660766602,15
tensor(1239),The cartoonist was sketched by the unicyclist.,-82.23736763000488,15
tensor(1240),The streetwalker undercharged the seaman.,-76.22738981246948,12
tensor(1241),The seaman undercharged the streetwalker.,-75.94098091125488,12
tensor(1242),The seaman was undercharged by the streetwalker.,-79.24184703826904,14
tensor(1243),The streetwalker was undercharged by the seaman.,-82.01216888427734,14
tensor(1244),The urologist treated the widower.,-65.40513944625854,11
tensor(1245),The widower treated the urologist.,-71.02395820617676,11
tensor(1246),The widower was treated by the urologist.,-65.63873958587646,13
tensor(1247),The urologist was treated by the widower.,-68.8824987411499,13
tensor(1248),The jury acquitted the economist.,-15.079776763916016,8
tensor(1249),The economist acquitted the jury.,-31.163386344909668,8
tensor(1250),The economist was acquitted by the jury.,-12.56928539276123,10
tensor(1251),The jury was acquitted by the economist.,-33.90409803390503,10
tensor(1252),The freshman dodged the bully.,-49.72989225387573,10
tensor(1253),The bully dodged the freshman.,-52.85737466812134,10
tensor(1254),The bully was dodged by the freshman.,-53.879820346832275,12
tensor(1255),The freshman was dodged by the bully.,-59.09635066986084,12
tensor(1256),The nun reproached the hedonist.,-80.60958814620972,13
tensor(1257),The hedonist reproached the nun.,-77.31382179260254,13
tensor(1258),The hedonist was reproached by the nun.,-74.4093165397644,15
tensor(1259),The nun was reproached by the hedonist.,-75.60111093521118,15
tensor(1260),The librarian admonished the plagiarist.,-86.32850456237793,13
tensor(1261),The plagiarist admonished the librarian.,-88.76945114135742,13
tensor(1262),The plagiarist was admonished by the librarian.,-88.62558317184448,15
tensor(1263),The librarian was admonished by the plagiarist.,-89.85574388504028,15
tensor(1264),The colonel supervised the cadet.,-23.67106056213379,8
tensor(1265),The cadet supervised the colonel.,-29.395747184753418,8
tensor(1266),The cadet was supervised by the colonel.,-24.710517406463623,10
tensor(1267),The colonel was supervised by the cadet.,-29.77143096923828,10
tensor(1268),The abolitionist hid the slave.,-38.49973011016846,9
tensor(1269),The slave hid the abolitionist.,-42.574106216430664,9
tensor(1270),The slave was hidden by the abolitionist.,-43.849732398986816,11
tensor(1271),The abolitionist was hidden by the slave.,-44.25910758972168,11
tensor(1272),The personal trainer weighed the Olympian.,-49.66190433502197,10
tensor(1273),The Olympian weighed the personal trainer.,-48.31115770339966,10
tensor(1274),The Olympian was weighed by the personal trainer.,-44.72552967071533,12
tensor(1275),The personal trainer was weighed by the Olympian.,-49.714412212371826,12
tensor(1276),The zookeeper fed the giraffe.,-55.80751705169678,11
tensor(1277),The giraffe fed the zookeeper.,-65.30165100097656,11
tensor(1278),The giraffe was fed by the zookeeper.,-59.603604793548584,13
tensor(1279),The zookeeper was fed by the giraffe.,-68.50256586074829,13
tensor(1280),The masseuse relaxed the linebacker.,-53.6453914642334,10
tensor(1281),The linebacker relaxed the masseuse.,-56.18806171417236,10
tensor(1282),The linebacker was relaxed by the masseuse.,-52.611557960510254,12
tensor(1283),The masseuse was relaxed by the linebacker.,-58.35841941833496,12
tensor(1284),The page obeyed the noble.,-26.797136306762695,8
tensor(1285),The noble obeyed the page.,-29.751131057739258,8
tensor(1286),The noble was obeyed by the page.,-27.105594635009766,10
tensor(1287),The page was obeyed by the noble.,-27.796051025390625,10
tensor(1288),The lion chased the tour-guide.,-16.95393657684326,10
tensor(1289),The tour-guide chased the lion.,-15.763193130493164,10
tensor(1290),The tour-guide was chased by the lion.,-18.760797023773193,12
tensor(1291),The lion was chased by the tour-guide.,-21.83930253982544,12
tensor(1292),The caretaker quieted the orphan.,-42.53669452667236,9
tensor(1293),The orphan quieted the caretaker.,-46.76458168029785,9
tensor(1294),The orphan was quieted by the caretaker.,-44.2287073135376,11
tensor(1295),The caretaker was quieted by the orphan.,-48.64694404602051,11
tensor(1296),The tennis player thanked the chiropractor.,-63.797545433044434,12
tensor(1297),The chiropractor thanked the tennis player.,-68.34502410888672,12
tensor(1298),The chiropractor was thanked by the tennis player.,-65.99077033996582,14
tensor(1299),The tennis player was thanked by the chiropractor.,-68.26372385025024,14
tensor(1300),The experimenter recruited the subject.,-29.860334873199463,9
tensor(1301),The subject recruited the experimenter.,-33.347169399261475,9
tensor(1302),The subject was recruited by the experimenter.,-31.70380449295044,11
tensor(1303),The experimenter was recruited by the subject.,-35.762282848358154,11
tensor(1304),The mother disciplined the toddler.,-41.82166910171509,10
tensor(1305),The toddler disciplined the mother.,-51.526549339294434,10
tensor(1306),The toddler was disciplined by the mother.,-52.75345802307129,12
tensor(1307),The mother was disciplined by the toddler.,-55.41170692443848,12
tensor(1308),The assistant principal expelled the sociopath.,-47.55107402801514,10
tensor(1309),The sociopath expelled the assistant principal.,-52.36028575897217,10
tensor(1310),The sociopath was expelled by the assistant principal.,-44.789217948913574,12
tensor(1311),The assistant principal was expelled by the sociopath.,-52.48345375061035,12
tensor(1312),The channeler sensed the ghost.,-33.90472984313965,9
tensor(1313),The ghost sensed the channeler.,-36.89085674285889,9
tensor(1314),The ghost was sensed by the channeler.,-32.13317680358887,11
tensor(1315),The channeler was sensed by the ghost.,-34.470977783203125,11
tensor(1316),The union ousted the whistle-blower.,-39.396756649017334,12
tensor(1317),The whistle-blower ousted the union.,-51.63485145568848,12
tensor(1318),The whistle-blower was ousted by the union.,-46.1673903465271,14
tensor(1319),The union was ousted by the whistle-blower.,-51.99994087219238,14
tensor(1320),The huntsman trapped the deer.,-30.219879627227783,9
tensor(1321),The deer trapped the huntsman.,-36.40479278564453,9
tensor(1322),The deer was trapped by the huntsman.,-37.26460361480713,11
tensor(1323),The huntsman was trapped by the deer.,-33.2550573348999,11
tensor(1324),The cardiologist discredited the quack.,-104.69897747039795,14
tensor(1325),The quack discredited the cardiologist.,-104.37299919128418,14
tensor(1326),The quack was discredited by the cardiologist.,-106.83409595489502,16
tensor(1327),The cardiologist was discredited by the quack.,-107.27435684204102,16
tensor(1328),The bailiff released the ruffian.,-63.07240438461304,11
tensor(1329),The ruffian released the bailiff.,-66.09640455245972,11
tensor(1330),The ruffian was released by the bailiff.,-60.499797344207764,13
tensor(1331),The bailiff was released by the ruffian.,-67.49008178710938,13
tensor(1332),The shark mauled the snorkeler.,-74.04723167419434,13
tensor(1333),The snorkeler mauled the shark.,-80.74779844284058,13
tensor(1334),The snorkeler was mauled by the shark.,-77.92749881744385,15
tensor(1335),The shark was mauled by the snorkeler.,-81.5957465171814,15
tensor(1336),The president pardoned the traitor.,-35.820170402526855,9
tensor(1337),The traitor pardoned the president.,-45.801738262176514,9
tensor(1338),The traitor was pardoned by the president.,-33.46264314651489,11
tensor(1339),The president was pardoned by the traitor.,-49.74389314651489,11
tensor(1340),The au pair spanked the girl.,-39.585381507873535,10
tensor(1341),The girl spanked the au pair.,-43.36589527130127,10
