sentence id,ref sentence,PLL score,negative PLL score,nr. of tokens,nr. of words,avg. nr. of tokens,quantile rank
4992-41806-0008,Olive has another lovely gift for the yellow house said mother carey rising and to carry out the next part of the programme we shall have to go in procession upstairs to my bedroom.,-124.3786826133728,124.3786826133728,38,34,1.1176470588235294,0
4992-41806-0009,Exclaimed bill harmon to his wife as they went through the lighted hall.,-63.93747043609619,63.93747043609619,20,13,1.5384615384615385,3
4992-41806-0010,Ain't they the greatest.,-18.947560787200928,18.947560787200928,9,4,2.25,3
4992-41806-0011,Mother carey poured coffee nancy chocolate and the others helped serve the sandwiches and cake doughnuts and tarts.,-105.64913034439088,105.64913034439088,26,18,1.4444444444444444,2
4992-41806-0012,At that moment the gentleman entered bearing a huge object concealed by a piece of green felt.,-52.0930700302124,52.0930700302124,20,17,1.1764705882352942,0
4992-41806-0013,Approaching the dining table he carefully placed the article in the centre and removed the cloth.,-30.839869022369385,30.839869022369385,22,16,1.375,2
4992-41806-0014,Thinks i to myself i never seen anything osh popham couldn't mend if he took time enough and glue enough so i carried this little feller home in a bushel basket one night last month an i've spent eleven evenin's puttin him together.,-194.2902159690857,194.2902159690857,61,43,1.4186046511627908,2
4992-41806-0015,Missus harmon thought he sang too much and told her husband privately that if he was a canary bird she should want to keep a table cover over his head most of the time but he was immensely popular with the rest of his audience.,-111.51001691818236,111.51001691818236,51,45,1.1333333333333333,0
4992-41806-0016,The face of the mahogany shone with delight and why not when it was doing everything almost everything within the scope of a piano and yet the family had enjoyed weeks of good nourishing meals on what had been saved by its exertions.,-117.62571477890016,117.62571477890016,51,43,1.186046511627907,0
4992-41806-0017,We shut our eyes the flowers bloom on we murmur but the corn ears fill we choose the shadow but the sun that casts it shines behind us still.,-111.36872386932372,111.36872386932372,34,29,1.1724137931034482,0
5105-28233-0000,Length of service fourteen years three months and five days.,-24.22115993499756,24.22115993499756,13,10,1.3,1
5105-28233-0001,He seemed born to please without being conscious of the power he possessed.,-29.36366367340088,29.36366367340088,16,13,1.2307692307692308,1
5105-28233-0002,It must be owned and no one was more ready to confess it than himself that his literary attainments were by no means of a high order.,-54.58086013793945,54.58086013793945,31,27,1.1481481481481481,0
5105-28233-0003,We don't spin tops is a favorite saying amongst artillery officers indicating that they do not shirk their duty by frivolous pursuits but it must be confessed that servadac being naturally idle was very much given to spinning tops.,-114.27636861801147,114.27636861801147,52,39,1.3333333333333333,1
5105-28233-0004,Once in action he was leading a detachment of infantry through an intrenchment.,-27.28830623626709,27.28830623626709,19,13,1.4615384615384615,2
5105-28233-0005,Sometimes he would wander on foot upon the sandy shore and sometimes he would enjoy a ride along the summit of the cliff altogether being in no hurry at all to bring his task to an end.,-66.91204261779785,66.91204261779785,40,37,1.0810810810810811,0
5105-28233-0006,No cathedral not even burgos itself could vie with the church at montmartre.,-83.64372777938843,83.64372777938843,22,13,1.6923076923076923,3
5105-28233-0007,Ben zoof's most ambitious desire was to induce the captain to go with him and end his days in his much loved home and so incessantly were servadac's ears besieged with descriptions of the unparalleled beauties and advantages of this eighteenth arrondissement of paris that he could scarcely hear the name of montmartre without a conscious thrill of aversion.,-231.26419067382807,231.26419067382807,82,59,1.3898305084745763,2
5105-28233-0008,When a private in the eighth cavalry he had been on the point of quitting the army at twenty eight years of age but unexpectedly he had been appointed orderly to captain servadac.,-103.38727140426636,103.38727140426636,40,33,1.2121212121212122,0
5105-28233-0009,The bond of union thus effected could never be severed and although ben zoof's achievements had fairly earned him the right of retirement he firmly declined all honors or any pension that might part him from his superior officer.,-133.62548923492432,133.62548923492432,46,39,1.1794871794871795,0
5105-28233-0010,Unlike his master he made no pretension to any gift of poetic power but his inexhaustible memory made him a living encyclopaedia and for his stock of anecdotes and trooper's tales he was matchless.,-78.87283039093018,78.87283039093018,54,34,1.588235294117647,3
5105-28240-0000,Fast as his legs could carry him servadac had made his way to the top of the cliff.,-54.38241910934448,54.38241910934448,24,18,1.3333333333333333,1
5105-28240-0001,It was quite true that a vessel was in sight hardly more than six miles from the shore but owing to the increase in the earth's convexity and the consequent limitation of the range of vision the rigging of the topmasts alone was visible above the water.,-84.21210384368896,84.21210384368896,58,47,1.2340425531914894,1
5105-28240-0002,Exclaimed servadac keeping his eye unmoved at his telescope.,-83.32721900939941,83.32721900939941,19,9,2.111111111111111,3
5105-28240-0003,She is under sail but she is count timascheff's yacht he was right.,-94.24272060394289,94.24272060394289,21,13,1.6153846153846154,3
5105-28240-0004,If the count were on board a strange fatality was bringing him to the presence of his rival.,-53.27985000610352,53.27985000610352,22,18,1.2222222222222223,1
5105-28240-0005,He reckoned therefore not only upon ascertaining the extent of the late catastrophe but upon learning its cause.,-29.290760040283203,29.290760040283203,26,18,1.4444444444444444,2
5105-28240-0006,The wind being adverse the dobryna did not make very rapid progress but as the weather in spite of a few clouds remained calm and the sea was quite smooth she was enabled to hold a steady course.,-86.54207468032837,86.54207468032837,44,38,1.1578947368421053,0
5105-28240-0007,Servadac took it for granted that the dobryna was endeavoring to put in.,-52.99571323394776,52.99571323394776,24,13,1.8461538461538463,3
5105-28240-0008,A narrow channel formed a passage through the ridge of rocks that protected it from the open sea and which even in the roughest weather would ensure the calmness of its waters.,-47.10030126571655,47.10030126571655,37,32,1.15625,0
5105-28240-0009,Slightly changing her course she first struck her mainsail and in order to facilitate the movements of her helmsman soon carried nothing but her two topsails brigantine and jib.,-63.92751693725586,63.92751693725586,41,29,1.4137931034482758,2
5105-28240-0010,Captain servadac hastened towards him.,-47.32506132125855,47.32506132125855,13,5,2.6,3
5105-28240-0011,I left you on a continent and here i have the honor of finding you on an island.,-37.28395938873291,37.28395938873291,21,18,1.1666666666666667,0
5105-28240-0012,Never mind now interposed the captain we will talk of that by and by.,-66.04289293289185,66.04289293289185,18,14,1.2857142857142858,1
5105-28240-0013,Nothing more than you know yourself.,-11.230059623718262,11.230059623718262,9,6,1.5,2
5105-28240-0014,Are you certain that this is the mediterranean.,-13.235736846923828,13.235736846923828,15,8,1.875,3
5105-28240-0015,For some moments he seemed perfectly stupefied then recovering himself he began to overwhelm the count with a torrent of questions.,-43.07115983963013,43.07115983963013,32,21,1.5238095238095237,3
5105-28240-0016,To all these inquiries the count responded in the affirmative.,-19.95821046829224,19.95821046829224,18,10,1.8,3
5105-28240-0017,Some mysterious force seemed to have brought about a convulsion of the elements.,-25.55307006835937,25.55307006835937,19,13,1.4615384615384615,2
5105-28240-0018,You will take me on board count will you not.,-47.71549415588379,47.71549415588379,13,10,1.3,1
5105-28240-0019,My yacht is at your service sir even should you require to make a tour round the world.,-58.609975814819336,58.609975814819336,21,18,1.1666666666666667,0
5105-28240-0020,The count shook his head.,-6.770210266113281,6.770210266113281,8,5,1.6,3
5105-28240-0021,Before starting it was indispensable that the engine of the dobryna should be repaired to sail under canvas only would in contrary winds and rough seas be both tedious and difficult.,-88.36511850357056,88.36511850357056,41,31,1.3225806451612903,1
5105-28240-0022,It was on the last day of january that the repairs of the schooner were completed.,-21.209062576293945,21.209062576293945,21,16,1.3125,1
5105-28240-0023,A slight diminution in the excessively high temperature which had prevailed for the last few weeks was the only apparent change in the general order of things but whether this was to be attributed to any alteration in the earth's orbit was a question which would still require several days to decide.,-65.6021785736084,65.6021785736084,61,52,1.1730769230769231,0
5105-28240-0024,Doubts now arose and some discussion followed whether or not it was desirable for ben zoof to accompany his master.,-70.37140464782715,70.37140464782715,26,20,1.3,1
5105-28241-0000,Her sea going qualities were excellent and would have amply sufficed for a circumnavigation of the globe.,-16.390064239501953,16.390064239501953,30,17,1.7647058823529411,3
5105-28241-0001,After an apprenticeship on a merchant ship he had entered the imperial navy and had already reached the rank of lieutenant when the count appointed him to the charge of his own private yacht in which he was accustomed to spend by far the greater part of his time throughout the winter generally cruising in the mediterranean whilst in the summer he visited more northern waters.,-84.87477588653564,84.87477588653564,74,66,1.121212121212121,0
5105-28241-0002,The late astounding events however had rendered procope manifestly uneasy and not the less so from his consciousness that the count secretly partook of his own anxiety.,-112.32729148864746,112.32729148864746,36,27,1.3333333333333333,1
5105-28241-0003,Steam up and canvas spread the schooner started eastwards.,-54.70047378540039,54.70047378540039,13,9,1.4444444444444444,2
5105-28241-0004,Although only a moderate breeze was blowing the sea was rough a circumstance to be accounted for only by the diminution in the force of the earth's attraction rendering the liquid particles so buoyant that by the mere effect of oscillation they were carried to a height that was quite unprecedented.,-104.35129070281982,104.35129070281982,67,51,1.3137254901960784,1
5105-28241-0005,For a few miles she followed the line hitherto presumably occupied by the coast of algeria but no land appeared to the south.,-60.77834892272949,60.77834892272949,30,23,1.3043478260869565,1
5105-28241-0006,The log and the compass therefore were able to be called upon to do the work of the sextant which had become utterly useless.,-35.57133865356445,35.57133865356445,28,24,1.1666666666666667,0
5105-28241-0007,There is no fear of that sir.,-21.37658977508545,21.37658977508545,10,7,1.4285714285714286,2
5105-28241-0008,The earth has undoubtedly entered upon a new orbit but she is not incurring any probable risk of being precipitated onto the sun.,-60.47342205047608,60.47342205047608,31,23,1.3478260869565217,2
5105-28241-0009,And what demonstration do you offer asked servadac eagerly that it will not happen.,-91.58468198776244,91.58468198776244,20,14,1.4285714285714286,2
5105-28241-0010,Ocean reigned supreme.,-15.289891719818115,15.289891719818115,6,3,2.0,3
5105-28241-0011,All the images of his past life floated upon his memory his thoughts sped away to his native france only to return again to wonder whether the depths of ocean would reveal any traces of the algerian metropolis.,-122.7784628868103,122.7784628868103,45,38,1.1842105263157894,0
5105-28241-0012,Is it not impossible he murmured aloud that any city should disappear so completely.,-57.2576642036438,57.2576642036438,17,14,1.2142857142857142,0
5105-28241-0013,Would not the loftiest eminences of the city at least be visible.,-34.52262115478516,34.52262115478516,18,12,1.5,2
5105-28241-0014,Another circumstance was most remarkable.,-16.758094787597656,16.758094787597656,11,5,2.2,3
5105-28241-0015,To the surprise of all and especially of lieutenant procope the line indicated a bottom at a nearly uniform depth of from four to five fathoms and although the sounding was persevered with continuously for more than two hours over a considerable area the differences of level were insignificant not corresponding in any degree to what would be expected over the site of a city that had been terraced like the seats of an amphitheater.,-183.94573974609372,183.94573974609372,89,75,1.1866666666666668,0
5105-28241-0016,You must see lieutenant i should think that we are not so near the coast of algeria as you imagined.,-79.98563385009766,79.98563385009766,25,20,1.25,1
5105-28241-0017,After pondering awhile he said if we were farther away i should expect to find a depth of two or three hundred fathoms instead of five fathoms five fathoms.,-50.23615598678589,50.23615598678589,39,29,1.3448275862068966,2
5105-28241-0018,Its depth remained invariable still four or at most five fathoms and although its bottom was assiduously dredged it was only to prove it barren of marine production of any type.,-81.93157196044922,81.93157196044922,43,31,1.3870967741935485,2
5105-28241-0019,Nothing was to be done but to put about and return in disappointment towards the north.,-53.290711402893066,53.290711402893066,19,16,1.1875,0
5142-33396-0000,At another time harald asked.,-41.91123867034912,41.91123867034912,10,5,2.0,3
5142-33396-0001,What is your country olaf have you always been a thrall the thrall's eyes flashed.,-49.81105422973633,49.81105422973633,26,15,1.7333333333333334,3
5142-33396-0002,Two hundred warriors feasted in his hall and followed him to battle.,-25.915476322174072,25.915476322174072,16,12,1.3333333333333333,1
5142-33396-0003,The rest of you off a viking he had three ships.,-37.54209232330322,37.54209232330322,16,11,1.4545454545454546,2
5142-33396-0004,These he gave to three of my brothers.,-18.77164077758789,18.77164077758789,11,8,1.375,2
5142-33396-0005,But i stayed that spring and built me a boat.,-43.36308479309082,43.36308479309082,13,10,1.3,1
5142-33396-0006,I made her for only twenty oars because i thought few men would follow me for i was young fifteen years old.,-89.442862033844,89.442862033844,26,22,1.1818181818181819,0
5142-33396-0007,At the prow i carved the head with open mouth and forked tongue thrust out.,-44.55961275100708,44.55961275100708,20,15,1.3333333333333333,1
5142-33396-0008,I painted the eyes red for anger.,-36.156373023986816,36.156373023986816,10,7,1.4285714285714286,2
5142-33396-0009,There stand so i said and glare and hiss at my foes.,-74.93319082260132,74.93319082260132,16,12,1.3333333333333333,1
5142-33396-0010,In the stern i curved the tail up almost as high as the head.,-47.478529930114746,47.478529930114746,17,14,1.2142857142857142,0
5142-33396-0011,There she sat on the rollers as fair a ship as i ever saw.,-51.76594829559326,51.76594829559326,18,14,1.2857142857142858,1
5142-33396-0012,Then i will get me a farm and will winter in that land now who will follow me.,-68.01175880432129,68.01175880432129,21,18,1.1666666666666667,0
5142-33396-0013,He is but a boy the men said.,-20.069425582885746,20.069425582885746,11,8,1.375,2
5142-33396-0014,Thirty men one after another raised their horns and said.,-27.499326705932617,27.499326705932617,13,10,1.3,1
5142-33396-0015,As our boat flashed down the rollers into the water i made this song and sang it.,-52.31730270385742,52.31730270385742,21,17,1.2352941176470589,1
5142-33396-0016,So we harried the coast of norway.,-39.923497676849365,39.923497676849365,12,7,1.7142857142857142,3
5142-33396-0017,We ate at many men's tables uninvited.,-16.040385723114014,16.040385723114014,15,7,2.142857142857143,3
5142-33396-0018,My dragon's belly is never full and on board went the gold.,-52.959487438201904,52.959487438201904,17,12,1.4166666666666667,2
5142-33396-0019,Oh it is better to live on the sea and let other men raise your crops and cook your meals.,-42.73967456817627,42.73967456817627,23,20,1.15,0
5142-33396-0020,A house smells of smoke a ship smells of frolic.,-28.076704025268555,28.076704025268555,15,10,1.5,2
5142-33396-0021,Up and down the water we went to get much wealth and much frolic.,-37.85686254501343,37.85686254501343,19,14,1.3571428571428572,2
5142-33396-0022,What of the farm olaf not yet i answered viking is better for summer.,-92.14597606658936,92.14597606658936,21,14,1.5,2
5142-33396-0023,It was so dark that i could see nothing but a few sparks on the hearth.,-26.65548181533813,26.65548181533813,19,16,1.1875,0
5142-33396-0024,I stood with my back to the wall for i wanted no sword reaching out of the dark for me.,-56.59019947052002,56.59019947052002,23,20,1.15,0
5142-33396-0025,Come come i called when no one obeyed a fire.,-66.97633123397827,66.97633123397827,13,10,1.3,1
5142-33396-0026,My men laughed yes a stingy host.,-57.13948917388916,57.13948917388916,11,7,1.5714285714285714,3
5142-33396-0027,He acts as though he had not expected us.,-22.271953582763672,22.271953582763672,12,9,1.3333333333333333,1
5142-33396-0028,On a bench in a far corner were a dozen people huddled together.,-12.299270629882812,12.299270629882812,16,13,1.2307692307692308,1
5142-33396-0029,Bring in the table we are hungry.,-31.500353813171387,31.500353813171387,10,7,1.4285714285714286,2
5142-33396-0030,The thralls were bringing in a great pot of meat.,-27.670358657836918,27.670358657836918,15,10,1.5,2
5142-33396-0031,They set up a crane over the fire and hung the pot upon it and we sat and watched it boil while we joked at last the supper began.,-84.45279932022095,84.45279932022095,33,29,1.1379310344827587,0
5142-33396-0032,The farmer sat gloomily on the bench and would not eat and you cannot wonder for he saw us putting potfuls of his good beef and basket loads of bread into our big mouths.,-96.45041179656982,96.45041179656982,41,34,1.2058823529411764,0
5142-33396-0033,You would not eat with us you cannot say no to half of my ale i drink this to your health.,-67.30948781967163,67.30948781967163,24,21,1.1428571428571428,0
5142-33396-0034,Then i drank half of the hornful and sent the rest across the fire to the farmer he took it and smiled saying.,-76.6178731918335,76.6178731918335,27,23,1.173913043478261,0
5142-33396-0035,Did you ever have such a lordly guest before i went on.,-52.02756118774414,52.02756118774414,16,12,1.3333333333333333,1
5142-33396-0036,So i will give out this law that my men shall never leave you alone.,-56.96851062774658,56.96851062774658,18,15,1.2,0
5142-33396-0037,Hakon there shall be your constant companion friend farmer.,-50.94027996063232,50.94027996063232,13,9,1.4444444444444444,2
5142-33396-0038,He shall not leave you day or night whether you are working or playing or sleeping.,-26.52593231201172,26.52593231201172,19,16,1.1875,0
5142-33396-0039,I named nine others and said.,-28.5058856010437,28.5058856010437,9,6,1.5,2
5142-33396-0040,And these shall follow your thralls in the same way.,-28.14189624786377,28.14189624786377,15,10,1.5,2
5142-33396-0041,So i set guards over every one in that house.,-47.748130321502686,47.748130321502686,13,10,1.3,1
5142-33396-0042,So no tales got out to the neighbors besides it was a lonely place and by good luck no one came that way.,-57.34513759613037,57.34513759613037,26,23,1.1304347826086956,0
5142-33396-0043,Their eyes danced big thorleif stood up and stretched himself.,-60.756914138793945,60.756914138793945,16,10,1.6,3
5142-33396-0044,I am stiff with long sitting he said i itch for a fight i turned to the farmer.,-88.01603603363037,88.01603603363037,22,18,1.2222222222222223,1
5142-33396-0045,This is our last feast with you i said.,-46.47838068008423,46.47838068008423,12,9,1.3333333333333333,1
5142-33396-0046,By the beard of odin i cried you have taken our joke like a man.,-69.85455560684204,69.85455560684204,19,15,1.2666666666666666,1
5142-33396-0047,My men pounded the table with their fists.,-16.536158561706543,16.536158561706543,11,8,1.375,2
5142-33396-0048,By the hammer of thor shouted grim here is no stingy coward.,-88.41891527175903,88.41891527175903,17,12,1.4166666666666667,2
5142-33396-0049,Here friend take it and he thrust it into the farmer's hand.,-45.67265367507935,45.67265367507935,17,12,1.4166666666666667,2
5142-33396-0050,May you drink heart's ease from it for many years.,-39.2668137550354,39.2668137550354,15,10,1.5,2
5142-33396-0051,And with it i leave you a name sif the friendly i shall hope to drink with you sometime in valhalla.,-93.54887342453004,93.54887342453004,28,21,1.3333333333333333,1
5142-33396-0052,Here is a ring for sif the friendly and here is a bracelet a sword would not be ashamed to hang at your side.,-75.32940769195557,75.32940769195557,28,24,1.1666666666666667,0
5142-33396-0053,I took five great bracelets of gold from our treasure chest and gave them to him.,-29.900079250335693,29.900079250335693,20,16,1.25,1
5142-33396-0054,That is the best way to decide for the spear will always point somewhere and one thing is as good as another.,-48.133326053619385,48.133326053619385,25,22,1.1363636363636365,0
5142-33396-0055,That time it pointed us into your father's ships.,-45.9647216796875,45.9647216796875,14,9,1.5555555555555556,3
5142-33396-0056,Here they said is a rascal who has been harrying our coasts.,-38.94798564910889,38.94798564910889,19,12,1.5833333333333333,3
5142-33396-0057,We sunk his ship and men but him we brought to you.,-50.12441062927246,50.12441062927246,15,12,1.25,1
5142-33396-0058,A robber viking said the king and scowled at me.,-33.58271789550781,33.58271789550781,17,10,1.7,3
5142-33396-0059,Yes and with all your fingers it took you a year to catch me the king frowned more angrily.,-55.189369678497314,55.189369678497314,22,19,1.1578947368421053,0
5142-33396-0060,Take him out thorkel and let him taste your sword.,-49.40490579605103,49.40490579605103,15,10,1.5,2
5142-33396-0061,Your mother the queen was standing by.,-18.64255142211914,18.64255142211914,10,7,1.4285714285714286,2
5142-33396-0062,Now she put her hand on his arm and smiled and said.,-15.19533634185791,15.19533634185791,15,12,1.25,1
5142-33396-0063,And would he not be a good gift for our baby.,-42.08437776565552,42.08437776565552,14,11,1.2727272727272727,1
5142-33396-0064,Your father thought a moment then looked at your mother and smiled.,-4.969148635864258,4.969148635864258,15,12,1.25,1
5142-33396-0065,Soft heart he said gently to her then to thorkel well let him go thorkel.,-60.16599225997925,60.16599225997925,22,15,1.4666666666666666,2
5142-33396-0066,Then he turned to me again frowning.,-17.539613723754883,17.539613723754883,10,7,1.4285714285714286,2
5142-33396-0067,But young sharp tongue now that we have caught you we will put you into a trap that you cannot get out of.,-53.511841773986816,53.511841773986816,26,23,1.1304347826086956,0
5142-33396-0068,So i lived and now am your tooth thrall well it is the luck of war.,-85.9935531616211,85.9935531616211,21,16,1.3125,1
5142-36377-0000,It was one of the masterly and charming stories of dumas the elder.,-41.76693058013916,41.76693058013916,18,13,1.3846153846153846,2
5142-36377-0001,In five minutes i was in a new world and my melancholy room was full of the liveliest french company.,-64.96754121780396,64.96754121780396,25,20,1.25,1
5142-36377-0002,The sound of an imperative and uncompromising bell recalled me in due time to the regions of reality.,-50.81698083877564,50.81698083877564,26,18,1.4444444444444444,2
5142-36377-0003,Ambrose met me at the bottom of the stairs and showed me the way to the supper room.,-21.482699394226078,21.482699394226078,21,18,1.1666666666666667,0
5142-36377-0004,She signed to me with a ghostly solemnity to take the vacant place on the left of her father.,-44.61257123947144,44.61257123947144,24,19,1.263157894736842,1
5142-36377-0005,The door opened again while i was still studying the two brothers without i honestly confess being very favorably impressed by either of them.,-70.89515113830566,70.89515113830566,28,24,1.1666666666666667,0
5142-36377-0006,A new member of the family circle who instantly attracted my attention entered the room.,-28.688170433044437,28.688170433044437,18,15,1.2,0
5142-36377-0007,A little cracked that in the popular phrase was my impression of the stranger who now made his appearance in the supper room.,-71.6147665977478,71.6147665977478,26,23,1.1304347826086956,0
5142-36377-0008,Mister meadowcroft the elder having not spoken one word thus far himself introduced the newcomer to me with a side glance at his sons which had something like defiance in it a glance which as i was sorry to notice was returned with the defiance on their side by the two young men.,-172.07095527648926,172.07095527648926,57,53,1.0754716981132075,0
5142-36377-0009,Philip lefrank this is my overlooker mister jago said the old man formally presenting us.,-96.7106409072876,96.7106409072876,24,15,1.6,3
5142-36377-0010,He is not well he has come over the ocean for rest and change of scene.,-47.84350490570069,47.84350490570069,19,16,1.1875,0
5142-36377-0011,Mister jago is an american philip.,-44.56866121292114,44.56866121292114,14,6,2.3333333333333335,3
5142-36377-0012,Make acquaintance with mister jago sit together.,-50.77368402481079,50.77368402481079,12,7,1.7142857142857142,3
5142-36377-0013,They pointedly drew back from john jago as he approached the empty chair next to me and moved round to the opposite side of the table.,-67.78065204620361,67.78065204620361,33,26,1.2692307692307692,1
5142-36377-0014,A pretty girl and so far as i could judge by appearances a good girl too describing her generally i may say that she had a small head well carried and well set on her shoulders bright gray eyes that looked at you honestly and meant what they looked a trim slight little figure too slight for our english notions of beauty a strong american accent and a rare thing in america a pleasantly toned voice which made the accent agreeable to english ears.,-234.20374298095703,234.20374298095703,98,84,1.1666666666666667,0
5142-36377-0015,Our first impressions of people are in nine cases out of ten the right impressions.,-40.15388202667236,40.15388202667236,18,15,1.2,0
5142-36377-0016,For once in a way i proved a true prophet.,-46.61064004898071,46.61064004898071,13,10,1.3,1
5142-36377-0017,The only cheerful conversation was the conversation across the table between naomi and me.,-45.76817035675049,45.76817035675049,18,14,1.2857142857142858,1
5142-36377-0018,He looked up at naomi doubtingly from his plate and looked down again slowly with a frown.,-57.47493982315064,57.47493982315064,22,17,1.2941176470588236,1
5142-36377-0019,When i addressed him he answered constrainedly.,-22.459680557250977,22.459680557250977,13,7,1.8571428571428572,3
5142-36377-0020,A more dreary and more disunited family party i never sat at the table with.,-42.61974287033081,42.61974287033081,22,15,1.4666666666666666,2
5142-36377-0021,Envy hatred malice and uncharitableness are never so essentially detestable to my mind as when they are animated by a sense of propriety and work under the surface but for my interest in naomi and my other interest in the little love looks which i now and then surprised passing between her and ambrose i should never have sat through that supper.,-226.62807989120483,226.62807989120483,77,62,1.2419354838709677,1
5142-36377-0022,I wish you good night she laid her bony hands on the back of mister meadowcroft's invalid chair cut him short in his farewell salutation to me and wheeled him out to his bed as if she were wheeling him out to his grave.,-138.2322301864624,138.2322301864624,54,44,1.2272727272727273,1
5142-36377-0023,You were quite right to say no ambrose began never smoke with john jago his cigars will poison you.,-94.71463203430176,94.71463203430176,28,19,1.4736842105263157,2
5142-36377-0024,Naomi shook her forefinger reproachfully at them as if the two sturdy young farmers had been two children.,-45.25218486785889,45.25218486785889,25,18,1.3888888888888888,2
5142-36377-0025,Silas slunk away without a word of protest ambrose stood his ground evidently bent on making his peace with naomi before he left her seeing that i was in the way i walked aside toward a glass door at the lower end of the room.,-171.5332007408142,171.5332007408142,53,45,1.1777777777777778,0
5142-36586-0000,It is manifest that man is now subject to much variability.,-26.8676495552063,26.8676495552063,15,11,1.3636363636363635,2
5142-36586-0001,So it is with the lower animals.,-23.988086700439453,23.988086700439453,10,7,1.4285714285714286,2
5142-36586-0002,The variability of multiple parts.,-18.828328609466556,18.828328609466556,9,5,1.8,3
5142-36586-0003,But this subject will be more properly discussed when we treat of the different races of mankind.,-36.120155334472656,36.120155334472656,20,17,1.1764705882352942,0
5142-36586-0004,Effects of the increased use and disuse of parts.,-27.33307933807373,27.33307933807373,13,9,1.4444444444444444,2
5142-36600-0000,Chapter seven on the races of man.,-31.814441680908203,31.814441680908203,10,7,1.4285714285714286,2
5142-36600-0001,In determining whether two or more allied forms ought to be ranked as species or varieties naturalists are practically guided by the following considerations namely the amount of difference between them and whether such differences relate to few or many points of structure and whether they are of physiological importance but more especially whether they are constant.,-119.0750608444214,119.0750608444214,61,57,1.0701754385964912,0
5639-40744-0000,Eleven o'clock had struck it was a fine clear night they were the only persons on the road and they sauntered leisurely along to avoid paying the price of fatigue for the recreation provided for the toledans in their valley or on the banks of their river.,-102.57976245880128,102.57976245880128,57,47,1.2127659574468086,0
5639-40744-0001,Secure as he thought in the careful administration of justice in that city and the character of its well disposed inhabitants the good hidalgo was far from thinking that any disaster could befal his family.,-98.17351579666138,98.17351579666138,43,35,1.2285714285714286,1
5639-40744-0002,Rodolfo and his companions with their faces muffled in their cloaks stared rudely and insolently at the mother the daughter and the servant maid.,-53.54817247390747,53.54817247390747,33,24,1.375,2
5639-40744-0003,In a moment he communicated his thoughts to his companions and in the next moment they resolved to turn back and carry her off to please rodolfo for the rich who are open handed always find parasites ready to encourage their bad propensities and thus to conceive this wicked design to communicate it approve it resolve on ravishing leocadia and to carry that design into effect was the work of a moment.,-280.398166179657,280.398166179657,85,72,1.1805555555555556,0
5639-40744-0004,They drew their swords hid their faces in the flaps of their cloaks turned back and soon came in front of the little party who had not yet done giving thanks to god for their escape from those audacious men.,-90.37271881103516,90.37271881103516,47,40,1.175,0
5639-40744-0005,Finally the one party went off exulting and the other was left in desolation and woe.,-34.5834379196167,34.5834379196167,24,16,1.5,2
5639-40744-0006,Rodolfo arrived at his own house without any impediment and leocadia's parents reached theirs heart broken and despairing.,-79.77726650238037,79.77726650238037,30,18,1.6666666666666667,3
5639-40744-0007,Meanwhile rodolfo had leocadia safe in his custody and in his own apartment.,-94.5634937286377,94.5634937286377,20,13,1.5384615384615385,3
5639-40744-0008,Who touches me am i in bed.,-37.156310081481934,37.156310081481934,10,7,1.4285714285714286,2
5639-40744-0009,Mother dear father do you hear me.,-32.97407531738281,32.97407531738281,10,7,1.4285714285714286,2
5639-40744-0010,It is the only amends i ask of you for the wrong you have done me.,-33.89342546463013,33.89342546463013,20,16,1.25,1
5639-40744-0011,She found the door but it was locked outside.,-17.62813377380371,17.62813377380371,12,9,1.3333333333333333,1
5639-40744-0012,She succeeded in opening the window and the moonlight shone in so brightly that she could distinguish the colour of some damask hangings in the room.,-41.344369888305664,41.344369888305664,31,26,1.1923076923076923,0
5639-40744-0013,She saw that the bed was gilded and so rich that it seemed that of a prince rather than of a private gentleman.,-32.24409008026123,32.24409008026123,28,23,1.2173913043478262,1
5639-40744-0014,Among other things on which she cast her eyes was a small crucifix of solid silver standing on a cabinet near the window.,-40.71519660949707,40.71519660949707,30,23,1.3043478260869565,1
5639-40744-0015,This person was rodolfo who though he had gone to look for his friends had changed his mind in that respect not thinking it advisable to acquaint them with what had passed between him and the girl.,-76.62693548202515,76.62693548202515,47,37,1.2702702702702702,1
5639-40744-0016,On the contrary he resolved to tell them that repenting of his violence and moved by her tears he had only carried her half way towards his house and then let her go.,-60.793251037597656,60.793251037597656,38,33,1.1515151515151516,0
5639-40744-0017,Choking with emotion leocadi made a sign to her parents that she wished to be alone with them.,-62.627384662628174,62.627384662628174,24,18,1.3333333333333333,1
5639-40744-0018,That would be very well my child replied her father if your plan were not liable to be frustrated by ordinary cunning but no doubt this image has been already missed by its owner and he will have set it down for certain that it was taken out of the room by the person he locked up there.,-156.23296403884888,156.23296403884888,62,58,1.0689655172413792,0
5639-40744-0019,What you had best do my child is to keep it and pray to it that since it was a witness to your undoing it will deign to vindicate your cause by its righteous judgment.,-70.638747215271,70.638747215271,44,35,1.2571428571428571,1
5639-40744-0020,Thus did this humane and right minded father comfort his unhappy daughter and her mother embracing her again did all she could to soothe her feelings.,-58.06886434555054,58.06886434555054,33,26,1.2692307692307692,1
5639-40744-0021,She meanwhile passed her life with her parents in the strictest retirement never letting herself be seen but shunning every eye lest it should read her misfortune in her face.,-89.35033226013184,89.35033226013184,40,30,1.3333333333333333,1
