sentence id,ref sentence,PLL score,nr. of tokens
3729-6852-0033,You are now in the only country in the world where wit can make a fortune by selling either a genuine or a false article in the first case it receives the welcome of intelligent and talented people and in the second fools are always ready to reward it for silliness is truly a characteristic of the people here and however wonderful it may appear silliness is the daughter of wit.,-563.1257028579712,79
3729-6852-0034,Let a man run and everybody will run after him the crowd will not stop unless the man is proved to be mad but to prove it is indeed a difficult task because we have a crowd of men who mad from their birth are still considered wise.,-351.44861793518066,51
3729-6852-0035,It seems to me i replied that such approval such ratification of the opinion expressed by the king the princes of the blood et cetera is rather a proof of the affection felt for them by the nation for the french carry that affection to such an extent that they believe them infallible.,-418.66767978668213,62
3729-6852-0036,When the king comes to paris everybody calls out vive le roi.,-163.9802646636963,18
3729-6852-0037,She introduced me to all her guests and gave me some particulars respecting every one of them.,-146.23471879959106,22
3729-6852-0038,What sir i said to him am i fortunate enough to see you.,-104.58136940002441,16
3729-6852-0039,He himself recited the same passage in french and politely pointed out the parts in which he thought that i had improved on the original.,-254.1326084136963,29
3729-6852-0040,For the first day sir i think that what you have done gives great hopes of you and without any doubt you will make rapid progress.,-205.1225175857544,29
3729-6852-0041,I believe it sir and that is what i fear therefore the principal object of my visit here is to devote myself entirely to the study of the french language.,-208.64168071746826,34
3729-6852-0042,I am a very unpleasant pupil always asking questions curious troublesome insatiable and even supposing that i could meet with the teacher i require i am afraid i am not rich enough to pay him.,-374.83493757247925,44
3729-6852-0043,I reside in the marais rue de douze portes.,-135.65977096557617,16
3729-6852-0044,I will make you translate them into french and you need not be afraid of my finding you insatiable.,-212.6544952392578,25
3729-6852-0045,He had a good appetite could tell a good story without laughing was celebrated for his witty repartees and his sociable manners but he spent his life at home seldom going out and seeing hardly anyone because he always had a pipe in his mouth and was surrounded by at least twenty cats with which he would amuse himself all day.,-550.3071537017822,71
3729-6852-0046,His housekeeper had the management of everything she never allowed him to be in need of anything and she gave no account of his money which she kept altogether because he never asked her to render any accounts.,-267.5547842979431,41
4077-13751-0000,On the sixth of april eighteen thirty the church of jesus christ of latter day saints was formally organized and thus took on a legal existence.,-264.4436435699463,34
4077-13751-0001,Its origin was small a germ an insignificant seed hardly to be thought of as likely to arouse opposition.,-195.64031887054443,27
4077-13751-0002,Instead of but six regularly affiliated members and at most two score of adherents the organization numbers today many hundred thousand souls.,-212.19927644729614,27
4077-13751-0003,In place of a single hamlet in the smallest corner of which the members could have congregated there now are about seventy stakes of zion and about seven hundred organized wards each ward and stake with its full complement of officers and priesthood organizations.,-402.53790187835693,51
4077-13751-0004,The practise of gathering its proselytes into one place prevents the building up and strengthening of foreign branches and inasmuch as extensive and strong organizations are seldom met with abroad very erroneous ideas exist concerning the strength of the church.,-381.36160707473755,52
4077-13751-0005,Nevertheless the mustard seed among the smallest of all seeds has attained the proportions of a tree and the birds of the air are nesting in its branches the acorn is now an oak offering protection and the sweets of satisfaction to every earnest pilgrim journeying its way for truth.,-486.879252910614,59
4077-13751-0006,Their eyes were from the first turned in anticipation toward the evening sun not merely that the work of proselyting should be carried on in the west but that the headquarters of the church should be there established.,-318.0261950492859,43
4077-13751-0007,The book of mormon had taught the people the true origin and destiny of the american indians and toward this dark skinned remnant of a once mighty people the missionaries of mormonism early turned their eyes and with their eyes went their hearts and their hopes.,-413.87157583236694,58
4077-13751-0008,It is notable that the indian tribes have generally regarded the religion of the latter day saints with favor seeing in the book of mormon striking agreement with their own traditions.,-278.0492625236511,37
4077-13751-0009,The first well established seat of the church was in the pretty little town of kirtland ohio almost within sight of lake erie and here soon rose the first temple of modern times.,-321.4261016845703,40
4077-13751-0010,To the fervent latter day saint a temple is not simply a church building a house for religious assembly.,-179.16058826446533,24
4077-13751-0011,Soon thousands of converts had rented or purchased homes in missouri independence jackson county being their center but from the first they were unpopular among the missourians.,-309.61818265914917,35
4077-13751-0012,The lieutenant governor lilburn w boggs afterward governor was a pronounced mormon hater and throughout the period of the troubles he manifested sympathy with the persecutors.,-282.46820640563965,39
4077-13751-0013,Their sufferings have never yet been fitly chronicled by human scribe.,-158.82669591903687,18
4077-13751-0014,Making their way across the river most of the refugees found shelter among the more hospitable people of clay county and afterward established themselves in caldwell county therein founding the city of far west.,-457.8057641983032,43
4077-13751-0015,A small settlement had been founded by mormon families on shoal creek and here on the thirtieth of october eighteen thirty eight a company of two hundred and forty fell upon the hapless settlers and butchered a score.,-399.62190866470337,54
4077-13751-0016,Be it said to the honor of some of the officers entrusted with the terrible commission that when they learned its true significance they resigned their authority rather than have anything to do with what they designated a cold blooded butchery.,-326.1664276123047,46
4077-13751-0017,Oh what a record to read what a picture to gaze upon how awful the fact.,-151.39586210250854,19
4077-13751-0018,American school boys read with emotions of horror of the albigenses driven beaten and killed with a papal legate directing the butchery and of the vaudois hunted and hounded like beasts as the effect of a royal decree and they yet shall read in the history of their own country of scenes as terrible as these in the exhibition of injustice and inhuman hate.,-561.5046906471252,77
4077-13751-0019,Who began the quarrel was it the mormons.,-120.57166624069214,15
4077-13751-0020,As a sample of the press comments against the brutality of the missourians i quote a paragraph from the quincy argus march sixteenth eighteen thirty nine.,-295.98139095306396,34
4077-13751-0021,It will be observed that an organized mob aided by many of the civil and military officers of missouri with governor boggs at their head have been the prominent actors in this business incited too it appears against the mormons by political hatred and by the additional motives of plunder and revenge.,-500.57239866256714,65
4077-13754-0000,The army found the people in poverty and left them in comparative wealth.,-116.57451057434082,16
4077-13754-0001,But a word further concerning the expedition in general.,-98.07306623458862,12
4077-13754-0002,It was through floyd's advice that buchanan ordered the military expedition to utah ostensibly to install certain federal officials and to repress an alleged infantile rebellion which in fact had never come into existence but in reality to further the interests of the secessionists.,-430.2736096382141,59
4077-13754-0003,Moreover had the people been inclined to rebellion what greater opportunity could they have wished.,-142.85746812820435,18
4077-13754-0004,Already a north and a south were talked of why not set up also a west.,-159.46936178207397,19
4077-13754-0005,They knew no north no south no east no west they stood positively by the constitution and would have nothing to do in the bloody strife between brothers unless indeed they were summoned by the authority to which they had already once loyally responded to furnish men and arms for their country's need.,-435.2823886871338,62
4077-13754-0006,What the latter day saints call celestial marriage is characteristic of the church and is in very general practise but of celestial marriage plurality of wives was an incident never an essential.,-301.46461391448975,38
4077-13754-0007,We believe in a literal resurrection and an actual hereafter in which future state shall be recognized every sanctified and authorized relationship existing here on earth of parent and child brother and sister husband and wife.,-346.2775502204895,44
4077-13754-0008,It has been my privilege to tread the soil of many lands to observe the customs and study the habits of more nations than one and i have yet to find the place and meet the people where and with whom the purity of man and woman is held more precious than among the maligned mormons in the mountain valleys of the west.,-486.91538667678833,71
4077-13754-0009,At the inception of plural marriage among the latter day saints there was no law national or state against its practise.,-249.32747316360474,26
4077-13754-0010,In eighteen sixty two a law was enacted with the purpose of suppressing plural marriage and as had been predicted in the national senate prior to its passage it lay for many years a dead letter.,-290.10143852233887,40
4077-13754-0011,Federal judges and united states attorneys in utah who were not mormons nor lovers of mormonism refused to entertain complaints or prosecute cases under the law because of its manifest injustice and inadequacy.,-374.5078444480896,46
4077-13754-0012,This meant that for an alleged misdemeanor for which congress prescribed a maximum penalty of six months imprisonment and a fine of three hundred dollars a man might be imprisoned for life aye for many terms of a man's natural life did the court's power to enforce its sentences extend so far and might be fined millions of dollars.,-527.2765889167786,72
4077-13754-0013,Before this travesty on the administration of law could be brought before the court of last resort and there meet with the reversal and rebuke it deserved men were imprisoned under sentences of many years duration.,-323.32136487960815,43
4077-13754-0014,The people contested these measures one by one in the courts presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure.,-239.87002420425415,33
4077-13754-0015,Then the church was disincorporated and its property both real and personal confiscated and escheated to the government of the united states and although the personal property was soon restored real estate of great value long lay in the hands of the court's receiver and the mormon church had to pay the national government high rental on its own property.,-471.060022354126,72
4077-13754-0016,And so the story of mormonism runs on its finale has not yet been written the current press presents continuously new stages of its progress new developments of its plan.,-289.4296245574951,36
4446-2271-0000,Mainhall liked alexander because he was an engineer.,-112.2881350517273,14
4446-2271-0001,He had preconceived ideas about everything and his idea about americans was that they should be engineers or mechanics.,-168.89358615875244,26
4446-2271-0002,It's tremendously well put on too.,-73.0397253036499,12
4446-2271-0003,It's been on only two weeks and i've been half a dozen times already.,-139.4824538230896,21
4446-2271-0004,Do you know alexander mainhall looked with perplexity up into the top of the hansom and rubbed his pink cheek with his gloved finger do you know i sometimes think of taking to criticism seriously myself.,-369.3580684661865,47
4446-2271-0005,She saves her hand too she's at her best in the second act.,-122.59512090682983,18
4446-2271-0006,He's been wanting to marry hilda these three years and more.,-120.57657384872437,17
4446-2271-0007,She doesn't take up with anybody you know.,-68.92390394210815,13
4446-2271-0008,Irene burgoyne one of her family told me in confidence that there was a romance somewhere back in the beginning.,-166.98819732666016,26
4446-2271-0009,Mainhall vouched for her constancy with a loftiness that made alexander smile even while a kind of rapid excitement was tingling through him.,-254.81341314315796,34
4446-2271-0010,He's another who's awfully keen about her let me introduce you.,-129.7937297821045,19
4446-2271-0011,Sir harry towne mister bartley alexander the american engineer.,-179.28758239746094,20
4446-2271-0012,I say sir harry the little girl's going famously to night isn't she.,-161.45417308807373,21
4446-2271-0013,Do you know i thought the dance a bit conscious to night for the first time.,-146.68848514556885,19
4446-2271-0014,Westmere and i were back after the first act and we thought she seemed quite uncertain of herself.,-169.9967622756958,22
4446-2271-0015,A little attack of nerves possibly.,-87.6341905593872,9
4446-2271-0016,He was beginning to feel a keen interest in the slender barefoot donkey girl who slipped in and out of the play singing like some one winding through a hilly field.,-269.6055426597595,36
4446-2271-0017,One night when he and winifred were sitting together on the bridge he told her that things had happened while he was studying abroad that he was sorry for one thing in particular and he asked her whether she thought she ought to know about them.,-326.00702476501465,51
4446-2271-0018,She considered a moment and then said no i think not though i am glad you ask me.,-155.2026710510254,21
4446-2271-0019,After that it was easy to forget actually to forget.,-93.81620836257935,13
4446-2271-0020,Of course he reflected she always had that combination of something homely and sensible and something utterly wild and daft.,-200.62085008621216,25
4446-2271-0021,She must care about the theatre a great deal more than she used to.,-112.88909196853638,17
4446-2271-0022,I'm glad she's held her own since.,-89.20827198028564,14
4446-2271-0023,After all we were awfully young.,-98.0998101234436,10
4446-2271-0024,I shouldn't wonder if she could laugh about it with me now.,-107.25125026702881,17
4446-2273-0000,Hilda was very nice to him and he sat on the edge of his chair flushed with his conversational efforts and moving his chin about nervously over his high collar.,-252.39143085479736,34
4446-2273-0001,They asked him to come to see them in chelsea and they spoke very tenderly of hilda.,-186.4461522102356,24
4446-2273-0002,Lamb wouldn't care a great deal about many of them i fancy.,-97.49810361862183,17
4446-2273-0003,When bartley arrived at bedford square on sunday evening marie the pretty little french girl met him at the door and conducted him upstairs.,-284.3849220275879,32
4446-2273-0004,I should never have asked you if molly had been here for i remember you don't like english cookery.,-193.28066873550415,28
4446-2273-0005,I haven't had a chance yet to tell you what a jolly little place i think this is.,-186.38101863861084,24
4446-2273-0006,They are all sketches made about the villa d'este you see.,-159.00100469589233,17
4446-2273-0007,Those fellows are all very loyal even mainhall.,-135.89015674591064,12
4446-2273-0008,I've managed to save something every year and that with helping my three sisters now and then and tiding poor cousin mike over bad seasons.,-234.84804010391235,32
4446-2273-0009,It's not particularly rare she said but some of it was my mother's.,-106.49021530151367,20
4446-2273-0010,There was watercress soup and sole and a delightful omelette stuffed with mushrooms and truffles and two small rare ducklings and artichokes and a dry yellow rhone wine of which bartley had always been very fond.,-385.7770400047302,53
4446-2273-0011,There is nothing else that looks so jolly.,-98.22257471084595,12
4446-2273-0012,Thank you but i don't like it so well as this.,-98.32298231124878,16
4446-2273-0013,Have you been in paris much these late years.,-127.65713357925415,13
4446-2273-0014,There are few changes in the old quarter.,-85.95318698883057,11
4446-2273-0015,Don't i though i'm so sorry to hear it how did her son turn out.,-120.48538732528687,22
4446-2273-0016,Her hair is still like flax and her blue eyes are just like a baby's and she has the same three freckles on her little nose and talks about going back to her bains de mer.,-334.94113397598267,47
4446-2273-0017,How jolly it was being young hilda.,-92.08489179611206,12
4446-2273-0018,Do you remember that first walk we took together in paris.,-129.50146579742432,15
4446-2273-0019,Come we'll have our coffee in the other room and you can smoke.,-121.78950023651123,18
4446-2273-0020,I think we did she answered demurely.,-103.46464395523071,12
4446-2273-0021,What she wanted from us was neither our flowers nor our francs but just our youth.,-142.90979194641113,21
4446-2273-0022,They were both remembering what the woman had said when she took the money god give you a happy love.,-167.2889919281006,23
4446-2273-0023,The strange woman and her passionate sentence that rang out so sharply had frightened them both.,-136.81561040878296,19
4446-2273-0024,Bartley started when hilda rang the little bell beside her dear me why did you do that.,-177.5579686164856,22
4446-2273-0025,It was very jolly he murmured lazily as marie came in to take away the coffee.,-162.81285429000854,23
4446-2273-0026,Have i told you about my new play.,-101.6195478439331,11
4446-2273-0027,When she finished alexander shook himself out of a reverie.,-142.64576387405396,17
4446-2273-0028,Nonsense of course i can't really sing except the way my mother and grandmother did before me.,-160.62772369384766,24
4446-2273-0029,It's really too warm in this room to sing don't you feel it.,-140.84853601455688,20
4446-2273-0030,Alexander went over and opened the window for her.,-97.91682815551758,12
4446-2273-0031,There just in front.,-82.67290496826172,7
4446-2273-0032,He stood a little behind her and tried to steady himself as he said it's soft and misty see how white the stars are.,-194.88066387176514,30
4446-2273-0033,For a long time neither hilda nor bartley spoke.,-144.39288473129272,14
4446-2273-0034,He felt a tremor run through the slender yellow figure in front of him.,-135.1190185546875,19
4446-2273-0035,Bartley leaned over her shoulder without touching her and whispered in her ear you are giving me a chance yes.,-177.18421840667725,24
4446-2273-0036,Alexander unclenched the two hands at his sides.,-126.43062734603882,12
4446-2275-0000,The stop at queenstown the tedious passage up the mersey were things that he noted dimly through his growing impatience.,-205.0208921432495,29
4446-2275-0001,She blushed and smiled and fumbled his card in her confusion before she ran upstairs.,-144.32567262649536,18
4446-2275-0002,Alexander paced up and down the hallway buttoning and unbuttoning his overcoat until she returned and took him up to hilda's living room.,-264.07804822921753,34
4446-2275-0003,The room was empty when he entered.,-75.9760594367981,10
4446-2275-0004,Alexander did not sit down.,-83.80285882949829,8
4446-2275-0005,I felt it in my bones when i woke this morning that something splendid was going to turn up.,-154.9883418083191,22
4446-2275-0006,I thought it might be sister kate or cousin mike would be happening along.,-161.1994161605835,19
4446-2275-0007,She pushed him toward the big chair by the fire and sat down on a stool at the opposite side of the hearth her knees drawn up to her chin laughing like a happy little girl.,-247.1445837020874,39
4446-2275-0008,When did you come bartley and how did it happen you haven't spoken a word.,-158.22157335281372,21
4446-2275-0009,I got in about ten minutes ago.,-81.76003789901733,10
4446-2275-0010,Alexander leaned forward and warmed his hands before the blaze.,-118.53800344467163,13
4446-2275-0011,Bartley bent lower over the fire.,-92.94251251220703,10
4446-2275-0012,She looked at his heavy shoulders and big determined head thrust forward like a catapult in leash.,-184.2096757888794,23
4446-2275-0013,I'll do anything you wish me to bartley she said tremulously.,-151.16294479370117,19
4446-2275-0014,I can't stand seeing you miserable.,-78.890540599823,11
4446-2275-0015,He pulled up a window as if the air were heavy.,-96.22969102859497,14
4446-2275-0016,Hilda watched him from her corner trembling and scarcely breathing dark shadows growing about her eyes it.,-207.80060338974,20
4446-2275-0017,But it's worse now it's unbearable.,-84.36518573760986,14
4446-2275-0018,I get nothing but misery out of either.,-91.049560546875,11
4446-2275-0019,The world is all there just as it used to be but i can't get at it any more.,-161.68442583084106,24
4446-2275-0020,It was myself i was defying hilda.,-107.39494562149048,12
4446-2275-0021,Hilda's face quivered but she whispered yes i think it must have been.,-168.45220232009888,20
4446-2275-0022,But why didn't you tell me when you were here in the summer.,-111.59764051437378,18
4446-2275-0023,Alexander groaned i meant to but somehow i couldn't.,-102.88362073898315,14
4446-2275-0024,She pressed his hand gently in gratitude.,-78.8325023651123,10
4446-2275-0025,Weren't you happy then at all.,-86.86921882629395,12
4446-2275-0026,She closed her eyes and took a deep breath as if to draw in again the fragrance of those days.,-180.5798215866089,25
4446-2275-0027,He moved uneasily and his chair creaked.,-89.5460147857666,12
4446-2275-0028,Yes yes she hurried pulling her hand gently away from him.,-125.07553291320801,14
4446-2275-0029,Please tell me one thing bartley at least tell me that you believe i thought i was making you happy.,-219.79941129684448,24
4446-2275-0030,Yes hilda i know that he said simply.,-92.88396167755127,12
4446-2275-0031,I understand bartley i was wrong.,-99.43532800674438,10
4446-2275-0032,But i didn't know you've only to tell me now.,-100.20901298522949,17
4446-2275-0033,What i mean is that i want you to promise never to see me again no matter how often i come no matter how hard i beg.,-198.6003761291504,30
4446-2275-0034,Keep away if you wish when have i ever followed you.,-138.81687116622925,14
4446-2275-0035,Alexander rose and shook himself angrily yes i know i'm cowardly.,-141.03189754486084,17
4446-2275-0036,He took her roughly in his arms do you know what i mean.,-122.34017944335938,16
4446-2275-0037,Oh bartley what am i to do.,-105.89419841766357,11
4446-2275-0038,I will ask the least imaginable but i must have something.,-149.76267004013062,17
4446-2275-0039,I must know about you.,-88.21234893798828,8
4446-2275-0040,The sight of you bartley to see you living and happy and successful can i never make you understand what that means to me.,-204.4277868270874,28
4446-2275-0041,You see loving some one as i love you makes the whole world different.,-138.3838791847229,17
4446-2275-0042,And then you came back not caring very much but it made no difference.,-141.85338640213013,17
4446-2275-0043,Bartley bent over and took her in his arms kissing her mouth and her wet tired eyes.,-162.40422821044922,21
4446-2275-0044,Don't cry don't cry he whispered.,-83.34768915176392,13
4446-2275-0045,We've tortured each other enough for tonight.,-75.46015739440918,12
4507-16021-0000,Chapter one origin.,-59.47219371795654,6
4507-16021-0001,It engenders a whole world la pegre for which read theft and a hell la pegrenne for which read hunger.,-221.072509765625,30
4507-16021-0002,Thus idleness is the mother.,-110.00944995880127,9
4507-16021-0003,She has a son theft and a daughter hunger.,-97.48783254623413,12
4507-16021-0004,What is slang.,-72.4137830734253,6
4507-16021-0005,We have never understood this sort of objections.,-96.24470520019531,11
4507-16021-0006,Slang is odious.,-80.74081707000732,8
4507-16021-0007,Slang makes one shudder.,-84.70546245574951,8
4507-16021-0008,Who denies that of course it does.,-82.76428270339966,10
4507-16021-0009,When it is a question of probing a wound a gulf a society since when has it been considered wrong to go too far to go to the bottom.,-263.2564649581909,34
4507-16021-0010,We have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty accepted and fulfilled merits.,-304.0585980415344,34
4507-16021-0011,Why should one not explore everything and study everything.,-93.22770404815674,12
4507-16021-0012,Why should one halt on the way.,-74.42369842529297,10
4507-16021-0013,Nothing is more lugubrious than the contemplation thus in its nudity in the broad light of thought of the horrible swarming of slang.,-292.01216745376587,36
4507-16021-0014,Now when has horror ever excluded study.,-96.71923542022705,10
4507-16021-0015,Since when has malady banished medicine.,-112.34060382843018,11
4507-16021-0016,Can one imagine a naturalist refusing to study the viper the bat the scorpion the centipede the tarantula and one who would cast them back into their darkness saying oh how ugly that is.,-348.24704599380493,44
4507-16021-0017,He would be like a philologist refusing to examine a fact in language a philosopher hesitating to scrutinize a fact in humanity.,-239.25990962982178,33
4507-16021-0018,What is slang properly speaking.,-95.17835235595703,8
4507-16021-0019,It is the language of wretchedness.,-82.11257886886597,12
4507-16021-0020,We may be stopped the fact may be put to us in general terms which is one way of attenuating it we may be told that all trades professions it may be added all the accidents of the social hierarchy and all forms of intelligence have their own slang.,-434.49201345443726,55
4507-16021-0021,The painter who says my grinder the notary who says my skip the gutter the hairdresser who says my mealyback the cobbler who says my cub talks slang.,-311.0240044593811,41
4507-16021-0022,There is the slang of the affected lady as well as of the precieuses.,-154.4817008972168,19
4507-16021-0023,The sugar manufacturer who says loaf clarified lumps bastard common burnt this honest manufacturer talks slang.,-219.0466604232788,21
4507-16021-0024,Algebra medicine botany have each their slang.,-125.23584318161011,14
4507-16021-0025,To meet the needs of this conflict wretchedness has invented a language of combat which is slang.,-186.57816791534424,23
4507-16021-0026,To keep afloat and to rescue from oblivion to hold above the gulf were it but a fragment of some language which man has spoken and which would otherwise be lost that is to say one of the elements good or bad of which civilization is composed or by which it is complicated to extend the records of social observation is to serve civilization itself.,-501.30508518218994,72
4507-16021-0027,Phoenician very good.,-66.41211366653442,9
4507-16021-0028,Even dialect let that pass.,-93.65999794006348,8
4507-16021-0029,To this we reply in one word only.,-81.5048041343689,11
4507-16021-0030,Assuredly if the tongue which a nation or a province has spoken is worthy of interest the language which has been spoken by a misery is still more worthy of attention and study.,-297.06305408477783,38
4507-16021-0031,And then we insist upon it the study of social deformities and infirmities and the task of pointing them out with a view to remedy is not a business in which choice is permitted.,-305.0330419540405,42
4507-16021-0032,He must descend with his heart full of charity and severity at the same time as a brother and as a judge to those impenetrable casemates where crawl pell mell those who bleed and those who deal the blow those who weep and those who curse those who fast and those who devour those who endure evil and those who inflict it.,-533.6600561141968,76
4507-16021-0033,Do we really know the mountain well when we are not acquainted with the cavern.,-149.26296281814575,18
4507-16021-0034,They constitute two different orders of facts which correspond to each other which are always interlaced and which often bring forth results.,-216.76078462600708,26
4507-16021-0035,True history being a mixture of all things the true historian mingles in everything.,-163.50633716583252,18
4507-16021-0036,Facts form one of these and ideas the other.,-80.55129289627075,13
4507-16021-0037,There it clothes itself in word masks in metaphor rags.,-107.12987279891968,14
4507-16021-0038,In this guise it becomes horrible.,-88.24830532073975,10
4507-16021-0039,One perceives without understanding it a hideous murmur sounding almost like human accents but more nearly resembling a howl than an articulate word.,-250.1056957244873,30
4507-16021-0040,One thinks one hears hydras talking.,-110.11446285247803,11
4507-16021-0041,It is unintelligible in the dark.,-77.08517646789551,12
4507-16021-0042,It is black in misfortune it is blacker still in crime these two blacknesses amalgamated compose slang.,-211.80968713760376,25
4507-16021-0043,The earth is not devoid of resemblance to a jail.,-108.01307964324951,13
4507-16021-0044,Look closely at life.,-96.3843584060669,7
4507-16021-0045,It is so made that everywhere we feel the sense of punishment.,-99.81888580322266,15
4507-16021-0046,Each day has its own great grief or its little care.,-111.44633340835571,14
4507-16021-0047,Yesterday you were trembling for a health that is dear to you to day you fear for your own to morrow it will be anxiety about money the day after to morrow the diatribe of a slanderer the day after that the misfortune of some friend then the prevailing weather then something that has been broken or lost then a pleasure with which your conscience and your vertebral column reproach you again the course of public affairs.,-706.1814594268799,97
4507-16021-0048,This without reckoning in the pains of the heart and so it goes on.,-122.28227281570435,19
4507-16021-0049,There is hardly one day out of a hundred which is wholly joyous and sunny.,-131.05120944976807,19
4507-16021-0050,And you belong to that small class who are happy.,-102.53088617324829,13
4507-16021-0051,In this world evidently the vestibule of another there are no fortunate.,-160.86067533493042,17
4507-16021-0052,The real human division is this the luminous and the shady.,-104.5988130569458,16
4507-16021-0053,To diminish the number of the shady to augment the number of the luminous that is the object.,-189.655930519104,26
4507-16021-0054,That is why we cry education science.,-114.0636682510376,10
4507-16021-0055,To teach reading means to light the fire every syllable spelled out sparkles.,-159.7179298400879,17
4507-16021-0056,However he who says light does not necessarily say joy.,-96.28887414932251,13
4507-16021-0057,People suffer in the light excess burns.,-103.71849536895752,10
4507-16021-0058,The flame is the enemy of the wing.,-88.45580101013184,11
4507-16021-0059,To burn without ceasing to fly therein lies the marvel of genius.,-166.4371953010559,20
4970-29093-0000,You'll never dig it out of the astor library.,-112.02230215072632,15
4970-29093-0001,To the young american here or elsewhere the paths to fortune are innumerable and all open there is invitation in the air and success in all his wide horizon.,-270.23480463027954,36
4970-29093-0002,He has no traditions to bind him or guide him and his impulse is to break away from the occupation his father has followed and make a new way for himself.,-222.57073831558228,34
4970-29093-0003,The modest fellow would have liked fame thrust upon him for some worthy achievement it might be for a book or for the skillful management of some great newspaper or for some daring expedition like that of lieutenant strain or doctor kane.,-391.8817286491394,47
4970-29093-0004,He was unable to decide exactly what it should be.,-84.31952142715454,13
4970-29093-0005,Sometimes he thought he would like to stand in a conspicuous pulpit and humbly preach the gospel of repentance and it even crossed his mind that it would be noble to give himself to a missionary life to some benighted region where the date palm grows and the nightingale's voice is in tune and the bul bul sings on the off nights.,-564.9613060951233,77
4970-29093-0006,Law seemed to him well enough as a science but he never could discover a practical case where it appeared to him worth while to go to law and all the clients who stopped with this new clerk in the ante room of the law office where he was writing philip invariably advised to settle no matter how but settle greatly to the disgust of his employer who knew that justice between man and man could only be attained by the recognized processes with the attendant fees.,-656.8473625183105,95
4970-29093-0007,It is such a noble ambition that it is a pity it has usually such a shallow foundation.,-150.79221105575562,21
4970-29093-0008,He wanted to begin at the top of the ladder.,-81.5874605178833,13
4970-29093-0009,Philip therefore read diligently in the astor library planned literary works that should compel attention and nursed his genius.,-226.11522340774536,27
4970-29093-0010,He had no friend wise enough to tell him to step into the dorking convention then in session make a sketch of the men and women on the platform and take it to the editor of the daily grapevine and see what he could get a line for it.,-404.8911051750183,56
4970-29093-0011,O very well said gringo turning away with a shade of contempt you'll find if you are going into literature and newspaper work that you can't afford a conscience like that.,-287.06475257873535,39
4970-29093-0012,But philip did afford it and he wrote thanking his friends and declining because he said the political scheme would fail and ought to fail.,-231.42791414260864,31
4970-29093-0013,And he went back to his books and to his waiting for an opening large enough for his dignified entrance into the literary world.,-185.24107933044434,29
4970-29093-0014,Well i'm going as an engineer you can go as one.,-93.18178653717041,16
4970-29093-0015,You can begin by carrying a rod and putting down the figures.,-127.89894151687622,15
4970-29093-0016,No its not too soon.,-84.5654993057251,8
4970-29093-0017,I've been ready to go anywhere for six months.,-105.34796905517578,14
4970-29093-0018,The two young men who were by this time full of the adventure went down to the wall street office of henry's uncle and had a talk with that wily operator.,-274.4005036354065,39
4970-29093-0019,The night was spent in packing up and writing letters for philip would not take such an important step without informing his friends.,-223.71461629867554,28
4970-29093-0020,Why it's in missouri somewhere on the frontier i think we'll get a map.,-134.09508514404297,23
4970-29093-0021,I was afraid it was nearer home.,-89.60088968276978,10
4970-29093-0022,He knew his uncle would be glad to hear that he had at last turned his thoughts to a practical matter.,-206.04042720794678,24
4970-29093-0023,He well knew the perils of the frontier the savage state of society the lurking indians and the dangers of fever.,-194.52925300598145,27
4970-29095-0000,She was tired of other things.,-77.19937086105347,9
4970-29095-0001,She tried this morning an air or two upon the piano sang a simple song in a sweet but slightly metallic voice and then seating herself by the open window read philip's letter.,-282.3332552909851,40
4970-29095-0002,Well mother said the young student looking up with a shade of impatience.,-138.41995668411255,18
4970-29095-0003,I hope thee told the elders that father and i are responsible for the piano and that much as thee loves music thee is never in the room when it is played.,-257.0930485725403,35
4970-29095-0004,I heard father tell cousin abner that he was whipped so often for whistling when he was a boy that he was determined to have what compensation he could get now.,-274.7853274345398,36
4970-29095-0005,Thy ways greatly try me ruth and all thy relations.,-130.49185800552368,15
4970-29095-0006,Is thy father willing thee should go away to a school of the world's people.,-166.6698489189148,20
4970-29095-0007,I have not asked him ruth replied with a look that might imply that she was one of those determined little bodies who first made up her own mind and then compelled others to make up theirs in accordance with hers.,-283.3829016685486,45
4970-29095-0008,Mother i'm going to study medicine.,-71.23705387115479,11
4970-29095-0009,Margaret bolton almost lost for a moment her habitual placidity.,-202.74600505828857,18
4970-29095-0010,Thee study medicine.,-78.65552186965942,7
4970-29095-0011,Does thee think thee could stand it six months.,-117.89247798919678,12
4970-29095-0012,And besides suppose thee does learn medicine.,-110.7056450843811,10
4970-29095-0013,I will practice it.,-69.57163572311401,7
4970-29095-0014,Where thee and thy family are known.,-71.36884593963623,10
4970-29095-0015,If i can get patients.,-85.43694114685059,8
4970-29095-0016,Ruth sat quite still for a time with face intent and flushed it was out now.,-190.724862575531,19
4970-29095-0017,The sight seers returned in high spirits from the city.,-96.21845579147339,14
4970-29095-0018,Ruth asked the enthusiasts if they would like to live in such a sounding mausoleum with its great halls and echoing rooms and no comfortable place in it for the accommodation of any body.,-274.77177476882935,37
4970-29095-0019,And then there was broad street.,-89.18628168106079,9
4970-29095-0020,There certainly was no end to it and even ruth was philadelphian enough to believe that a street ought not to have any end or architectural point upon which the weary eye could rest.,-277.2867136001587,43
