sentence id,ref sentence,PLL score,nr. of tokens
4446-2271-0018,She considered a moment and then said no i think not though i am glad you ask me.,-42.939632415771484,21
4446-2271-0019,After that it was easy to forget actually to forget.,-25.512771606445312,13
4446-2271-0020,Of course he reflected she always had that combination of something homely and sensible and something utterly wild and daft.,-79.78658103942871,25
4446-2271-0021,She must care about the theatre a great deal more than she used to.,-19.191551208496094,17
4446-2271-0022,I'm glad she's held her own since.,-10.558481216430664,14
4446-2271-0023,After all we were awfully young.,-28.052335739135742,10
4446-2271-0024,I shouldn't wonder if she could laugh about it with me now.,-22.307397842407227,17
4446-2273-0000,Hilda was very nice to him and he sat on the edge of his chair flushed with his conversational efforts and moving his chin about nervously over his high collar.,-95.22760152816772,34
4446-2273-0001,They asked him to come to see them in chelsea and they spoke very tenderly of hilda.,-86.17400550842285,24
4446-2273-0002,Lamb wouldn't care a great deal about many of them i fancy.,-46.6495304107666,17
4446-2273-0003,When bartley arrived at bedford square on sunday evening marie the pretty little french girl met him at the door and conducted him upstairs.,-168.85599565505981,32
4446-2273-0004,I should never have asked you if molly had been here for i remember you don't like english cookery.,-109.78202819824219,28
4446-2273-0005,I haven't had a chance yet to tell you what a jolly little place i think this is.,-44.43410873413086,24
4446-2273-0006,They are all sketches made about the villa d'este you see.,-43.72290325164795,17
4446-2273-0007,Those fellows are all very loyal even mainhall.,-57.36855983734131,12
4446-2273-0008,I've managed to save something every year and that with helping my three sisters now and then and tiding poor cousin mike over bad seasons.,-143.37046003341675,32
4446-2273-0009,It's not particularly rare she said but some of it was my mother's.,-27.226573944091797,20
4446-2273-0010,There was watercress soup and sole and a delightful omelette stuffed with mushrooms and truffles and two small rare ducklings and artichokes and a dry yellow rhone wine of which bartley had always been very fond.,-298.70868396759033,53
4446-2273-0011,There is nothing else that looks so jolly.,-36.02080535888672,12
4446-2273-0012,Thank you but i don't like it so well as this.,-35.37727069854736,16
4446-2273-0013,Have you been in paris much these late years.,-52.1920371055603,13
4446-2273-0014,There are few changes in the old quarter.,-28.07445526123047,11
4446-2273-0015,Don't i though i'm so sorry to hear it how did her son turn out.,-53.89220857620239,22
4446-2273-0016,Her hair is still like flax and her blue eyes are just like a baby's and she has the same three freckles on her little nose and talks about going back to her bains de mer.,-133.35789728164673,47
4446-2273-0017,How jolly it was being young hilda.,-71.23567628860474,12
4446-2273-0018,Do you remember that first walk we took together in paris.,-43.330214500427246,15
4446-2273-0019,Come we'll have our coffee in the other room and you can smoke.,-26.43085479736328,18
4446-2273-0020,I think we did she answered demurely.,-52.41796159744263,12
4446-2273-0021,What she wanted from us was neither our flowers nor our francs but just our youth.,-71.15039253234863,21
4446-2273-0022,They were both remembering what the woman had said when she took the money god give you a happy love.,-61.38437223434448,23
4446-2273-0023,The strange woman and her passionate sentence that rang out so sharply had frightened them both.,-41.1901912689209,19
4446-2273-0024,Bartley started when hilda rang the little bell beside her dear me why did you do that.,-96.67286920547485,22
4446-2273-0025,It was very jolly he murmured lazily as marie came in to take away the coffee.,-107.63191795349121,23
4446-2273-0026,Have i told you about my new play.,-33.29436731338501,11
4446-2273-0027,When she finished alexander shook himself out of a reverie.,-96.730703830719,17
4446-2273-0028,Nonsense of course i can't really sing except the way my mother and grandmother did before me.,-78.15606784820557,24
4446-2273-0029,It's really too warm in this room to sing don't you feel it.,-24.8934063911438,20
4446-2273-0030,Alexander went over and opened the window for her.,-18.196925163269043,12
4446-2273-0031,There just in front.,-18.2772274017334,7
4446-2273-0032,He stood a little behind her and tried to steady himself as he said it's soft and misty see how white the stars are.,-65.7531566619873,30
4446-2273-0033,For a long time neither hilda nor bartley spoke.,-49.444387435913086,14
4446-2273-0034,He felt a tremor run through the slender yellow figure in front of him.,-53.70862007141113,19
4446-2273-0035,Bartley leaned over her shoulder without touching her and whispered in her ear you are giving me a chance yes.,-49.7577428817749,24
4446-2273-0036,Alexander unclenched the two hands at his sides.,-40.47097158432007,12
4446-2275-0000,The stop at queenstown the tedious passage up the mersey were things that he noted dimly through his growing impatience.,-153.02314472198486,29
4446-2275-0001,She blushed and smiled and fumbled his card in her confusion before she ran upstairs.,-41.054903507232666,18
4446-2275-0002,Alexander paced up and down the hallway buttoning and unbuttoning his overcoat until she returned and took him up to hilda's living room.,-125.5696930885315,34
4446-2275-0003,The room was empty when he entered.,-4.807665824890137,10
4446-2275-0004,Alexander did not sit down.,-11.245891094207764,8
4446-2275-0005,I felt it in my bones when i woke this morning that something splendid was going to turn up.,-40.13082027435303,22
4446-2275-0006,I thought it might be sister kate or cousin mike would be happening along.,-94.80328273773193,19
4446-2275-0007,She pushed him toward the big chair by the fire and sat down on a stool at the opposite side of the hearth her knees drawn up to her chin laughing like a happy little girl.,-53.74444389343262,39
4446-2275-0008,When did you come bartley and how did it happen you haven't spoken a word.,-53.83524036407471,21
4446-2275-0009,I got in about ten minutes ago.,-9.578719139099121,10
4446-2275-0010,Alexander leaned forward and warmed his hands before the blaze.,-29.306321144104004,13
4446-2275-0011,Bartley bent lower over the fire.,-30.72540807723999,10
4446-2275-0012,She looked at his heavy shoulders and big determined head thrust forward like a catapult in leash.,-113.93457889556885,23
4446-2275-0013,I'll do anything you wish me to bartley she said tremulously.,-82.39711380004883,19
4446-2275-0014,I can't stand seeing you miserable.,-8.704205513000488,11
4446-2275-0015,He pulled up a window as if the air were heavy.,-24.9211368560791,14
4446-2275-0016,Hilda watched him from her corner trembling and scarcely breathing dark shadows growing about her eyes it.,-93.4079818725586,20
4446-2275-0017,But it's worse now it's unbearable.,-30.771395683288574,14
4446-2275-0018,I get nothing but misery out of either.,-20.847715377807617,11
4446-2275-0019,The world is all there just as it used to be but i can't get at it any more.,-40.71478843688965,24
4446-2275-0020,It was myself i was defying hilda.,-82.59268188476562,12
4446-2275-0021,Hilda's face quivered but she whispered yes i think it must have been.,-75.99534511566162,20
4446-2275-0022,But why didn't you tell me when you were here in the summer.,-21.123967170715332,18
4446-2275-0023,Alexander groaned i meant to but somehow i couldn't.,-40.15591907501221,14
4446-2275-0024,She pressed his hand gently in gratitude.,-23.40864658355713,10
4446-2275-0025,Weren't you happy then at all.,-27.908292293548584,12
4446-2275-0026,She closed her eyes and took a deep breath as if to draw in again the fragrance of those days.,-48.866576194763184,25
4446-2275-0027,He moved uneasily and his chair creaked.,-56.1344575881958,12
4446-2275-0028,Yes yes she hurried pulling her hand gently away from him.,-36.463438987731934,14
4446-2275-0029,Please tell me one thing bartley at least tell me that you believe i thought i was making you happy.,-55.70461082458496,24
4446-2275-0030,Yes hilda i know that he said simply.,-67.43381834030151,12
4446-2275-0031,I understand bartley i was wrong.,-53.80799961090088,10
4446-2275-0032,But i didn't know you've only to tell me now.,-40.13774251937866,17
4446-2275-0033,What i mean is that i want you to promise never to see me again no matter how often i come no matter how hard i beg.,-28.16440773010254,30
4446-2275-0034,Keep away if you wish when have i ever followed you.,-49.296570777893066,14
4446-2275-0035,Alexander rose and shook himself angrily yes i know i'm cowardly.,-64.5558443069458,17
4446-2275-0036,He took her roughly in his arms do you know what i mean.,-30.87407875061035,16
4446-2275-0037,Oh bartley what am i to do.,-56.19231081008911,11
4446-2275-0038,I will ask the least imaginable but i must have something.,-82.447265625,17
4446-2275-0039,I must know about you.,-9.862635612487793,8
4446-2275-0040,The sight of you bartley to see you living and happy and successful can i never make you understand what that means to me.,-93.21525239944458,28
4446-2275-0041,You see loving some one as i love you makes the whole world different.,-44.96146631240845,17
4446-2275-0042,And then you came back not caring very much but it made no difference.,-23.449170112609863,17
4446-2275-0043,Bartley bent over and took her in his arms kissing her mouth and her wet tired eyes.,-48.394917488098145,21
4446-2275-0044,Don't cry don't cry he whispered.,-7.585899353027344,13
4446-2275-0045,We've tortured each other enough for tonight.,-14.990937232971191,12
4507-16021-0000,Chapter one origin.,-25.89536190032959,6
4507-16021-0001,It engenders a whole world la pegre for which read theft and a hell la pegrenne for which read hunger.,-148.32009172439575,30
4507-16021-0002,Thus idleness is the mother.,-43.175323486328125,9
4507-16021-0003,She has a son theft and a daughter hunger.,-45.759456634521484,12
4507-16021-0004,What is slang.,-25.708845615386963,6
4507-16021-0005,We have never understood this sort of objections.,-29.834147453308105,11
4507-16021-0006,Slang is odious.,-49.35511493682861,8
4507-16021-0007,Slang makes one shudder.,-47.58877992630005,8
4507-16021-0008,Who denies that of course it does.,-24.745803833007812,10
4507-16021-0009,When it is a question of probing a wound a gulf a society since when has it been considered wrong to go too far to go to the bottom.,-133.4878978729248,34
4507-16021-0010,We have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty accepted and fulfilled merits.,-108.2647614479065,34
4507-16021-0011,Why should one not explore everything and study everything.,-30.574791431427002,12
4507-16021-0012,Why should one halt on the way.,-30.872777938842773,10
4507-16021-0013,Nothing is more lugubrious than the contemplation thus in its nudity in the broad light of thought of the horrible swarming of slang.,-231.72915935516357,36
4507-16021-0014,Now when has horror ever excluded study.,-66.32759284973145,10
4507-16021-0015,Since when has malady banished medicine.,-72.22525644302368,11
4507-16021-0016,Can one imagine a naturalist refusing to study the viper the bat the scorpion the centipede the tarantula and one who would cast them back into their darkness saying oh how ugly that is.,-222.21065759658813,44
4507-16021-0017,He would be like a philologist refusing to examine a fact in language a philosopher hesitating to scrutinize a fact in humanity.,-162.68837881088257,33
4507-16021-0018,What is slang properly speaking.,-36.662415504455566,8
4507-16021-0019,It is the language of wretchedness.,-54.963045597076416,12
4507-16021-0020,We may be stopped the fact may be put to us in general terms which is one way of attenuating it we may be told that all trades professions it may be added all the accidents of the social hierarchy and all forms of intelligence have their own slang.,-181.2714648246765,55
4507-16021-0021,The painter who says my grinder the notary who says my skip the gutter the hairdresser who says my mealyback the cobbler who says my cub talks slang.,-197.34132146835327,41
4507-16021-0022,There is the slang of the affected lady as well as of the precieuses.,-74.82727861404419,19
4507-16021-0023,The sugar manufacturer who says loaf clarified lumps bastard common burnt this honest manufacturer talks slang.,-175.45995140075684,21
4507-16021-0024,Algebra medicine botany have each their slang.,-123.99425840377808,14
4507-16021-0025,To meet the needs of this conflict wretchedness has invented a language of combat which is slang.,-92.9640383720398,23
4507-16021-0026,To keep afloat and to rescue from oblivion to hold above the gulf were it but a fragment of some language which man has spoken and which would otherwise be lost that is to say one of the elements good or bad of which civilization is composed or by which it is complicated to extend the records of social observation is to serve civilization itself.,-238.29444313049316,72
4507-16021-0027,Phoenician very good.,-52.82347536087036,9
4507-16021-0028,Even dialect let that pass.,-32.82653856277466,8
4507-16021-0029,To this we reply in one word only.,-11.537257194519043,11
4507-16021-0030,Assuredly if the tongue which a nation or a province has spoken is worthy of interest the language which has been spoken by a misery is still more worthy of attention and study.,-97.39913272857666,38
4507-16021-0031,And then we insist upon it the study of social deformities and infirmities and the task of pointing them out with a view to remedy is not a business in which choice is permitted.,-145.77443504333496,42
4507-16021-0032,He must descend with his heart full of charity and severity at the same time as a brother and as a judge to those impenetrable casemates where crawl pell mell those who bleed and those who deal the blow those who weep and those who curse those who fast and those who devour those who endure evil and those who inflict it.,-326.05374336242676,76
4507-16021-0033,Do we really know the mountain well when we are not acquainted with the cavern.,-37.20676040649414,18
4507-16021-0034,They constitute two different orders of facts which correspond to each other which are always interlaced and which often bring forth results.,-74.64010715484619,26
4507-16021-0035,True history being a mixture of all things the true historian mingles in everything.,-67.23046588897705,18
4507-16021-0036,Facts form one of these and ideas the other.,-43.77038860321045,13
4507-16021-0037,There it clothes itself in word masks in metaphor rags.,-84.78612756729126,14
4507-16021-0038,In this guise it becomes horrible.,-47.51655292510986,10
4507-16021-0039,One perceives without understanding it a hideous murmur sounding almost like human accents but more nearly resembling a howl than an articulate word.,-142.0967206954956,30
4507-16021-0040,One thinks one hears hydras talking.,-54.811471939086914,11
4507-16021-0041,It is unintelligible in the dark.,-63.73074388504028,12
4507-16021-0042,It is black in misfortune it is blacker still in crime these two blacknesses amalgamated compose slang.,-141.81409740447998,25
4507-16021-0043,The earth is not devoid of resemblance to a jail.,-37.539055824279785,13
4507-16021-0044,Look closely at life.,-14.368988037109375,7
4507-16021-0045,It is so made that everywhere we feel the sense of punishment.,-39.24137783050537,15
4507-16021-0046,Each day has its own great grief or its little care.,-45.7524299621582,14
4507-16021-0047,Yesterday you were trembling for a health that is dear to you to day you fear for your own to morrow it will be anxiety about money the day after to morrow the diatribe of a slanderer the day after that the misfortune of some friend then the prevailing weather then something that has been broken or lost then a pleasure with which your conscience and your vertebral column reproach you again the course of public affairs.,-463.6782417297363,97
4507-16021-0048,This without reckoning in the pains of the heart and so it goes on.,-72.11689901351929,19
4507-16021-0049,There is hardly one day out of a hundred which is wholly joyous and sunny.,-56.172908306121826,19
4507-16021-0050,And you belong to that small class who are happy.,-31.85545063018799,13
4507-16021-0051,In this world evidently the vestibule of another there are no fortunate.,-94.56624460220337,17
4507-16021-0052,The real human division is this the luminous and the shady.,-85.6149411201477,16
4507-16021-0053,To diminish the number of the shady to augment the number of the luminous that is the object.,-123.80849695205688,26
4507-16021-0054,That is why we cry education science.,-33.775328159332275,10
4507-16021-0055,To teach reading means to light the fire every syllable spelled out sparkles.,-83.26277446746826,17
4507-16021-0056,However he who says light does not necessarily say joy.,-41.12128210067749,13
4507-16021-0057,People suffer in the light excess burns.,-47.850966453552246,10
4507-16021-0058,The flame is the enemy of the wing.,-29.065999031066895,11
4507-16021-0059,To burn without ceasing to fly therein lies the marvel of genius.,-108.5870451927185,20
4970-29093-0000,You'll never dig it out of the astor library.,-48.731019020080566,15
4970-29093-0001,To the young american here or elsewhere the paths to fortune are innumerable and all open there is invitation in the air and success in all his wide horizon.,-169.12432670593262,36
4970-29093-0002,He has no traditions to bind him or guide him and his impulse is to break away from the occupation his father has followed and make a new way for himself.,-60.14039611816406,34
4970-29093-0003,The modest fellow would have liked fame thrust upon him for some worthy achievement it might be for a book or for the skillful management of some great newspaper or for some daring expedition like that of lieutenant strain or doctor kane.,-159.16737127304077,47
4970-29093-0004,He was unable to decide exactly what it should be.,-11.374041557312012,13
4970-29093-0005,Sometimes he thought he would like to stand in a conspicuous pulpit and humbly preach the gospel of repentance and it even crossed his mind that it would be noble to give himself to a missionary life to some benighted region where the date palm grows and the nightingale's voice is in tune and the bul bul sings on the off nights.,-277.53570890426636,77
4970-29093-0006,Law seemed to him well enough as a science but he never could discover a practical case where it appeared to him worth while to go to law and all the clients who stopped with this new clerk in the ante room of the law office where he was writing philip invariably advised to settle no matter how but settle greatly to the disgust of his employer who knew that justice between man and man could only be attained by the recognized processes with the attendant fees.,-356.7525825500488,95
4970-29093-0007,It is such a noble ambition that it is a pity it has usually such a shallow foundation.,-45.28354787826538,21
4970-29093-0008,He wanted to begin at the top of the ladder.,-14.890480995178223,13
4970-29093-0009,Philip therefore read diligently in the astor library planned literary works that should compel attention and nursed his genius.,-167.6964430809021,27
4970-29093-0010,He had no friend wise enough to tell him to step into the dorking convention then in session make a sketch of the men and women on the platform and take it to the editor of the daily grapevine and see what he could get a line for it.,-168.4939842224121,56
4970-29093-0011,O very well said gringo turning away with a shade of contempt you'll find if you are going into literature and newspaper work that you can't afford a conscience like that.,-120.00529527664185,39
4970-29093-0012,But philip did afford it and he wrote thanking his friends and declining because he said the political scheme would fail and ought to fail.,-133.40608978271484,31
4970-29093-0013,And he went back to his books and to his waiting for an opening large enough for his dignified entrance into the literary world.,-71.02440118789673,29
4970-29093-0014,Well i'm going as an engineer you can go as one.,-34.61831474304199,16
4970-29093-0015,You can begin by carrying a rod and putting down the figures.,-37.58651638031006,15
4970-29093-0016,No its not too soon.,-23.208589553833008,8
4970-29093-0017,I've been ready to go anywhere for six months.,-12.418210506439209,14
4970-29093-0018,The two young men who were by this time full of the adventure went down to the wall street office of henry's uncle and had a talk with that wily operator.,-120.98307800292969,39
4970-29093-0019,The night was spent in packing up and writing letters for philip would not take such an important step without informing his friends.,-83.81392192840576,28
4970-29093-0020,Why it's in missouri somewhere on the frontier i think we'll get a map.,-77.52077198028564,23
4970-29093-0021,I was afraid it was nearer home.,-18.575199127197266,10
4970-29093-0022,He knew his uncle would be glad to hear that he had at last turned his thoughts to a practical matter.,-17.649768829345703,24
4970-29093-0023,He well knew the perils of the frontier the savage state of society the lurking indians and the dangers of fever.,-102.60074663162231,27
4970-29095-0000,She was tired of other things.,-11.409689903259277,9
4970-29095-0001,She tried this morning an air or two upon the piano sang a simple song in a sweet but slightly metallic voice and then seating herself by the open window read philip's letter.,-135.66355562210083,40
4970-29095-0002,Well mother said the young student looking up with a shade of impatience.,-85.68416690826416,18
4970-29095-0003,I hope thee told the elders that father and i are responsible for the piano and that much as thee loves music thee is never in the room when it is played.,-80.7088098526001,35
4970-29095-0004,I heard father tell cousin abner that he was whipped so often for whistling when he was a boy that he was determined to have what compensation he could get now.,-101.83948516845703,36
4970-29095-0005,Thy ways greatly try me ruth and all thy relations.,-89.9913592338562,15
4970-29095-0006,Is thy father willing thee should go away to a school of the world's people.,-47.48713159561157,20
4970-29095-0007,I have not asked him ruth replied with a look that might imply that she was one of those determined little bodies who first made up her own mind and then compelled others to make up theirs in accordance with hers.,-103.72757196426392,45
4970-29095-0008,Mother i'm going to study medicine.,-30.330615043640137,11
4970-29095-0009,Margaret bolton almost lost for a moment her habitual placidity.,-106.31270408630371,18
4970-29095-0010,Thee study medicine.,-29.45294427871704,7
4970-29095-0011,Does thee think thee could stand it six months.,-28.9249906539917,12
4970-29095-0012,And besides suppose thee does learn medicine.,-49.50583076477051,10
4970-29095-0013,I will practice it.,-16.121615409851074,7
4970-29095-0014,Where thee and thy family are known.,-18.7608585357666,10
4970-29095-0015,If i can get patients.,-29.755736351013184,8
4970-29095-0016,Ruth sat quite still for a time with face intent and flushed it was out now.,-83.69316911697388,19
4970-29095-0017,The sight seers returned in high spirits from the city.,-42.38414001464844,14
4970-29095-0018,Ruth asked the enthusiasts if they would like to live in such a sounding mausoleum with its great halls and echoing rooms and no comfortable place in it for the accommodation of any body.,-94.64875030517578,37
4970-29095-0019,And then there was broad street.,-20.489166259765625,9
4970-29095-0020,There certainly was no end to it and even ruth was philadelphian enough to believe that a street ought not to have any end or architectural point upon which the weary eye could rest.,-175.25805616378784,43
4970-29095-0021,But neither saint girard nor broad street neither wonders of the mint nor the glories of the hall where the ghosts of our fathers sit always signing the declaration impressed the visitors so much as the splendors of the chestnut street windows and the bargains on eighth street.,-293.86694383621216,59
4970-29095-0022,Is thee going to the yearly meeting ruth asked one of the girls.,-72.93933296203613,17
4970-29095-0023,I have nothing to wear replied that demure person.,-65.99024724960327,13
4970-29095-0024,It has occupied mother a long time to find at the shops the exact shade for her new bonnet.,-81.36783742904663,24
4970-29095-0025,And thee won't go why should i.,-47.36891031265259,12
4970-29095-0026,If i go to meeting at all i like best to sit in the quiet old house in germantown where the windows are all open and i can see the trees and hear the stir of the leaves.,-105.75203514099121,43
4970-29095-0027,It's such a crush at the yearly meeting at arch street and then there's the row of sleek looking young men who line the curbstone and stare at us as we come out.,-103.7091178894043,41
4970-29095-0028,He doesn't say but it's on the frontier and on the map everything beyond it is marked indians and desert and looks as desolate as a wednesday meeting humph it was time for him to do something.,-186.37137031555176,50
4970-29095-0029,Is he going to start a daily newspaper among the kick a poos.,-73.45325565338135,17
4970-29095-0030,Father thee's unjust to philip he's going into business.,-109.56360530853271,20
4970-29095-0031,He doesn't say exactly what it is said ruth a little dubiously but it's something about land and railroads and thee knows father that fortunes are made nobody knows exactly how in a new country.,-151.5740442276001,44
4970-29095-0032,But philip is honest and he has talent enough if he will stop scribbling to make his way.,-116.61618566513062,26
4970-29095-0033,What a box women are put into measured for it and put in young if we go anywhere it's in a box veiled and pinioned and shut in by disabilities.,-156.82473611831665,37
4970-29095-0034,Why should i rust and be stupid and sit in inaction because i am a girl.,-70.85155296325684,21
4970-29095-0035,And if i had a fortune would thee want me to lead a useless life.,-52.909085273742676,18
4970-29095-0036,Has thee consulted thy mother about a career i suppose it is a career thee wants.,-31.308709144592285,19
4970-29095-0037,But that wise and placid woman understood the sweet rebel a great deal better than ruth understood herself.,-126.53355312347412,24
4970-29095-0038,Ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage would make a way for him.,-94.33698654174805,34
4992-23283-0000,But the more forgetfulness had then prevailed the more powerful was the force of remembrance when she awoke.,-76.68834495544434,23
4992-23283-0001,Miss milner's health is not good.,-43.80616617202759,13
4992-23283-0002,Said missus horton a few minutes after.,-65.52697086334229,12
4992-23283-0003,So there is to me added sandford with a sarcastic sneer.,-74.06410074234009,16
4992-23283-0004,And yet you must own her behaviour has warranted them has it not been in this particular incoherent and unaccountable.,-182.4540376663208,31
4992-23283-0005,Not that i know of not one more that i know of he replied with astonishment at what she had insinuated and yet with a perfect assurance that she was in the wrong.,-115.62039566040039,38
4992-23283-0006,Perhaps i am mistaken answered she.,-40.789846897125244,9
4992-23283-0007,To ask any more questions of you i believe would be unfair.,-35.65913105010986,15
4992-23283-0008,He seemed to wait for her reply but as she made none he proceeded.,-31.127647399902344,17
4992-23283-0009,Oh my lord cried miss woodley with a most forcible accent you are the last person on earth she would pardon me for entrusting.,-155.7782826423645,32
4992-23283-0010,But in such a case miss milner's election of a husband shall not direct mine.,-86.87510013580322,22
4992-23283-0011,If she does not know how to estimate her own value i do.,-29.186123371124268,16
4992-23283-0012,Independent of her fortune she has beauty to captivate the heart of any man and with all her follies she has a frankness in her manner an unaffected wisdom in her thoughts a vivacity in her conversation and withal a softness in her demeanour that might alone engage the affections of a man of the nicest sentiments and the strongest understanding.,-341.301766872406,80
4992-23283-0013,My lord miss milner's taste is not a depraved one it is but too refined.,-120.54201173782349,24
4992-23283-0014,What can you mean by that miss woodley you talk mysteriously.,-82.68196678161621,16
4992-23283-0015,Is she not afraid that i will thwart her inclinations.,-58.06304883956909,15
4992-23283-0016,Again he searched his own thoughts nor ineffectually as before.,-77.60628414154053,16
4992-23283-0017,Miss woodley was too little versed in the subject to know this would have been not to love at all at least not to the extent of breaking through engagements and all the various obstacles that still militated against their union.,-162.34871864318848,48
4992-23283-0018,To relieve her from both he laid his hand with force upon his heart and said do you believe me.,-59.13560628890991,23
4992-23283-0019,I will make no unjust use of what i know he replied with firmness i believe you my lord.,-100.22082853317261,25
4992-23283-0020,I have never yet however been vanquished by them and even upon this occasion my reason shall combat them to the last and my reason shall fail me before i do wrong.,-102.58851766586304,36
4992-41797-0000,Yes dead these four years an a good job for her too.,-91.143385887146,15
4992-41797-0001,Well as i say it's an awful queer world they clap all the burglars into jail and the murderers and the wife beaters i've allers thought a gentle reproof would be enough punishment for a wife beater cause he probably has a lot o provocation that nobody knows and the firebugs can't think o the right name something like cendenaries an the breakers o the peace an what not an yet the law has nothin to say to a man like hen lord.,-505.96519708633423,110
4992-41797-0002,Grandfather was alexander carey l l d doctor of laws that is.,-120.3767318725586,19
4992-41797-0003,Mister popham laid down his brush.,-49.098388671875,10
4992-41797-0004,I swan to man he ejaculated if you don't work hard you can't keep up with the times doctor of laws.,-133.17634391784668,32
4992-41797-0005,Done he ain't done a thing he'd oughter sence he was born.,-80.18869113922119,21
4992-41797-0006,He keeps the thou shalt not commandments first rate hen lord does.,-112.72137403488159,18
4992-41797-0007,He give up his position and shut the family up in that tomb of a house so t he could study his books.,-84.12557172775269,26
4992-41797-0008,Mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords.,-115.25773191452026,28
4992-41797-0009,Henry lord with the degree of ph d to his credit had been professor of zoology at a new england college but had resigned his post in order to write a series of scientific text books.,-136.05333471298218,43
4992-41797-0010,Always irritable cold indifferent he had grown rapidly more so as years went on.,-114.886483669281,20
4992-41797-0011,Whatever appealed to her sense of beauty was straightway transferred to paper or canvas.,-53.41280937194824,18
4992-41797-0012,She is wild to know how to do things.,-23.926651000976562,12
4992-41797-0013,She makes effort after effort trembling with eagerness and when she fails to reproduce what she sees she works herself into a frenzy of grief and disappointment.,-58.59467935562134,31
4992-41797-0014,When she could not make a rabbit or a bird look real on paper she searched in her father's books for pictures of its bones.,-38.619322776794434,30
4992-41797-0015,Cyril there must be some better way of doing i just draw the outline of an animal and then i put hairs or feathers on it they have no bodies.,-86.7397027015686,33
4992-41797-0016,They couldn't run nor move they're just pasteboard.,-57.47169494628906,16
4992-41797-0017,He wouldn't search so don't worry replied cyril quietly and the two looked at each other and knew that it was so.,-92.91620826721191,31
4992-41797-0018,There in the cedar hollow then lived olive lord an angry resentful little creature weighed down by a fierce sense of injury.,-141.7887716293335,28
4992-41797-0019,Olive's mournful black eyes met nancy's sparkling brown ones.,-90.47034978866577,20
4992-41797-0020,Nancy's curly chestnut crop shone in the sun and olive's thick black plaits looked blacker by contrast.,-117.59801864624023,27
4992-41797-0021,She's wonderful more wonderful than anybody we've ever seen anywhere and she draws better than the teacher in charlestown.,-108.80276203155518,29
4992-41797-0022,She's older than i am but so tiny and sad and shy that she seems like a child.,-36.639909744262695,23
4992-41806-0000,Natty harmon tried the kitchen pump secretly several times during the evening for the water had to run up hill all the way from the well to the kitchen sink and he believed this to be a continual miracle that might give out at any moment.,-173.3778953552246,53
4992-41806-0001,To night there was no need of extra heat and there were great ceremonies to be observed in lighting the fires on the hearthstones.,-64.78599214553833,28
4992-41806-0002,They began with the one in the family sitting room colonel wheeler ralph thurston mister and missus bill harmon with natty and rufus mister and missus popham with digby and lallie joy all standing in admiring groups and thrilling with delight at the order of events.,-402.1407480239868,67
4992-41806-0003,Kathleen waved the torch to and fro as she recited some beautiful lines written for some such purpose as that which called them together to night.,-104.38435792922974,30
4992-41806-0004,Burn fire burn flicker flicker flame.,-31.64826202392578,9
4992-41806-0005,Next came olive's turn to help in the ceremonies.,-45.93882513046265,14
4992-41806-0006,Ralph thurston had found a line of latin for them in his beloved horace tibi splendet focus for you the hearth fire shines.,-251.41548919677734,35
4992-41806-0007,Olive had painted the motto on a long narrow panel of canvas and giving it to mister popham stood by the fireside while he deftly fitted it into the place prepared for it.,-180.9675488471985,40
4992-41806-0008,Olive has another lovely gift for the yellow house said mother carey rising and to carry out the next part of the programme we shall have to go in procession upstairs to my bedroom.,-134.27661848068237,38
4992-41806-0009,Exclaimed bill harmon to his wife as they went through the lighted hall.,-112.99585819244385,20
4992-41806-0010,Ain't they the greatest.,-18.947560787200928,9
4992-41806-0011,Mother carey poured coffee nancy chocolate and the others helped serve the sandwiches and cake doughnuts and tarts.,-166.44017934799194,26
4992-41806-0012,At that moment the gentleman entered bearing a huge object concealed by a piece of green felt.,-52.0930700302124,20
4992-41806-0013,Approaching the dining table he carefully placed the article in the centre and removed the cloth.,-66.2236680984497,22
4992-41806-0014,Thinks i to myself i never seen anything osh popham couldn't mend if he took time enough and glue enough so i carried this little feller home in a bushel basket one night last month an i've spent eleven evenin's puttin him together.,-299.20164823532104,61
4992-41806-0015,Missus harmon thought he sang too much and told her husband privately that if he was a canary bird she should want to keep a table cover over his head most of the time but he was immensely popular with the rest of his audience.,-139.77984857559204,51
4992-41806-0016,The face of the mahogany shone with delight and why not when it was doing everything almost everything within the scope of a piano and yet the family had enjoyed weeks of good nourishing meals on what had been saved by its exertions.,-200.26906442642212,51
4992-41806-0017,We shut our eyes the flowers bloom on we murmur but the corn ears fill we choose the shadow but the sun that casts it shines behind us still.,-142.43487930297852,34
5105-28233-0000,Length of service fourteen years three months and five days.,-24.22115993499756,13
5105-28233-0001,He seemed born to please without being conscious of the power he possessed.,-29.36366367340088,16
5105-28233-0002,It must be owned and no one was more ready to confess it than himself that his literary attainments were by no means of a high order.,-74.75316143035889,31
5105-28233-0003,We don't spin tops is a favorite saying amongst artillery officers indicating that they do not shirk their duty by frivolous pursuits but it must be confessed that servadac being naturally idle was very much given to spinning tops.,-205.41079330444336,52
5105-28233-0004,Once in action he was leading a detachment of infantry through an intrenchment.,-55.56633901596069,19
