sentence id,ref sentence,PLL score,nr. of tokens
4507-16021-0041,It is unintelligible in the dark.,-29.938392639160156,8
4507-16021-0042,It is black in misfortune it is blacker still in crime these two blacknesses amalgamated compose slang.,-120.60868072509766,21
4507-16021-0043,The earth is not devoid of resemblance to a jail.,-50.523170471191406,10
4507-16021-0044,Look closely at life.,-25.234249114990234,4
4507-16021-0045,It is so made that everywhere we feel the sense of punishment.,-62.52434539794922,12
4507-16021-0046,Each day has its own great grief or its little care.,-55.85457229614258,11
4507-16021-0047,Yesterday you were trembling for a health that is dear to you to day you fear for your own to morrow it will be anxiety about money the day after to morrow the diatribe of a slanderer the day after that the misfortune of some friend then the prevailing weather then something that has been broken or lost then a pleasure with which your conscience and your vertebral column reproach you again the course of public affairs.,-362.3910217285156,85
4507-16021-0048,This without reckoning in the pains of the heart and so it goes on.,-71.3499755859375,14
4507-16021-0049,There is hardly one day out of a hundred which is wholly joyous and sunny.,-63.09395980834961,16
4507-16021-0050,And you belong to that small class who are happy.,-43.62319564819336,10
4507-16021-0051,In this world evidently the vestibule of another there are no fortunate.,-79.71739959716797,14
4507-16021-0052,The real human division is this the luminous and the shady.,-70.5047607421875,12
4507-16021-0053,To diminish the number of the shady to augment the number of the luminous that is the object.,-87.98509216308594,19
4507-16021-0054,That is why we cry education science.,-39.90602111816406,7
4507-16021-0055,To teach reading means to light the fire every syllable spelled out sparkles.,-87.94525909423828,15
4507-16021-0056,However he who says light does not necessarily say joy.,-63.745506286621094,10
4507-16021-0057,People suffer in the light excess burns.,-50.0696907043457,7
4507-16021-0058,The flame is the enemy of the wing.,-38.67438888549805,8
4507-16021-0059,To burn without ceasing to fly therein lies the marvel of genius.,-68.50018310546875,13
4970-29093-0000,You'll never dig it out of the astor library.,-57.02506637573242,11
4970-29093-0001,To the young american here or elsewhere the paths to fortune are innumerable and all open there is invitation in the air and success in all his wide horizon.,-157.09823608398438,30
4970-29093-0002,He has no traditions to bind him or guide him and his impulse is to break away from the occupation his father has followed and make a new way for himself.,-117.06038665771484,31
4970-29093-0003,The modest fellow would have liked fame thrust upon him for some worthy achievement it might be for a book or for the skillful management of some great newspaper or for some daring expedition like that of lieutenant strain or doctor kane.,-217.33843994140625,44
4970-29093-0004,He was unable to decide exactly what it should be.,-32.43438720703125,10
4970-29093-0005,Sometimes he thought he would like to stand in a conspicuous pulpit and humbly preach the gospel of repentance and it even crossed his mind that it would be noble to give himself to a missionary life to some benighted region where the date palm grows and the nightingale's voice is in tune and the bul bul sings on the off nights.,-291.0390319824219,69
4970-29093-0006,Law seemed to him well enough as a science but he never could discover a practical case where it appeared to him worth while to go to law and all the clients who stopped with this new clerk in the ante room of the law office where he was writing philip invariably advised to settle no matter how but settle greatly to the disgust of his employer who knew that justice between man and man could only be attained by the recognized processes with the attendant fees.,-410.15704345703125,88
4970-29093-0007,It is such a noble ambition that it is a pity it has usually such a shallow foundation.,-70.89176940917969,18
4970-29093-0008,He wanted to begin at the top of the ladder.,-28.488845825195312,10
4970-29093-0009,Philip therefore read diligently in the astor library planned literary works that should compel attention and nursed his genius.,-142.4503936767578,22
4970-29093-0010,He had no friend wise enough to tell him to step into the dorking convention then in session make a sketch of the men and women on the platform and take it to the editor of the daily grapevine and see what he could get a line for it.,-204.1849822998047,52
4970-29093-0011,O very well said gringo turning away with a shade of contempt you'll find if you are going into literature and newspaper work that you can't afford a conscience like that.,-168.88136291503906,34
4970-29093-0012,But philip did afford it and he wrote thanking his friends and declining because he said the political scheme would fail and ought to fail.,-146.94078063964844,26
4970-29093-0013,And he went back to his books and to his waiting for an opening large enough for his dignified entrance into the literary world.,-95.93798065185547,25
4970-29093-0014,Well i'm going as an engineer you can go as one.,-58.18296813964844,12
4970-29093-0015,You can begin by carrying a rod and putting down the figures.,-56.6130485534668,12
4970-29093-0016,No its not too soon.,-25.51250457763672,5
4970-29093-0017,I've been ready to go anywhere for six months.,-32.61391067504883,10
4970-29093-0018,The two young men who were by this time full of the adventure went down to the wall street office of henry's uncle and had a talk with that wily operator.,-154.21234130859375,34
4970-29093-0019,The night was spent in packing up and writing letters for philip would not take such an important step without informing his friends.,-109.81077575683594,24
4970-29093-0020,Why it's in missouri somewhere on the frontier i think we'll get a map.,-87.77727508544922,17
4970-29093-0021,I was afraid it was nearer home.,-31.282604217529297,7
4970-29093-0022,He knew his uncle would be glad to hear that he had at last turned his thoughts to a practical matter.,-63.942535400390625,21
4970-29093-0023,He well knew the perils of the frontier the savage state of society the lurking indians and the dangers of fever.,-111.9272232055664,23
4970-29095-0000,She was tired of other things.,-24.74258804321289,6
4970-29095-0001,She tried this morning an air or two upon the piano sang a simple song in a sweet but slightly metallic voice and then seating herself by the open window read philip's letter.,-176.91738891601562,35
4970-29095-0002,Well mother said the young student looking up with a shade of impatience.,-80.62311553955078,14
4970-29095-0003,I hope thee told the elders that father and i are responsible for the piano and that much as thee loves music thee is never in the room when it is played.,-146.73178100585938,32
4970-29095-0004,I heard father tell cousin abner that he was whipped so often for whistling when he was a boy that he was determined to have what compensation he could get now.,-133.90426635742188,33
4970-29095-0005,Thy ways greatly try me ruth and all thy relations.,-79.09000396728516,11
4970-29095-0006,Is thy father willing thee should go away to a school of the world's people.,-82.53640747070312,16
4970-29095-0007,I have not asked him ruth replied with a look that might imply that she was one of those determined little bodies who first made up her own mind and then compelled others to make up theirs in accordance with hers.,-173.3878173828125,41
4970-29095-0008,Mother i'm going to study medicine.,-32.005714416503906,7
4970-29095-0009,Margaret bolton almost lost for a moment her habitual placidity.,-78.72474670410156,13
4970-29095-0010,Thee study medicine.,-36.125606536865234,4
4970-29095-0011,Does thee think thee could stand it six months.,-51.188690185546875,9
4970-29095-0012,And besides suppose thee does learn medicine.,-59.725433349609375,7
4970-29095-0013,I will practice it.,-20.448143005371094,4
4970-29095-0014,Where thee and thy family are known.,-40.86079025268555,7
4970-29095-0015,If i can get patients.,-33.433624267578125,5
4970-29095-0016,Ruth sat quite still for a time with face intent and flushed it was out now.,-93.7681884765625,17
4970-29095-0017,The sight seers returned in high spirits from the city.,-57.4969367980957,11
4970-29095-0018,Ruth asked the enthusiasts if they would like to live in such a sounding mausoleum with its great halls and echoing rooms and no comfortable place in it for the accommodation of any body.,-169.35128784179688,38
4970-29095-0019,And then there was broad street.,-28.007801055908203,6
4970-29095-0020,There certainly was no end to it and even ruth was philadelphian enough to believe that a street ought not to have any end or architectural point upon which the weary eye could rest.,-174.8546905517578,37
4970-29095-0021,But neither saint girard nor broad street neither wonders of the mint nor the glories of the hall where the ghosts of our fathers sit always signing the declaration impressed the visitors so much as the splendors of the chestnut street windows and the bargains on eighth street.,-280.4053039550781,53
4970-29095-0022,Is thee going to the yearly meeting ruth asked one of the girls.,-84.24407958984375,13
4970-29095-0023,I have nothing to wear replied that demure person.,-62.020965576171875,10
4970-29095-0024,It has occupied mother a long time to find at the shops the exact shade for her new bonnet.,-94.09754180908203,20
4970-29095-0025,And thee won't go why should i.,-56.77388381958008,8
4970-29095-0026,If i go to meeting at all i like best to sit in the quiet old house in germantown where the windows are all open and i can see the trees and hear the stir of the leaves.,-146.27061462402344,40
4970-29095-0027,It's such a crush at the yearly meeting at arch street and then there's the row of sleek looking young men who line the curbstone and stare at us as we come out.,-163.30416870117188,36
4970-29095-0028,He doesn't say but it's on the frontier and on the map everything beyond it is marked indians and desert and looks as desolate as a wednesday meeting humph it was time for him to do something.,-206.64157104492188,42
4970-29095-0029,Is he going to start a daily newspaper among the kick a poos.,-77.69430541992188,14
4970-29095-0030,Father thee's unjust to philip he's going into business.,-93.42467498779297,12
4970-29095-0031,He doesn't say exactly what it is said ruth a little dubiously but it's something about land and railroads and thee knows father that fortunes are made nobody knows exactly how in a new country.,-199.58241271972656,39
4970-29095-0032,But philip is honest and he has talent enough if he will stop scribbling to make his way.,-104.96345520019531,20
4970-29095-0033,What a box women are put into measured for it and put in young if we go anywhere it's in a box veiled and pinioned and shut in by disabilities.,-172.48101806640625,32
4970-29095-0034,Why should i rust and be stupid and sit in inaction because i am a girl.,-83.9910888671875,16
4970-29095-0035,And if i had a fortune would thee want me to lead a useless life.,-73.63385009765625,15
4970-29095-0036,Has thee consulted thy mother about a career i suppose it is a career thee wants.,-93.83049011230469,16
4970-29095-0037,But that wise and placid woman understood the sweet rebel a great deal better than ruth understood herself.,-107.81917572021484,19
4970-29095-0038,Ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage would make a way for him.,-114.18780517578125,31
4992-23283-0000,But the more forgetfulness had then prevailed the more powerful was the force of remembrance when she awoke.,-91.28546142578125,19
4992-23283-0001,Miss milner's health is not good.,-48.27207565307617,8
4992-23283-0002,Said missus horton a few minutes after.,-60.967979431152344,10
4992-23283-0003,So there is to me added sandford with a sarcastic sneer.,-73.6927261352539,13
4992-23283-0004,And yet you must own her behaviour has warranted them has it not been in this particular incoherent and unaccountable.,-130.07540893554688,22
4992-23283-0005,Not that i know of not one more that i know of he replied with astonishment at what she had insinuated and yet with a perfect assurance that she was in the wrong.,-132.59738159179688,35
4992-23283-0006,Perhaps i am mistaken answered she.,-45.41106414794922,6
4992-23283-0007,To ask any more questions of you i believe would be unfair.,-53.918670654296875,12
4992-23283-0008,He seemed to wait for her reply but as she made none he proceeded.,-57.052005767822266,14
4992-23283-0009,Oh my lord cried miss woodley with a most forcible accent you are the last person on earth she would pardon me for entrusting.,-146.81903076171875,28
4992-23283-0010,But in such a case miss milner's election of a husband shall not direct mine.,-108.21691131591797,17
4992-23283-0011,If she does not know how to estimate her own value i do.,-56.701690673828125,13
4992-23283-0012,Independent of her fortune she has beauty to captivate the heart of any man and with all her follies she has a frankness in her manner an unaffected wisdom in her thoughts a vivacity in her conversation and withal a softness in her demeanour that might alone engage the affections of a man of the nicest sentiments and the strongest understanding.,-256.82305908203125,73
4992-23283-0013,My lord miss milner's taste is not a depraved one it is but too refined.,-96.6108169555664,18
4992-23283-0014,What can you mean by that miss woodley you talk mysteriously.,-83.34786987304688,12
4992-23283-0015,Is she not afraid that i will thwart her inclinations.,-51.61920166015625,11
4992-23283-0016,Again he searched his own thoughts nor ineffectually as before.,-68.96270751953125,12
4992-23283-0017,Miss woodley was too little versed in the subject to know this would have been not to love at all at least not to the extent of breaking through engagements and all the various obstacles that still militated against their union.,-199.06674194335938,44
4992-23283-0018,To relieve her from both he laid his hand with force upon his heart and said do you believe me.,-91.59185791015625,20
4992-23283-0019,I will make no unjust use of what i know he replied with firmness i believe you my lord.,-108.45443725585938,20
4992-23283-0020,I have never yet however been vanquished by them and even upon this occasion my reason shall combat them to the last and my reason shall fail me before i do wrong.,-143.69119262695312,32
4992-41797-0000,Yes dead these four years an a good job for her too.,-77.9255142211914,12
4992-41797-0001,Well as i say it's an awful queer world they clap all the burglars into jail and the murderers and the wife beaters i've allers thought a gentle reproof would be enough punishment for a wife beater cause he probably has a lot o provocation that nobody knows and the firebugs can't think o the right name something like cendenaries an the breakers o the peace an what not an yet the law has nothin to say to a man like hen lord.,-495.4351806640625,97
4992-41797-0002,Grandfather was alexander carey l l d doctor of laws that is.,-90.79191589355469,16
4992-41797-0003,Mister popham laid down his brush.,-59.375179290771484,8
4992-41797-0004,I swan to man he ejaculated if you don't work hard you can't keep up with the times doctor of laws.,-120.83010864257812,25
4992-41797-0005,Done he ain't done a thing he'd oughter sence he was born.,-82.4383316040039,17
4992-41797-0006,He keeps the thou shalt not commandments first rate hen lord does.,-92.95557403564453,12
4992-41797-0007,He give up his position and shut the family up in that tomb of a house so t he could study his books.,-111.00567626953125,23
4992-41797-0008,Mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords.,-134.28146362304688,25
4992-41797-0009,Henry lord with the degree of ph d to his credit had been professor of zoology at a new england college but had resigned his post in order to write a series of scientific text books.,-164.57684326171875,38
4992-41797-0010,Always irritable cold indifferent he had grown rapidly more so as years went on.,-83.39569854736328,15
4992-41797-0011,Whatever appealed to her sense of beauty was straightway transferred to paper or canvas.,-76.78427124023438,15
4992-41797-0012,She is wild to know how to do things.,-40.59511184692383,9
4992-41797-0013,She makes effort after effort trembling with eagerness and when she fails to reproduce what she sees she works herself into a frenzy of grief and disappointment.,-109.12276458740234,28
4992-41797-0014,When she could not make a rabbit or a bird look real on paper she searched in her father's books for pictures of its bones.,-103.47895812988281,26
4992-41797-0015,Cyril there must be some better way of doing i just draw the outline of an animal and then i put hairs or feathers on it they have no bodies.,-135.681396484375,32
4992-41797-0016,They couldn't run nor move they're just pasteboard.,-59.535099029541016,12
4992-41797-0017,He wouldn't search so don't worry replied cyril quietly and the two looked at each other and knew that it was so.,-109.41867065429688,26
4992-41797-0018,There in the cedar hollow then lived olive lord an angry resentful little creature weighed down by a fierce sense of injury.,-141.32644653320312,24
4992-41797-0019,Olive's mournful black eyes met nancy's sparkling brown ones.,-75.6546859741211,14
4992-41797-0020,Nancy's curly chestnut crop shone in the sun and olive's thick black plaits looked blacker by contrast.,-122.05345916748047,24
4992-41797-0021,She's wonderful more wonderful than anybody we've ever seen anywhere and she draws better than the teacher in charlestown.,-113.04212188720703,23
4992-41797-0022,She's older than i am but so tiny and sad and shy that she seems like a child.,-73.53875732421875,19
4992-41806-0000,Natty harmon tried the kitchen pump secretly several times during the evening for the water had to run up hill all the way from the well to the kitchen sink and he believed this to be a continual miracle that might give out at any moment.,-213.63427734375,47
4992-41806-0001,To night there was no need of extra heat and there were great ceremonies to be observed in lighting the fires on the hearthstones.,-105.70185852050781,26
4992-41806-0002,They began with the one in the family sitting room colonel wheeler ralph thurston mister and missus bill harmon with natty and rufus mister and missus popham with digby and lallie joy all standing in admiring groups and thrilling with delight at the order of events.,-324.6610107421875,62
4992-41806-0003,Kathleen waved the torch to and fro as she recited some beautiful lines written for some such purpose as that which called them together to night.,-134.3662567138672,29
4992-41806-0004,Burn fire burn flicker flicker flame.,-39.01197814941406,8
4992-41806-0005,Next came olive's turn to help in the ceremonies.,-63.11301040649414,10
4992-41806-0006,Ralph thurston had found a line of latin for them in his beloved horace tibi splendet focus for you the hearth fire shines.,-188.40457153320312,31
4992-41806-0007,Olive had painted the motto on a long narrow panel of canvas and giving it to mister popham stood by the fireside while he deftly fitted it into the place prepared for it.,-187.83920288085938,38
4992-41806-0008,Olive has another lovely gift for the yellow house said mother carey rising and to carry out the next part of the programme we shall have to go in procession upstairs to my bedroom.,-192.99435424804688,36
4992-41806-0009,Exclaimed bill harmon to his wife as they went through the lighted hall.,-86.47992706298828,15
4992-41806-0010,Ain't they the greatest.,-25.85720443725586,6
4992-41806-0011,Mother carey poured coffee nancy chocolate and the others helped serve the sandwiches and cake doughnuts and tarts.,-128.95034790039062,22
4992-41806-0012,At that moment the gentleman entered bearing a huge object concealed by a piece of green felt.,-80.24909973144531,17
4992-41806-0013,Approaching the dining table he carefully placed the article in the centre and removed the cloth.,-69.14595794677734,18
4992-41806-0014,Thinks i to myself i never seen anything osh popham couldn't mend if he took time enough and glue enough so i carried this little feller home in a bushel basket one night last month an i've spent eleven evenin's puttin him together.,-309.3883056640625,53
4992-41806-0015,Missus harmon thought he sang too much and told her husband privately that if he was a canary bird she should want to keep a table cover over his head most of the time but he was immensely popular with the rest of his audience.,-206.78396606445312,47
4992-41806-0016,The face of the mahogany shone with delight and why not when it was doing everything almost everything within the scope of a piano and yet the family had enjoyed weeks of good nourishing meals on what had been saved by its exertions.,-220.16055297851562,47
4992-41806-0017,We shut our eyes the flowers bloom on we murmur but the corn ears fill we choose the shadow but the sun that casts it shines behind us still.,-159.8044891357422,30
5105-28233-0000,Length of service fourteen years three months and five days.,-34.93585205078125,10
5105-28233-0001,He seemed born to please without being conscious of the power he possessed.,-55.8667106628418,13
5105-28233-0002,It must be owned and no one was more ready to confess it than himself that his literary attainments were by no means of a high order.,-104.66541290283203,28
5105-28233-0003,We don't spin tops is a favorite saying amongst artillery officers indicating that they do not shirk their duty by frivolous pursuits but it must be confessed that servadac being naturally idle was very much given to spinning tops.,-222.1349334716797,43
5105-28233-0004,Once in action he was leading a detachment of infantry through an intrenchment.,-56.65019607543945,15
5105-28233-0005,Sometimes he would wander on foot upon the sandy shore and sometimes he would enjoy a ride along the summit of the cliff altogether being in no hurry at all to bring his task to an end.,-135.419677734375,37
5105-28233-0006,No cathedral not even burgos itself could vie with the church at montmartre.,-98.65653991699219,17
5105-28233-0007,Ben zoof's most ambitious desire was to induce the captain to go with him and end his days in his much loved home and so incessantly were servadac's ears besieged with descriptions of the unparalleled beauties and advantages of this eighteenth arrondissement of paris that he could scarcely hear the name of montmartre without a conscious thrill of aversion.,-332.03887939453125,72
5105-28233-0008,When a private in the eighth cavalry he had been on the point of quitting the army at twenty eight years of age but unexpectedly he had been appointed orderly to captain servadac.,-172.70361328125,35
5105-28233-0009,The bond of union thus effected could never be severed and although ben zoof's achievements had fairly earned him the right of retirement he firmly declined all honors or any pension that might part him from his superior officer.,-216.88272094726562,41
5105-28233-0010,Unlike his master he made no pretension to any gift of poetic power but his inexhaustible memory made him a living encyclopaedia and for his stock of anecdotes and trooper's tales he was matchless.,-166.41592407226562,42
5105-28240-0000,Fast as his legs could carry him servadac had made his way to the top of the cliff.,-78.24639129638672,20
5105-28240-0001,It was quite true that a vessel was in sight hardly more than six miles from the shore but owing to the increase in the earth's convexity and the consequent limitation of the range of vision the rigging of the topmasts alone was visible above the water.,-186.4706573486328,53
5105-28240-0002,Exclaimed servadac keeping his eye unmoved at his telescope.,-90.81975555419922,13
5105-28240-0003,She is under sail but she is count timascheff's yacht he was right.,-116.36429595947266,17
5105-28240-0004,If the count were on board a strange fatality was bringing him to the presence of his rival.,-99.31880950927734,19
5105-28240-0005,He reckoned therefore not only upon ascertaining the extent of the late catastrophe but upon learning its cause.,-81.850341796875,19
5105-28240-0006,The wind being adverse the dobryna did not make very rapid progress but as the weather in spite of a few clouds remained calm and the sea was quite smooth she was enabled to hold a steady course.,-178.75347900390625,41
5105-28240-0007,Servadac took it for granted that the dobryna was endeavoring to put in.,-95.7752914428711,19
5105-28240-0008,A narrow channel formed a passage through the ridge of rocks that protected it from the open sea and which even in the roughest weather would ensure the calmness of its waters.,-124.3746337890625,35
5105-28240-0009,Slightly changing her course she first struck her mainsail and in order to facilitate the movements of her helmsman soon carried nothing but her two topsails brigantine and jib.,-187.31578063964844,37
5105-28240-0010,Captain servadac hastened towards him.,-58.092857360839844,8
5105-28240-0011,I left you on a continent and here i have the honor of finding you on an island.,-74.89717102050781,18
5105-28240-0012,Never mind now interposed the captain we will talk of that by and by.,-86.61305236816406,15
5105-28240-0013,Nothing more than you know yourself.,-23.233184814453125,6
5105-28240-0014,Are you certain that this is the mediterranean.,-39.16340255737305,9
5105-28240-0015,For some moments he seemed perfectly stupefied then recovering himself he began to overwhelm the count with a torrent of questions.,-107.93778991699219,24
5105-28240-0016,To all these inquiries the count responded in the affirmative.,-45.4539680480957,10
5105-28240-0017,Some mysterious force seemed to have brought about a convulsion of the elements.,-49.47383499145508,14
5105-28240-0018,You will take me on board count will you not.,-53.787776947021484,10
5105-28240-0019,My yacht is at your service sir even should you require to make a tour round the world.,-81.97798156738281,18
5105-28240-0020,The count shook his head.,-25.36962890625,5
5105-28240-0021,Before starting it was indispensable that the engine of the dobryna should be repaired to sail under canvas only would in contrary winds and rough seas be both tedious and difficult.,-181.60540771484375,34
5105-28240-0022,It was on the last day of january that the repairs of the schooner were completed.,-55.55885696411133,19
5105-28240-0023,A slight diminution in the excessively high temperature which had prevailed for the last few weeks was the only apparent change in the general order of things but whether this was to be attributed to any alteration in the earth's orbit was a question which would still require several days to decide.,-167.87576293945312,54
5105-28240-0024,Doubts now arose and some discussion followed whether or not it was desirable for ben zoof to accompany his master.,-112.09839630126953,23
5105-28241-0000,Her sea going qualities were excellent and would have amply sufficed for a circumnavigation of the globe.,-82.28478240966797,23
5105-28241-0001,After an apprenticeship on a merchant ship he had entered the imperial navy and had already reached the rank of lieutenant when the count appointed him to the charge of his own private yacht in which he was accustomed to spend by far the greater part of his time throughout the winter generally cruising in the mediterranean whilst in the summer he visited more northern waters.,-246.06167602539062,68
5105-28241-0002,The late astounding events however had rendered procope manifestly uneasy and not the less so from his consciousness that the count secretly partook of his own anxiety.,-176.36846923828125,30
5105-28241-0003,Steam up and canvas spread the schooner started eastwards.,-77.4762954711914,12
5105-28241-0004,Although only a moderate breeze was blowing the sea was rough a circumstance to be accounted for only by the diminution in the force of the earth's attraction rendering the liquid particles so buoyant that by the mere effect of oscillation they were carried to a height that was quite unprecedented.,-221.447998046875,55
5105-28241-0005,For a few miles she followed the line hitherto presumably occupied by the coast of algeria but no land appeared to the south.,-121.70909118652344,25
5105-28241-0006,The log and the compass therefore were able to be called upon to do the work of the sextant which had become utterly useless.,-102.49356842041016,26
5105-28241-0007,There is no fear of that sir.,-28.072078704833984,7
5105-28241-0008,The earth has undoubtedly entered upon a new orbit but she is not incurring any probable risk of being precipitated onto the sun.,-112.51773834228516,25
5105-28241-0009,And what demonstration do you offer asked servadac eagerly that it will not happen.,-110.40730285644531,16
5105-28241-0010,Ocean reigned supreme.,-18.550464630126953,4
5105-28241-0011,All the images of his past life floated upon his memory his thoughts sped away to his native france only to return again to wonder whether the depths of ocean would reveal any traces of the algerian metropolis.,-196.7808837890625,42
5105-28241-0012,Is it not impossible he murmured aloud that any city should disappear so completely.,-80.65286254882812,15
5105-28241-0013,Would not the loftiest eminences of the city at least be visible.,-65.26742553710938,15
5105-28241-0014,Another circumstance was most remarkable.,-26.53606414794922,5
5105-28241-0015,To the surprise of all and especially of lieutenant procope the line indicated a bottom at a nearly uniform depth of from four to five fathoms and although the sounding was persevered with continuously for more than two hours over a considerable area the differences of level were insignificant not corresponding in any degree to what would be expected over the site of a city that had been terraced like the seats of an amphitheater.,-353.62115478515625,83
5105-28241-0016,You must see lieutenant i should think that we are not so near the coast of algeria as you imagined.,-105.68489074707031,22
5105-28241-0017,After pondering awhile he said if we were farther away i should expect to find a depth of two or three hundred fathoms instead of five fathoms five fathoms.,-133.0216522216797,36
5105-28241-0018,Its depth remained invariable still four or at most five fathoms and although its bottom was assiduously dredged it was only to prove it barren of marine production of any type.,-174.02064514160156,37
5105-28241-0019,Nothing was to be done but to put about and return in disappointment towards the north.,-69.87079620361328,16
5142-33396-0000,At another time harald asked.,-41.8218879699707,6
5142-33396-0001,What is your country olaf have you always been a thrall the thrall's eyes flashed.,-104.13128662109375,19
5142-33396-0002,Two hundred warriors feasted in his hall and followed him to battle.,-53.40495681762695,13
5142-33396-0003,The rest of you off a viking he had three ships.,-65.35773468017578,12
5142-33396-0004,These he gave to three of my brothers.,-33.011009216308594,8
5142-33396-0005,But i stayed that spring and built me a boat.,-57.42409896850586,10
5142-33396-0006,I made her for only twenty oars because i thought few men would follow me for i was young fifteen years old.,-114.17341613769531,23
5142-33396-0007,At the prow i carved the head with open mouth and forked tongue thrust out.,-86.29348754882812,16
5142-33396-0008,I painted the eyes red for anger.,-37.80979919433594,7
5142-33396-0009,There stand so i said and glare and hiss at my foes.,-86.96741485595703,13
5142-33396-0010,In the stern i curved the tail up almost as high as the head.,-62.95546340942383,14
5142-33396-0011,There she sat on the rollers as fair a ship as i ever saw.,-70.61157989501953,15
5142-33396-0012,Then i will get me a farm and will winter in that land now who will follow me.,-85.69253540039062,18
5142-33396-0013,He is but a boy the men said.,-38.380714416503906,8
5142-33396-0014,Thirty men one after another raised their horns and said.,-48.89766311645508,10
5142-33396-0015,As our boat flashed down the rollers into the water i made this song and sang it.,-87.9983901977539,18
5142-33396-0016,So we harried the coast of norway.,-50.405357360839844,9
5142-33396-0017,We ate at many men's tables uninvited.,-50.120792388916016,10
5142-33396-0018,My dragon's belly is never full and on board went the gold.,-71.05854034423828,13
5142-33396-0019,Oh it is better to live on the sea and let other men raise your crops and cook your meals.,-74.2818832397461,20
5142-33396-0020,A house smells of smoke a ship smells of frolic.,-59.806671142578125,11
5142-33396-0021,Up and down the water we went to get much wealth and much frolic.,-66.33695220947266,15
5142-33396-0022,What of the farm olaf not yet i answered viking is better for summer.,-110.34954071044922,16
5142-33396-0023,It was so dark that i could see nothing but a few sparks on the hearth.,-54.367950439453125,17
5142-33396-0024,I stood with my back to the wall for i wanted no sword reaching out of the dark for me.,-84.716064453125,20
5142-33396-0025,Come come i called when no one obeyed a fire.,-69.48638916015625,11
5142-33396-0026,My men laughed yes a stingy host.,-60.52349090576172,8
5142-33396-0027,He acts as though he had not expected us.,-39.58766174316406,9
5142-33396-0028,On a bench in a far corner were a dozen people huddled together.,-48.873695373535156,14
5142-33396-0029,Bring in the table we are hungry.,-38.849334716796875,7
5142-33396-0030,The thralls were bringing in a great pot of meat.,-51.87898254394531,11
5142-33396-0031,They set up a crane over the fire and hung the pot upon it and we sat and watched it boil while we joked at last the supper began.,-132.2389373779297,29
5142-33396-0032,The farmer sat gloomily on the bench and would not eat and you cannot wonder for he saw us putting potfuls of his good beef and basket loads of bread into our big mouths.,-176.67222595214844,37
5142-33396-0033,You would not eat with us you cannot say no to half of my ale i drink this to your health.,-103.04519653320312,21
5142-33396-0034,Then i drank half of the hornful and sent the rest across the fire to the farmer he took it and smiled saying.,-113.8761215209961,24
5142-33396-0035,Did you ever have such a lordly guest before i went on.,-64.33201599121094,13
5142-33396-0036,So i will give out this law that my men shall never leave you alone.,-73.56250762939453,15
5142-33396-0037,Hakon there shall be your constant companion friend farmer.,-70.7645034790039,11
5142-33396-0038,He shall not leave you day or night whether you are working or playing or sleeping.,-61.247161865234375,16
5142-33396-0039,I named nine others and said.,-38.96239471435547,6
5142-33396-0040,And these shall follow your thralls in the same way.,-54.95606231689453,11
5142-33396-0041,So i set guards over every one in that house.,-56.63801574707031,10
5142-33396-0042,So no tales got out to the neighbors besides it was a lonely place and by good luck no one came that way.,-102.06495666503906,23
5142-33396-0043,Their eyes danced big thorleif stood up and stretched himself.,-83.45272064208984,12
5142-33396-0044,I am stiff with long sitting he said i itch for a fight i turned to the farmer.,-112.84263610839844,18
5142-33396-0045,This is our last feast with you i said.,-46.59221267700195,9
5142-33396-0046,By the beard of odin i cried you have taken our joke like a man.,-99.32855987548828,16
5142-33396-0047,My men pounded the table with their fists.,-32.65937042236328,8
5142-33396-0048,By the hammer of thor shouted grim here is no stingy coward.,-96.39527130126953,13
5142-33396-0049,Here friend take it and he thrust it into the farmer's hand.,-69.60198974609375,13
5142-33396-0050,May you drink heart's ease from it for many years.,-61.89188003540039,11
5142-33396-0051,And with it i leave you a name sif the friendly i shall hope to drink with you sometime in valhalla.,-123.08598327636719,23
5142-33396-0052,Here is a ring for sif the friendly and here is a bracelet a sword would not be ashamed to hang at your side.,-116.2827377319336,25
5142-33396-0053,I took five great bracelets of gold from our treasure chest and gave them to him.,-59.40840148925781,17
5142-33396-0054,That is the best way to decide for the spear will always point somewhere and one thing is as good as another.,-90.64915466308594,22
5142-33396-0055,That time it pointed us into your father's ships.,-59.47938919067383,10
5142-33396-0056,Here they said is a rascal who has been harrying our coasts.,-71.802490234375,14
5142-33396-0057,We sunk his ship and men but him we brought to you.,-62.4501953125,12
5142-33396-0058,A robber viking said the king and scowled at me.,-72.06819915771484,13
5142-33396-0059,Yes and with all your fingers it took you a year to catch me the king frowned more angrily.,-105.65037536621094,19
5142-33396-0060,Take him out thorkel and let him taste your sword.,-64.71809387207031,11
5142-33396-0061,Your mother the queen was standing by.,-32.927001953125,7
5142-33396-0062,Now she put her hand on his arm and smiled and said.,-36.916099548339844,12
5142-33396-0063,And would he not be a good gift for our baby.,-46.071163177490234,11
5142-33396-0064,Your father thought a moment then looked at your mother and smiled.,-45.81993865966797,12
5142-33396-0065,Soft heart he said gently to her then to thorkel well let him go thorkel.,-103.8211669921875,17
5142-33396-0066,Then he turned to me again frowning.,-28.13140296936035,8
